	e4p	f6p	g3p	s7p
31	9.53122625283e-05	0.00256609503709	0.00022336339444	0.000834773408175
32	9.52392423122e-05	0.00256595854584	0.000223084465353	0.000834804813778
33	9.5256763981e-05	0.00256617601208	0.000223294222768	0.000834718152789
34	9.52403663525e-05	0.00256614064311	0.000223113366625	0.000835005537045
35	9.52590348793e-05	0.00256617670007	0.000223313585899	0.000834500200824
36	9.53649388221e-05	0.00256594147987	0.000223574011389	0.000834499255439
37	9.53665571168e-05	0.00256592713003	0.000223469346464	0.000834695734872
38	9.53398789262e-05	0.00256594616468	0.000223503579405	0.000834499325792
39	9.51896262361e-05	0.00256607172919	0.000223059141583	0.000834860824098
40	9.53552383493e-05	0.00256614586263	0.000223473995301	0.000834497326083
41	9.52560344521e-05	0.00256633129849	0.000223226341719	0.000834352565968
42	9.52809436621e-05	0.00256613144751	0.00022322021192	0.000834764257362
43	9.53087048265e-05	0.00256586891882	0.000223503733368	0.000834808579316
44	9.52893268466e-05	0.00256629337926	0.000223500344915	0.00083443757101
45	9.52800404312e-05	0.00256616088255	0.00022302875213	0.000834652634535
46	9.53034202587e-05	0.00256629035609	0.000223400267919	0.000834303454094
47	9.53407832053e-05	0.00256619895201	0.000223421373365	0.000834578928431
48	9.52499560741e-05	0.00256613298052	0.000223059901467	0.000834577147034
49	9.52248468123e-05	0.00256620100462	0.000223239423564	0.000834510935924
50	9.52635678081e-05	0.00256613414921	0.000223170977436	0.000834639187377
51	9.522817691e-05	0.00256605793821	0.000223197102462	0.000834724966147
52	9.53441863795e-05	0.00256620304095	0.000223468974695	0.000834614754284
53	9.52129113226e-05	0.0025658916644	0.00022308917578	0.00083484733846
54	9.52154685528e-05	0.00256608570597	0.00022312970958	0.000834796589309
55	9.52478188571e-05	0.00256627763419	0.000223250383104	0.000834417451144
56	9.52475123906e-05	0.00256620988654	0.000223145869193	0.000834659410985
57	9.53126804834e-05	0.00256616792472	0.000223483973689	0.000834530479089
58	9.5304249004e-05	0.00256605501951	0.000223194343429	0.00083453042523
59	9.52837268032e-05	0.00256634336125	0.000223220338542	0.000834266242329
60	9.53286882187e-05	0.00256616014442	0.000223457207305	0.000834605575793
61	9.52242636846e-05	0.00256590894007	0.000223217960868	0.000834955432807
62	9.52615893946e-05	0.00256623555697	0.000223152938033	0.000834652570022
63	9.52652406972e-05	0.00256605532286	0.000223152458514	0.000834783453658
64	9.5242476319e-05	0.00256633765977	0.000223251448712	0.000834561568056
65	9.52598876916e-05	0.002566201647	0.0002231563292	0.000834749239159
66	9.52900349921e-05	0.00256604878988	0.000223303054344	0.000834424372753
67	9.53149318208e-05	0.00256617185388	0.000223324313874	0.000834539653193
68	9.52327655167e-05	0.00256612779364	0.000223328764283	0.00083476368998
69	9.52308568816e-05	0.00256627176352	0.000223254584502	0.000834242468396
70	9.52466013031e-05	0.00256597220148	0.000223045505667	0.000834734718415
71	9.51877363598e-05	0.00256608958208	0.000223132686527	0.000834585271341
72	9.5223981435e-05	0.00256592728794	0.000223047725718	0.000834923026515
73	9.53758007068e-05	0.00256594558219	0.000223467379423	0.000834623406858
74	9.52962136653e-05	0.00256591643565	0.000223290097363	0.000834605821173
75	9.51565437095e-05	0.00256607411544	0.000222978553237	0.000834927791077
76	9.5262176717e-05	0.00256592909443	0.000223140860611	0.000834498676153
77	9.52133961932e-05	0.00256627102297	0.000223107583198	0.000834658475999
78	9.52773379056e-05	0.00256596702537	0.000223262152005	0.000834940657059
79	9.53376314417e-05	0.00256601824754	0.000223558669704	0.000834369555607
80	9.52128155552e-05	0.00256618184558	0.000223050807995	0.000834726524146
81	9.53672114338e-05	0.00256602057129	0.000223507839017	0.000834449237233
82	9.52625363635e-05	0.00256618164332	0.000223113705235	0.000834618698924
83	9.52611274151e-05	0.00256588026195	0.000223229331235	0.000834595023435
84	9.53521460151e-05	0.00256599466415	0.000223552041819	0.000834311611113
85	9.52925860106e-05	0.00256603371687	0.00022331102383	0.000834472242086
86	9.52953363669e-05	0.00256616728711	0.000223398700489	0.000834436353296
87	9.53588909285e-05	0.00256611278215	0.000223343408655	0.000834612855761
88	9.53758328656e-05	0.00256619716916	0.000223450255194	0.000834310696481
89	9.52708146629e-05	0.00256627428642	0.000223311270252	0.00083480877247
90	9.53257618909e-05	0.00256617389215	0.000223482937075	0.000834414924606
91	9.5376490685e-05	0.00256606032629	0.000223472618072	0.00083466854059
92	9.53122794322e-05	0.00256607902755	0.000223316952539	0.000834488233675
93	9.52703364334e-05	0.00256596216977	0.00022329925062	0.000834500795292
94	9.52877235173e-05	0.00256604271284	0.000223269744687	0.000834658531771
95	9.5184073608e-05	0.00256634114154	0.000223182091797	0.000834478479037
96	9.53020685991e-05	0.00256621171485	0.000223457244503	0.000834561990005
97	9.52946833074e-05	0.00256618398531	0.000223380317747	0.000834527825615
98	9.53839603376e-05	0.00256591423256	0.000223650982025	0.000834524702526
99	9.53259768444e-05	0.00256623541808	0.000223460073954	0.000834385977433
