	e4p	f6p	g3p	s7p
30	9.52734033784e-05	0.00256499018594	0.000223161554395	0.000835088072397
31	9.50781334015e-05	0.00256540662985	0.000222926096695	0.000835396362571
32	9.51154613186e-05	0.00256541865172	0.000223095217073	0.000835106807866
33	9.52014067529e-05	0.00256534774082	0.000223130830584	0.000834991807549
34	9.50856675462e-05	0.00256542274344	0.000222934502457	0.000835336369748
35	9.51509017889e-05	0.00256535352466	0.000223076737509	0.000835101505412
36	9.52636572848e-05	0.0025652328893	0.00022326951985	0.000835087062778
37	9.52382859401e-05	0.00256535961722	0.000223244228663	0.000835109889571
38	9.51407454439e-05	0.00256542880291	0.0002229710072	0.000835243942391
39	9.52670291782e-05	0.00256472763565	0.000223553692705	0.000835036923394
40	9.52293838831e-05	0.00256536195483	0.000222898527171	0.000835372928547
41	9.51344062919e-05	0.00256534899244	0.000222898985481	0.000835244544954
42	9.51385550682e-05	0.00256532715561	0.000222989778689	0.000835233586725
43	9.50879447153e-05	0.0025657011434	0.000222797292027	0.000835046652883
44	9.51647530602e-05	0.00256543775193	0.000223217366294	0.000835069364256
45	9.50735289786e-05	0.00256544291462	0.000222943089388	0.000835216235543
46	9.51143683065e-05	0.00256539760874	0.000222856666741	0.000835247844477
47	9.52023277217e-05	0.00256516120459	0.000223043915614	0.000835227765059
48	9.50829841483e-05	0.0025653437743	0.000222943358846	0.000835126189283
49	9.52279545441e-05	0.002565180358	0.000223165981546	0.000835183348511
50	9.52582759184e-05	0.00256502010368	0.000223174476719	0.000835238468676
51	9.51538248932e-05	0.00256528203859	0.000223133730428	0.000835306533441
52	9.50727375701e-05	0.00256563087286	0.000222800944323	0.000835074164891
53	9.52965040929e-05	0.00256479434075	0.000223058752386	0.000835477279383
54	9.52521109668e-05	0.00256494437562	0.000223274269796	0.000835060609424
55	9.51526417994e-05	0.0025653867155	0.000223073883805	0.000835157810767
56	9.51244097102e-05	0.00256540837252	0.000222701120579	0.000835200888108
57	9.53517145086e-05	0.00256480280243	0.000223262811233	0.000835087463516
58	9.51202406564e-05	0.00256527692563	0.000222878488535	0.000835366417987
59	9.51564342158e-05	0.00256525225688	0.000222929800479	0.000835187324751
60	9.51611226212e-05	0.00256533069036	0.000222971125461	0.000835319507352
61	9.51280242532e-05	0.00256534824563	0.000222816774202	0.000835057722716
62	9.50824314948e-05	0.0025653903451	0.000222778866958	0.000835336773443
63	9.50667695019e-05	0.00256539716422	0.000223035304375	0.000835218823513
64	9.51741356826e-05	0.00256542141888	0.000222982791297	0.000835163460472
65	9.51304370236e-05	0.002565544521	0.000223025611097	0.000835038567981
66	9.51646578709e-05	0.00256537522193	0.000223010460162	0.000835168604451
67	9.51707282538e-05	0.00256534526568	0.00022295744693	0.000835276058466
68	9.51007218126e-05	0.00256532915763	0.000222806165596	0.000835247837563
69	9.52133109484e-05	0.00256525561276	0.000223067773633	0.000835234297683
70	9.50708880117e-05	0.0025653940703	0.000222824254261	0.000835537309674
71	9.51618545338e-05	0.0025653977627	0.000223045681667	0.000835169586012
72	9.51656296139e-05	0.00256535532855	0.000223181354576	0.000835036053078
73	9.5093544429e-05	0.00256561674395	0.000222795504708	0.00083541529776
74	9.54007884378e-05	0.0025648064504	0.000223347248882	0.000835087541126
75	9.52458944265e-05	0.00256507567848	0.000223084150791	0.000835250646093
76	9.507149255e-05	0.00256534682312	0.00022295524277	0.000835267936393
77	9.5133679067e-05	0.00256553535642	0.000222969599789	0.000835349918302
78	9.50973337019e-05	0.00256578079302	0.000222854247834	0.000835085112353
79	9.51425551318e-05	0.00256542939266	0.000223010024298	0.000835113109424
80	9.51403749356e-05	0.00256524193347	0.000223074656915	0.000835060317488
81	9.51951169282e-05	0.00256522536233	0.000223202453655	0.000835153575734
82	9.52480976678e-05	0.0025647993421	0.000223299720633	0.000835130812799
83	9.50780370477e-05	0.00256545416028	0.000222854838481	0.00083522919539
84	9.5245863547e-05	0.002565071324	0.000223274981028	0.000835068662363
85	9.52897671774e-05	0.00256475546556	0.000223362705474	0.000835299950181
86	9.51751816107e-05	0.00256502927222	0.00022320050076	0.000835127713892
87	9.51180258606e-05	0.00256544314309	0.000222940806619	0.000835353101914
88	9.50907963635e-05	0.00256540601427	0.000223014655488	0.00083522488229
89	9.52244436192e-05	0.00256511543732	0.000223023278544	0.000835081984457
90	9.51893246896e-05	0.00256544617462	0.000223095176775	0.000835297889064
91	9.51057400671e-05	0.00256541021832	0.000222989793996	0.000835240078485
92	9.53049497917e-05	0.0025650279545	0.000223226210418	0.000835011258742
93	9.51377220901e-05	0.00256536614796	0.000223048965362	0.000835182064215
94	9.50956334117e-05	0.00256509777316	0.00022353912231	0.000835259278526
95	9.51318327412e-05	0.00256528495449	0.000222990562	0.000835295369357
96	9.50754890989e-05	0.00256541992765	0.000222779036894	0.000835584015717
97	9.5066124998e-05	0.00256532335278	0.000222911107226	0.000835332795286
98	9.51248716699e-05	0.00256536007769	0.000223129321388	0.000835155675253
99	9.52179073955e-05	0.00256511949008	0.000222837913841	0.000835333264178
