	e4p	f6p	g3p	s7p
42	4.89174926071e-05	0.0025187408804	0.000269891733604	0.000881958159199
43	4.88928817476e-05	0.00251907021656	0.000270205495734	0.000881960889933
44	4.88505263927e-05	0.00251879215792	0.000270627000646	0.000881945064401
45	4.88924273088e-05	0.00251901166269	0.00027029917727	0.000881960115569
46	4.88911766842e-05	0.002519025067	0.000270200412724	0.000881954931646
47	4.89329212535e-05	0.00251854639331	0.000270140001003	0.000881947162159
48	4.89616259763e-05	0.00251907749132	0.000270566322095	0.000881959896696
49	4.89166223586e-05	0.00251854653489	0.000270302289557	0.000881951282862
50	4.89012780611e-05	0.00251840066291	0.000270163769257	0.000881943066568
51	4.8930959663e-05	0.00251841381456	0.000269899441916	0.000881942707182
52	4.88323558757e-05	0.00251921410638	0.000269981783977	0.00088196247591
53	4.89797351435e-05	0.00251824220704	0.000269725341218	0.00088193720934
54	4.89274054039e-05	0.00251810975639	0.000270414690631	0.000881934496971
55	4.8920840242e-05	0.00251891108305	0.000270126028975	0.000881951468384
56	4.89372989274e-05	0.0025191620875	0.00026953211904	0.000881963131778
57	4.89247244635e-05	0.00251810830338	0.000270390636292	0.000881934503045
58	4.89220256162e-05	0.00251887432837	0.000269668840327	0.000881957966966
59	4.89106894884e-05	0.00251887155682	0.000269880475044	0.00088195721303
60	4.89151955527e-05	0.00251883326848	0.000270036167486	0.000881955777912
61	4.89140384598e-05	0.00251900751577	0.000269971266303	0.000881958577518
62	4.89228562487e-05	0.00251906471983	0.00026963876821	0.00088195952897
63	4.88996204526e-05	0.00251889685618	0.0002702512904	0.000881954612722
64	4.8880239404e-05	0.00251880414425	0.000270180779809	0.000881953091625
65	4.88449335692e-05	0.0025190121157	0.000270458579122	0.00088195530002
66	4.88860528161e-05	0.00251888214768	0.000270237521955	0.000881951475604
67	4.89168573314e-05	0.00251879876521	0.000269920117552	0.000881951799938
68	4.89484921272e-05	0.00251908409923	0.000270151325932	0.00088196016463
69	4.89667370806e-05	0.00251876629691	0.000269962863091	0.000881951757678
70	4.8965553003e-05	0.00251914509509	0.000270610756115	0.000881960178422
71	4.88914770035e-05	0.00251896450942	0.000270504552875	0.000881957456015
72	4.89266684572e-05	0.00251880155616	0.000270685093114	0.000881958990043
73	4.89217806556e-05	0.00251914228931	0.000269313498338	0.000881964405737
74	4.89450281605e-05	0.00251792817909	0.000270244962536	0.000881933179513
75	4.89135574625e-05	0.00251850149585	0.000270105518546	0.00088194556308
76	4.88950824234e-05	0.00251909179218	0.000270286231724	0.000881960094601
77	4.88471014105e-05	0.00251896079857	0.000269830945123	0.000881955612973
78	4.88440268165e-05	0.00251913254154	0.000270312420872	0.000881959504608
79	4.88285755008e-05	0.00251897618281	0.000270356864086	0.000881959099917
80	4.8860472119e-05	0.00251890244722	0.00027028814163	0.000881955627018
81	4.89718099443e-05	0.00251862701478	0.000270683921379	0.000881948748902
82	4.89308971005e-05	0.0025182007565	0.000270791635065	0.000881942763147
83	4.88610148765e-05	0.00251906581035	0.00027002615355	0.000881960040268
84	4.89026189797e-05	0.00251843171025	0.000270482449001	0.000881943644476
85	4.89391222276e-05	0.00251790436053	0.00027031842143	0.000881934500702
86	4.89452634889e-05	0.00251849889613	0.000270243601732	0.000881948982903
87	4.88907198556e-05	0.0025189812953	0.000269746071476	0.000881956981196
88	4.88851787978e-05	0.00251889200042	0.000269994812265	0.000881950973534
89	4.89319253392e-05	0.00251865239817	0.000269936991361	0.000881952577318
90	4.88795238742e-05	0.00251883128472	0.000270274322696	0.00088194712538
91	4.88428053241e-05	0.00251903966961	0.000270145497263	0.000881959000461
92	4.88412151381e-05	0.00251826259461	0.000270805585636	0.000881937911057
93	4.88552068804e-05	0.00251885680329	0.000270276135562	0.000881955897796
94	4.89373400839e-05	0.00251804219271	0.000270527969356	0.000881945241187
95	4.89070352328e-05	0.00251872949546	0.000270136661508	0.000881952847525
96	4.89125255916e-05	0.00251906718623	0.000269243068497	0.000881963681545
97	4.89190503502e-05	0.00251872053498	0.000269977992888	0.000881948883883
98	4.88485939972e-05	0.00251892963283	0.000270256167333	0.000881956469147
99	4.89486782799e-05	0.00251867220251	0.000269773713774	0.000881956426728
