,patterns,count
581,"(3, 2, -2, 2, 3, 1)",5
582,"(3, 2, -1, 3, 2, 1)",1
583,"(2, 1, -1, 3, 3, 2)",5
584,"(3, 3, -2, 3, 3, 1)",2
585,"(2, 2, -2, 3, 3, 1)",1
586,"(3, 2, -1, 3, 3, 1)",13
587,"(3, 1, -1, 3, 3, 3)",7
588,"(2, 2, -1, 3, 3, 1)",5
589,"(3, 1, -1, 3, 2, 1)",1
590,"(3, 3, -1, 3, 3, 1)",8
591,"(2, 2, -2, 2, 3, 1)",1
592,"(3, 2, -1, 3, 3, 2)",4
593,"(3, 1, -1, 3, 3, 2)",13
594,"(2, 1, -2, 2, 3, 1)",1
595,"(3, 1, -1, 3, 2, 2)",4
596,"(3, 2, -1, 3, 2, 1)",4
597,"(3, 2, -1, 3, 3, 3)",1
598,"(3, 1, -1, 3, 3, 1)",3
599,"(3, 3, -2, 2, 3, 1)",8
600,"(2, 1, -1, 3, 3, 1)",9
601,"(3, 2, -2, 2, 3, 1)",4
602,"(3, 2, -2, 3, 3, 1)",1
603,"(3, 2, -2, 2, 3, 2)",2
604,"(2, 1, -1, 3, 3, 2)",3
605,"(3, 3, -2, 3, 3, 1)",1
606,"(2, 2, -1, 3, 3, 1)",4
607,"(3, 2, -1, 3, 3, 1)",12
608,"(3, 1, -1, 3, 3, 3)",5
609,"(2, 2, -2, 3, 3, 1)",3
610,"(3, 1, -1, 3, 2, 1)",2
611,"(3, 3, -1, 3, 3, 1)",12
612,"(2, 2, -2, 2, 3, 1)",1
613,"(3, 2, -1, 3, 3, 2)",5
614,"(3, 1, -1, 3, 3, 2)",4
615,"(3, 2, -2, 2, 3, 2)",2
616,"(3, 2, -1, 3, 2, 1)",5
617,"(3, 2, -1, 3, 3, 3)",4
618,"(3, 1, -1, 3, 3, 1)",1
619,"(3, 3, -2, 2, 3, 1)",5
620,"(2, 2, -2, 2, 3, 2)",1
621,"(2, 1, -1, 3, 3, 1)",3
622,"(3, 2, -2, 2, 3, 1)",5
623,"(3, 3, -2, 2, 3, 2)",1
624,"(2, 1, -1, 3, 3, 2)",5
625,"(3, 3, -2, 3, 3, 1)",4
626,"(3, 2, -1, 3, 3, 1)",20
627,"(3, 1, -1, 3, 3, 3)",7
628,"(2, 2, -1, 3, 3, 1)",2
629,"(3, 3, -1, 3, 3, 1)",11
630,"(2, 2, -2, 2, 3, 1)",2
631,"(3, 2, -1, 3, 3, 2)",7
632,"(3, 1, -1, 3, 3, 2)",8
633,"(3, 1, -1, 3, 2, 2)",2
634,"(3, 2, -1, 3, 2, 1)",3
635,"(3, 2, -1, 3, 3, 3)",3
636,"(3, 1, -1, 3, 3, 1)",2
637,"(3, 3, -2, 2, 3, 1)",6
638,"(2, 1, -1, 3, 3, 1)",10
639,"(3, 2, -2, 2, 3, 1)",3
640,"(3, 2, -1, 3, 2, 2)",1
641,"(3, 3, -2, 2, 3, 2)",1
642,"(2, 1, -1, 3, 3, 2)",4
643,"(3, 3, -2, 3, 3, 1)",1
644,"(3, 2, -2, 3, 3, 2)",1
645,"(3, 2, -1, 3, 3, 1)",15
646,"(3, 1, -1, 3, 3, 3)",12
647,"(2, 2, -1, 3, 3, 1)",4
648,"(3, 1, -1, 3, 2, 1)",1
649,"(3, 3, -1, 3, 3, 1)",9
650,"(2, 2, -2, 2, 3, 1)",2
651,"(3, 2, -1, 3, 3, 2)",5
652,"(3, 1, -1, 3, 3, 2)",14
653,"(3, 1, -1, 3, 2, 2)",1
654,"(3, 2, -2, 2, 3, 2)",1
655,"(3, 2, -1, 3, 2, 1)",5
656,"(3, 2, -1, 3, 3, 3)",1
657,"(3, 1, -1, 3, 3, 1)",3
658,"(3, 3, -2, 2, 3, 1)",6
659,"(2, 2, -2, 2, 3, 2)",1
660,"(2, 1, -2, 3, 3, 2)",1
661,"(2, 1, -1, 3, 3, 1)",4
662,"(3, 2, -2, 2, 3, 1)",3
663,"(2, 1, -1, 3, 3, 2)",2
664,"(3, 3, -1, 3, 3, 1)",10
665,"(3, 2, -2, 3, 3, 2)",2
666,"(2, 2, -2, 3, 3, 1)",1
667,"(3, 2, -1, 3, 3, 1)",19
668,"(3, 1, -1, 3, 3, 3)",5
669,"(2, 2, -1, 3, 3, 1)",6
670,"(3, 2, -1, 3, 2, 2)",1
671,"(3, 3, -2, 3, 3, 1)",3
672,"(3, 2, -1, 3, 3, 2)",3
673,"(3, 1, -1, 3, 3, 2)",13
674,"(3, 1, -1, 3, 2, 2)",1
675,"(3, 2, -2, 2, 3, 2)",2
676,"(3, 2, -1, 3, 2, 1)",2
677,"(3, 1, -1, 3, 3, 1)",3
678,"(3, 3, -2, 2, 3, 1)",8
679,"(2, 1, -1, 3, 3, 1)",10
680,"(3, 2, -2, 2, 3, 1)",2
681,"(2, 1, -1, 3, 3, 2)",6
682,"(3, 2, -2, 3, 3, 1)",1
683,"(3, 2, -1, 3, 3, 1)",17
684,"(3, 1, -1, 3, 3, 3)",8
685,"(2, 2, -1, 3, 3, 1)",7
686,"(3, 2, -1, 3, 2, 2)",1
687,"(3, 3, -1, 3, 3, 1)",14
688,"(2, 2, -2, 2, 3, 1)",1
689,"(3, 2, -1, 3, 3, 2)",1
690,"(3, 1, -1, 3, 3, 2)",15
691,"(2, 1, -2, 2, 3, 1)",1
692,"(3, 2, -2, 2, 3, 2)",2
693,"(3, 2, -1, 3, 2, 1)",6
694,"(3, 1, -1, 3, 2, 2)",1
695,"(3, 1, -1, 3, 3, 1)",3
696,"(3, 3, -2, 2, 3, 1)",6
697,"(2, 1, -2, 2, 3, 2)",1
698,"(2, 1, -1, 3, 3, 1)",9
699,"(3, 2, -2, 2, 3, 1)",2
700,"(2, 1, -1, 3, 3, 2)",5
701,"(2, 2, -2, 3, 3, 1)",1
702,"(3, 2, -1, 3, 3, 1)",12
703,"(3, 1, -1, 3, 3, 3)",1
704,"(2, 2, -1, 3, 3, 1)",7
705,"(3, 2, -1, 3, 2, 2)",1
706,"(3, 3, -1, 3, 3, 1)",18
707,"(2, 2, -2, 2, 3, 1)",3
708,"(3, 2, -1, 3, 3, 2)",3
709,"(2, 1, -2, 2, 3, 2)",1
710,"(3, 2, -1, 3, 3, 1)",8
711,"(3, 2, -2, 2, 3, 2)",1
712,"(3, 1, -1, 3, 2, 2)",1
713,"(2, 1, -1, 3, 3, 2)",3
714,"(3, 3, -1, 3, 3, 1)",14
715,"(2, 2, -1, 3, 3, 1)",7
716,"(3, 1, -1, 3, 2, 1)",1
717,"(3, 2, -2, 3, 3, 2)",1
718,"(3, 1, -1, 3, 3, 1)",1
719,"(3, 3, -2, 2, 3, 1)",3
720,"(2, 1, -1, 3, 3, 1)",13
721,"(3, 2, -2, 3, 3, 1)",3
722,"(3, 3, -2, 3, 3, 1)",2
723,"(2, 2, -2, 2, 3, 1)",4
724,"(3, 1, -1, 3, 3, 2)",10
725,"(2, 1, -2, 2, 3, 1)",2
726,"(3, 2, -1, 3, 2, 1)",9
727,"(2, 2, -2, 3, 3, 1)",1
728,"(3, 2, -2, 2, 3, 1)",5
729,"(3, 1, -1, 3, 3, 3)",4
730,"(3, 2, -1, 3, 2, 2)",1
731,"(3, 2, -1, 3, 3, 2)",5
732,"(3, 1, -1, 3, 3, 2)",12
733,"(3, 2, -2, 3, 3, 1)",1
734,"(3, 2, -2, 2, 3, 2)",2
735,"(3, 2, -1, 3, 2, 1)",7
736,"(3, 2, -1, 3, 3, 3)",1
737,"(3, 1, -1, 3, 3, 1)",2
738,"(3, 3, -2, 2, 3, 1)",6
739,"(2, 2, -2, 2, 3, 2)",1
740,"(2, 1, -1, 3, 3, 1)",13
741,"(3, 2, -2, 2, 3, 1)",3
742,"(2, 1, -1, 3, 3, 2)",3
743,"(3, 3, -2, 3, 3, 1)",1
744,"(2, 2, -2, 3, 3, 1)",1
745,"(3, 2, -1, 3, 3, 1)",12
746,"(3, 1, -1, 3, 3, 3)",4
747,"(2, 2, -1, 3, 3, 1)",5
748,"(3, 1, -1, 3, 2, 1)",1
749,"(3, 3, -1, 3, 3, 1)",13
750,"(2, 2, -2, 2, 3, 1)",2
751,"(3, 2, -1, 3, 3, 2)",8
752,"(3, 2, -2, 3, 3, 2)",2
753,"(3, 1, -1, 3, 2, 2)",1
754,"(3, 2, -2, 2, 3, 2)",1
755,"(3, 2, -1, 3, 2, 1)",1
756,"(3, 1, -1, 3, 3, 2)",9
757,"(3, 1, -1, 3, 3, 1)",4
758,"(3, 3, -2, 2, 3, 1)",7
759,"(2, 1, -1, 3, 3, 1)",8
760,"(3, 2, -2, 2, 3, 1)",6
761,"(2, 1, -1, 3, 3, 2)",8
762,"(3, 3, -1, 3, 3, 1)",9
763,"(3, 2, -1, 3, 3, 1)",16
764,"(3, 1, -1, 3, 3, 3)",6
765,"(2, 2, -1, 3, 3, 1)",5
766,"(3, 3, -2, 3, 3, 1)",3
767,"(2, 2, -2, 2, 3, 1)",2
768,"(3, 2, -1, 3, 3, 2)",6
769,"(3, 1, -1, 3, 3, 2)",8
770,"(3, 1, -1, 3, 2, 2)",2
771,"(3, 2, -1, 3, 2, 1)",3
772,"(3, 1, -1, 3, 3, 1)",2
773,"(3, 3, -2, 2, 3, 1)",8
774,"(2, 2, -2, 2, 3, 2)",1
775,"(2, 1, -2, 3, 3, 2)",1
776,"(2, 1, -1, 3, 3, 1)",7
777,"(3, 2, -2, 2, 3, 1)",2
778,"(3, 3, -2, 2, 3, 2)",1
779,"(3, 2, -2, 2, 3, 2)",1
780,"(2, 1, -1, 3, 3, 2)",4
781,"(3, 3, -2, 3, 3, 1)",1
782,"(3, 2, -2, 3, 3, 1)",2
783,"(3, 2, -1, 3, 3, 1)",19
784,"(3, 1, -1, 3, 3, 3)",4
785,"(2, 2, -1, 3, 3, 1)",10
786,"(3, 1, -1, 3, 2, 1)",2
787,"(3, 3, -1, 3, 3, 1)",10
788,"(2, 2, -2, 2, 3, 1)",5
789,"(3, 2, -1, 3, 3, 2)",3
790,"(3, 1, -1, 3, 3, 2)",7
791,"(3, 2, -2, 2, 3, 2)",1
792,"(3, 1, -1, 3, 2, 2)",3
793,"(3, 2, -1, 3, 3, 3)",3
794,"(3, 1, -1, 3, 3, 1)",1
795,"(3, 3, -2, 2, 3, 1)",8
796,"(2, 1, -1, 3, 3, 1)",11
797,"(3, 2, -2, 2, 3, 1)",4
798,"(3, 3, -2, 2, 3, 2)",1
799,"(3, 2, -1, 3, 2, 1)",2
800,"(2, 1, -1, 3, 3, 2)",4
801,"(3, 3, -2, 3, 3, 1)",1
802,"(3, 2, -1, 3, 3, 1)",13
803,"(3, 2, -2, 3, 3, 1)",2
804,"(3, 1, -1, 3, 3, 3)",5
805,"(2, 2, -1, 3, 3, 1)",5
806,"(2, 2, -2, 3, 3, 1)",3
807,"(3, 3, -1, 3, 3, 1)",15
808,"(2, 2, -2, 2, 3, 1)",3
809,"(3, 2, -1, 3, 3, 2)",3
810,"(3, 1, -1, 3, 3, 2)",13
811,"(3, 2, -2, 2, 3, 2)",3
812,"(3, 1, -1, 3, 2, 2)",3
813,"(3, 1, -1, 3, 3, 1)",1
814,"(3, 3, -2, 2, 3, 1)",6
815,"(2, 1, -1, 3, 3, 1)",10
816,"(3, 2, -2, 2, 3, 1)",2
817,"(3, 1, -1, 3, 2, 1)",1
818,"(3, 3, -2, 2, 3, 2)",2
819,"(3, 2, -1, 3, 2, 1)",5
820,"(2, 1, -1, 3, 3, 2)",5
821,"(3, 3, -2, 3, 3, 1)",3
822,"(2, 1, -2, 2, 3, 2)",1
823,"(3, 2, -1, 3, 3, 1)",13
824,"(3, 1, -1, 3, 3, 3)",4
825,"(2, 2, -1, 3, 3, 1)",4
826,"(3, 2, -1, 3, 2, 2)",1
827,"(3, 3, -1, 3, 3, 1)",12
828,"(2, 2, -2, 2, 3, 1)",3
829,"(3, 2, -2, 3, 3, 2)",1
830,"(3, 1, -1, 3, 3, 2)",5
831,"(3, 1, -1, 3, 2, 2)",1
832,"(3, 2, -1, 3, 2, 1)",1
833,"(3, 2, -1, 3, 3, 3)",1
834,"(3, 1, -1, 3, 3, 1)",3
835,"(3, 3, -2, 2, 3, 1)",8
836,"(2, 1, -1, 3, 3, 1)",15
837,"(3, 2, -2, 2, 3, 1)",1
838,"(2, 1, -1, 3, 3, 2)",7
839,"(3, 3, -2, 3, 3, 1)",2
840,"(3, 2, -1, 3, 3, 2)",1
841,"(2, 2, -2, 3, 3, 1)",1
842,"(3, 2, -1, 3, 3, 1)",16
843,"(3, 1, -1, 3, 3, 3)",8
844,"(2, 2, -1, 3, 3, 1)",3
845,"(3, 3, -1, 3, 3, 1)",19
846,"(2, 2, -2, 2, 3, 1)",2
847,"(2, 1, -2, 2, 3, 2)",1
848,"(3, 2, -2, 3, 3, 1)",1
849,"(3, 2, -2, 2, 3, 2)",1
850,"(3, 1, -1, 3, 2, 2)",2
851,"(3, 2, -1, 3, 3, 3)",2
852,"(3, 3, -2, 2, 3, 2)",2
853,"(2, 1, -1, 3, 3, 2)",4
854,"(2, 2, -2, 3, 3, 1)",1
855,"(3, 1, -1, 3, 2, 1)",3
856,"(3, 2, -1, 3, 3, 2)",4
857,"(3, 1, -1, 3, 3, 1)",1
858,"(3, 3, -2, 2, 3, 1)",12
859,"(2, 1, -1, 3, 3, 1)",17
860,"(3, 2, -1, 3, 3, 1)",10
861,"(3, 3, -1, 3, 3, 1)",11
862,"(2, 2, -2, 2, 3, 1)",3
863,"(3, 1, -1, 3, 3, 2)",7
864,"(3, 2, -1, 3, 2, 1)",3
865,"(2, 2, -1, 3, 3, 1)",4
866,"(3, 2, -2, 2, 3, 1)",3
867,"(3, 1, -1, 3, 3, 3)",4
868,"(3, 2, -1, 3, 2, 2)",1
869,"(3, 2, -1, 3, 3, 2)",4
870,"(3, 1, -1, 3, 3, 2)",7
871,"(2, 1, -2, 2, 3, 1)",1
872,"(3, 2, -2, 2, 3, 2)",2
873,"(3, 2, -1, 3, 2, 1)",3
874,"(3, 2, -1, 3, 3, 3)",1
875,"(3, 1, -1, 3, 3, 1)",2
876,"(3, 3, -2, 2, 3, 1)",7
877,"(2, 1, -1, 3, 3, 1)",7
878,"(3, 2, -2, 2, 3, 1)",7
879,"(2, 1, -1, 3, 3, 2)",7
880,"(3, 3, -2, 3, 3, 1)",4
881,"(2, 1, -2, 2, 3, 2)",1
882,"(3, 2, -1, 3, 3, 1)",18
883,"(3, 1, -1, 3, 3, 3)",1
884,"(2, 2, -2, 3, 3, 1)",2
885,"(2, 2, -1, 3, 3, 1)",6
886,"(3, 3, -1, 3, 3, 1)",13
887,"(2, 2, -2, 2, 3, 1)",2
888,"(3, 2, -1, 3, 3, 2)",6
889,"(3, 1, -1, 3, 3, 2)",6
890,"(3, 2, -2, 2, 3, 2)",6
891,"(3, 2, -2, 3, 3, 2)",1
892,"(3, 1, -1, 3, 3, 1)",3
893,"(3, 3, -2, 2, 3, 1)",10
894,"(2, 1, -1, 3, 3, 1)",9
895,"(3, 2, -1, 3, 2, 1)",2
896,"(2, 1, -1, 3, 3, 2)",7
897,"(3, 3, -1, 3, 3, 1)",10
898,"(3, 2, -1, 3, 3, 1)",12
899,"(3, 1, -1, 3, 3, 3)",9
900,"(2, 2, -1, 3, 3, 1)",2
901,"(3, 1, -1, 3, 2, 1)",1
902,"(3, 3, -2, 3, 3, 1)",6
903,"(2, 2, -2, 2, 3, 1)",3
904,"(3, 2, -1, 3, 3, 2)",8
905,"(3, 1, -1, 3, 3, 2)",15
906,"(3, 2, -2, 3, 3, 1)",1
907,"(3, 2, -2, 2, 3, 2)",1
908,"(3, 1, -1, 3, 2, 2)",4
909,"(3, 3, -2, 2, 3, 1)",11
910,"(2, 1, -1, 3, 3, 1)",9
911,"(3, 2, -2, 2, 3, 1)",1
912,"(2, 1, -1, 3, 3, 2)",4
913,"(3, 3, -2, 3, 3, 1)",3
914,"(3, 2, -1, 3, 3, 1)",13
915,"(3, 2, -1, 3, 2, 1)",8
916,"(3, 1, -1, 3, 3, 3)",4
917,"(2, 2, -1, 3, 3, 1)",5
918,"(3, 3, -1, 3, 3, 1)",7
919,"(2, 2, -2, 2, 3, 1)",1
920,"(3, 2, -1, 3, 3, 2)",2
921,"(3, 1, -1, 3, 3, 2)",9
922,"(3, 2, -2, 2, 3, 2)",1
923,"(3, 2, -1, 3, 2, 1)",5
924,"(3, 2, -1, 3, 3, 3)",2
925,"(3, 1, -1, 3, 3, 1)",2
926,"(3, 3, -2, 2, 3, 1)",7
927,"(2, 1, -1, 3, 3, 1)",15
928,"(3, 2, -2, 2, 3, 1)",4
929,"(3, 3, -2, 2, 3, 2)",1
930,"(2, 1, -1, 3, 3, 2)",4
931,"(3, 3, -2, 3, 3, 1)",1
932,"(3, 2, -2, 3, 3, 1)",1
933,"(3, 2, -1, 3, 3, 1)",13
934,"(3, 1, -1, 3, 3, 3)",3
935,"(2, 2, -1, 3, 3, 1)",5
936,"(3, 1, -1, 3, 2, 1)",2
937,"(3, 3, -1, 3, 3, 1)",11
938,"(2, 2, -2, 2, 3, 1)",4
939,"(3, 2, -1, 3, 3, 2)",1
940,"(3, 1, -1, 3, 3, 2)",12
941,"(3, 3, -2, 2, 3, 1)",7
942,"(3, 2, -2, 2, 3, 2)",2
943,"(3, 2, -1, 3, 2, 1)",4
944,"(3, 2, -1, 3, 3, 3)",2
945,"(3, 1, -1, 3, 2, 2)",1
946,"(2, 2, -2, 3, 3, 1)",1
947,"(2, 1, -1, 3, 3, 1)",8
948,"(3, 2, -2, 2, 3, 1)",1
949,"(3, 3, -2, 2, 3, 2)",1
950,"(2, 1, -1, 3, 3, 2)",8
951,"(3, 3, -2, 3, 3, 1)",1
952,"(2, 1, -2, 2, 3, 2)",2
953,"(3, 2, -1, 3, 3, 1)",19
954,"(3, 1, -1, 3, 3, 3)",5
955,"(2, 2, -1, 3, 3, 1)",4
956,"(3, 3, -1, 3, 3, 1)",13
957,"(2, 2, -2, 2, 3, 1)",2
958,"(3, 2, -1, 3, 3, 2)",5
959,"(3, 1, -1, 3, 3, 2)",10
960,"(3, 2, -2, 2, 3, 2)",1
961,"(3, 1, -1, 3, 2, 2)",3
962,"(3, 2, -1, 3, 3, 3)",1
963,"(3, 1, -1, 3, 3, 1)",1
964,"(3, 3, -2, 2, 3, 1)",8
965,"(2, 1, -1, 3, 3, 1)",6
966,"(3, 2, -2, 2, 3, 1)",5
967,"(3, 3, -2, 2, 3, 2)",3
968,"(3, 2, -1, 3, 2, 1)",1
969,"(2, 1, -1, 3, 3, 2)",5
970,"(3, 3, -2, 3, 3, 1)",4
971,"(2, 2, -2, 3, 3, 1)",1
972,"(3, 2, -1, 3, 3, 1)",15
973,"(3, 1, -1, 3, 3, 3)",4
974,"(2, 2, -1, 3, 3, 1)",8
975,"(3, 3, -1, 3, 3, 1)",9
976,"(2, 2, -2, 2, 3, 1)",4
977,"(3, 2, -1, 3, 3, 2)",5
978,"(3, 1, -1, 3, 3, 2)",10
979,"(3, 1, -1, 3, 2, 2)",1
980,"(3, 2, -2, 2, 3, 2)",3
981,"(3, 2, -1, 3, 2, 1)",3
982,"(3, 2, -1, 3, 3, 3)",3
983,"(3, 1, -1, 3, 3, 1)",4
984,"(3, 3, -2, 2, 3, 1)",5
985,"(2, 1, -1, 3, 3, 1)",4
986,"(3, 2, -2, 2, 3, 1)",8
987,"(2, 1, -1, 3, 3, 2)",1
988,"(3, 3, -1, 3, 3, 1)",15
989,"(3, 2, -2, 3, 3, 2)",1
990,"(3, 2, -1, 3, 3, 1)",13
991,"(3, 1, -1, 3, 3, 3)",4
992,"(2, 2, -1, 3, 3, 1)",6
993,"(3, 2, -1, 3, 2, 2)",1
994,"(3, 3, -2, 3, 3, 1)",5
995,"(2, 2, -2, 2, 3, 1)",1
996,"(3, 2, -1, 3, 3, 2)",9
997,"(3, 1, -1, 3, 3, 2)",9
998,"(3, 2, -2, 3, 3, 1)",1
999,"(3, 2, -2, 2, 3, 2)",1
1000,"(3, 2, -1, 3, 2, 1)",4
1001,"(3, 1, -1, 3, 3, 1)",4
1002,"(3, 3, -2, 2, 3, 1)",6
1003,"(2, 1, -2, 2, 3, 2)",1
1004,"(2, 1, -1, 3, 3, 1)",10
1005,"(3, 2, -2, 2, 3, 1)",3
1006,"(2, 1, -1, 3, 3, 2)",3
1007,"(3, 3, -1, 3, 3, 1)",9
1008,"(2, 2, -2, 3, 3, 1)",1
1009,"(3, 2, -1, 3, 3, 1)",17
1010,"(3, 1, -1, 3, 3, 3)",5
1011,"(2, 2, -1, 3, 3, 1)",4
1012,"(3, 3, -2, 3, 3, 1)",6
1013,"(2, 2, -2, 2, 3, 1)",2
1014,"(3, 2, -1, 3, 3, 2)",8
1015,"(3, 1, -1, 3, 3, 2)",9
1016,"(3, 2, -2, 2, 3, 2)",3
1017,"(3, 2, -1, 3, 2, 1)",3
1018,"(3, 3, -2, 2, 3, 1)",5
1019,"(2, 2, -2, 2, 3, 2)",1
1020,"(2, 1, -2, 3, 3, 2)",1
1021,"(2, 1, -1, 3, 3, 1)",16
1022,"(3, 2, -2, 2, 3, 1)",1
1023,"(3, 3, -2, 2, 3, 2)",1
1024,"(2, 1, -1, 3, 3, 2)",5
1025,"(3, 3, -2, 3, 3, 1)",2
1026,"(3, 2, -2, 3, 3, 1)",1
1027,"(3, 2, -1, 3, 3, 1)",13
1028,"(3, 1, -1, 3, 3, 3)",2
1029,"(2, 2, -1, 3, 3, 1)",7
1030,"(3, 3, -1, 3, 3, 1)",11
1031,"(2, 2, -2, 2, 3, 1)",2
1032,"(3, 2, -1, 3, 3, 2)",2
1033,"(3, 1, -1, 3, 3, 2)",12
1034,"(3, 2, -1, 3, 2, 1)",2
1035,"(3, 2, -1, 3, 3, 3)",2
1036,"(3, 1, -1, 3, 3, 1)",2
1037,"(3, 3, -2, 2, 3, 1)",7
1038,"(2, 2, -2, 2, 3, 2)",2
1039,"(2, 1, -1, 3, 3, 1)",10
1040,"(3, 2, -2, 2, 3, 1)",4
1041,"(3, 3, -2, 2, 3, 2)",1
1042,"(2, 1, -1, 3, 3, 2)",3
1043,"(3, 3, -2, 3, 3, 1)",1
1044,"(2, 2, -1, 3, 3, 1)",4
1045,"(3, 2, -1, 3, 3, 1)",20
1046,"(3, 1, -1, 3, 3, 3)",7
1047,"(2, 2, -2, 3, 3, 1)",2
1048,"(3, 3, -1, 3, 3, 1)",11
1049,"(2, 2, -2, 2, 3, 1)",2
1050,"(3, 1, -1, 3, 3, 2)",12
1051,"(3, 3, -2, 2, 3, 1)",3
1052,"(3, 2, -2, 2, 3, 2)",1
1053,"(3, 1, -1, 3, 2, 2)",1
1054,"(3, 1, -1, 3, 3, 1)",3
1055,"(2, 2, -2, 3, 3, 1)",1
1056,"(2, 1, -1, 3, 3, 1)",12
1057,"(3, 2, -2, 2, 3, 1)",4
1058,"(3, 2, -1, 3, 2, 1)",7
1059,"(2, 1, -1, 3, 3, 2)",4
1060,"(3, 3, -2, 3, 3, 1)",2
1061,"(2, 1, -2, 2, 3, 2)",2
1062,"(3, 2, -1, 3, 3, 1)",14
1063,"(3, 1, -1, 3, 3, 3)",7
1064,"(2, 2, -1, 3, 3, 1)",5
1065,"(3, 3, -1, 3, 3, 1)",12
1066,"(2, 2, -2, 2, 3, 1)",5
1067,"(3, 2, -1, 3, 3, 2)",7
1068,"(3, 1, -1, 3, 3, 2)",9
1069,"(3, 1, -1, 3, 2, 2)",1
1070,"(3, 2, -2, 2, 3, 2)",2
1071,"(3, 2, -1, 3, 2, 1)",4
1072,"(3, 2, -1, 3, 3, 3)",1
1073,"(3, 1, -1, 3, 3, 1)",1
1074,"(3, 3, -2, 2, 3, 1)",7
1075,"(2, 2, -2, 2, 3, 2)",1
1076,"(2, 1, -1, 3, 3, 1)",10
1077,"(3, 2, -2, 2, 3, 1)",3
1078,"(3, 3, -2, 2, 3, 2)",1
1079,"(2, 1, -1, 3, 3, 2)",5
1080,"(3, 3, -1, 3, 3, 1)",10
1081,"(2, 1, -2, 2, 3, 2)",2
1082,"(3, 2, -1, 3, 3, 1)",19
1083,"(3, 1, -1, 3, 3, 3)",4
1084,"(2, 2, -1, 3, 3, 1)",3
1085,"(3, 3, -2, 3, 3, 1)",1
1086,"(2, 2, -2, 2, 3, 1)",4
1087,"(3, 2, -1, 3, 3, 2)",10
1088,"(3, 1, -1, 3, 3, 2)",12
1089,"(3, 2, -1, 3, 2, 1)",4
1090,"(3, 2, -1, 3, 3, 3)",1
1091,"(3, 1, -1, 3, 3, 1)",3
1092,"(3, 3, -2, 2, 3, 1)",5
1093,"(2, 1, -1, 3, 3, 1)",12
1094,"(3, 2, -2, 2, 3, 1)",2
1095,"(3, 1, -2, 3, 3, 2)",1
1096,"(2, 1, -1, 3, 3, 2)",1
1097,"(3, 3, -2, 3, 3, 1)",1
1098,"(2, 1, -2, 2, 3, 2)",1
1099,"(3, 2, -1, 3, 3, 1)",11
1100,"(3, 1, -1, 3, 3, 3)",3
1101,"(2, 2, -1, 3, 3, 1)",10
1102,"(3, 3, -1, 3, 3, 1)",12
1103,"(2, 2, -2, 2, 3, 1)",4
1104,"(3, 2, -1, 3, 3, 2)",11
1105,"(3, 1, -1, 3, 3, 2)",10
1106,"(2, 1, -2, 2, 3, 1)",1
1107,"(3, 2, -2, 2, 3, 2)",2
1108,"(3, 2, -1, 3, 2, 1)",2
1109,"(3, 1, -1, 3, 2, 2)",1
1110,"(2, 2, -2, 3, 3, 1)",1
1111,"(2, 1, -1, 3, 3, 1)",9
1112,"(3, 2, -2, 2, 3, 1)",4
1113,"(3, 3, -2, 2, 3, 2)",1
1114,"(3, 1, -1, 3, 3, 1)",2
1115,"(2, 1, -1, 3, 3, 2)",3
1116,"(3, 3, -2, 3, 3, 1)",3
1117,"(3, 3, -2, 2, 3, 1)",6
1118,"(3, 2, -1, 3, 3, 1)",13
1119,"(3, 1, -1, 3, 3, 3)",2
1120,"(2, 2, -1, 3, 3, 1)",5
1121,"(3, 3, -1, 3, 3, 1)",14
1122,"(2, 2, -2, 2, 3, 1)",5
1123,"(3, 2, -1, 3, 3, 2)",7
1124,"(3, 1, -1, 3, 3, 2)",9
1125,"(3, 1, -1, 3, 2, 2)",1
1126,"(3, 2, -2, 2, 3, 2)",2
1127,"(3, 2, -1, 3, 2, 1)",5
1128,"(3, 2, -1, 3, 3, 3)",1
1129,"(3, 1, -1, 3, 3, 1)",3
1130,"(3, 3, -2, 2, 3, 1)",8
1131,"(2, 2, -2, 2, 3, 2)",1
1132,"(2, 1, -2, 2, 3, 2)",1
1133,"(2, 1, -1, 3, 3, 1)",7
1134,"(3, 2, -2, 2, 3, 1)",4
1135,"(3, 3, -2, 2, 3, 2)",1
1136,"(2, 1, -1, 3, 3, 2)",5
1137,"(3, 3, -2, 3, 3, 1)",2
1138,"(3, 2, -1, 3, 3, 1)",14
1139,"(3, 2, -2, 3, 3, 1)",2
1140,"(3, 1, -1, 3, 3, 3)",9
1141,"(2, 2, -1, 3, 3, 1)",3
1142,"(3, 1, -1, 3, 2, 1)",1
1143,"(3, 3, -1, 3, 3, 1)",4
1144,"(3, 2, -1, 3, 3, 2)",7
1145,"(3, 1, -1, 3, 3, 2)",10
1146,"(3, 2, -1, 3, 2, 1)",3
1147,"(3, 3, -2, 2, 3, 1)",7
1148,"(2, 2, -2, 2, 3, 2)",2
1149,"(2, 1, -2, 2, 3, 2)",1
1150,"(2, 1, -1, 3, 3, 1)",17
1151,"(3, 2, -2, 2, 3, 1)",3
1152,"(2, 1, -1, 3, 3, 2)",2
1153,"(3, 3, -2, 3, 3, 1)",3
1154,"(3, 2, -2, 3, 3, 1)",2
1155,"(3, 2, -1, 3, 3, 1)",12
1156,"(3, 1, -1, 3, 3, 3)",5
