,patterns,count
579,"(2, 3, 1, 1, 3, 2)",1
580,"(2, 3, 3, 3, 2, 1)",3
581,"(2, 3, 2, 3, 3, 1)",4
582,"(2, 3, 3, 2, 2, 3)",2
583,"(-1, 3, 3, 3, 3, 2)",3
584,"(2, 3, 1, 2, 3, 1)",6
585,"(1, 3, 3, 3, 3, 2)",3
586,"(3, 3, 1, 2, 3, 1)",1
587,"(2, 3, 3, 1, 3, 3)",3
588,"(1, 3, 1, 1, 3, 1)",2
589,"(-1, 3, 3, 2, 3, 2)",1
590,"(1, 3, 3, 1, 3, 3)",3
591,"(2, 3, 1, 3, 3, 1)",2
592,"(3, 3, 3, 3, 2, 1)",1
593,"(-1, 3, 3, 2, 3, 3)",3
594,"(2, 3, -1, 2, 3, 1)",2
595,"(3, 3, 1, 3, 3, 1)",5
596,"(2, 3, 2, 2, 2, 2)",3
597,"(1, 3, 3, 2, 3, 2)",1
598,"(1, 3, 1, 2, 3, 1)",1
599,"(1, 3, 3, 3, 3, 1)",3
600,"(-1, 3, 2, 2, 3, 2)",2
601,"(3, 3, -1, 3, 3, 1)",7
602,"(1, 3, 2, 1, 3, 2)",2
603,"(1, 3, 2, 3, 3, 1)",1
604,"(2, 3, 2, 2, 2, 1)",1
605,"(3, 3, 2, 3, 2, 1)",5
606,"(1, 3, 3, 2, 3, 3)",3
607,"(2, 3, 2, 1, 3, 3)",5
608,"(1, 3, 2, 1, 3, 3)",1
609,"(2, 3, -1, 1, 3, 1)",1
610,"(1, 3, 1, 1, 3, 2)",6
611,"(2, 3, 3, 2, 2, 2)",4
612,"(-1, 3, 3, 1, 3, 3)",1
613,"(1, 3, 2, 2, 3, 1)",2
614,"(2, 3, 2, 1, 3, 2)",3
615,"(-1, 3, 3, 3, 3, 2)",1
616,"(2, 3, 1, 1, 3, 2)",4
617,"(2, 3, 3, 3, 2, 1)",5
618,"(2, 3, 2, 3, 3, 1)",2
619,"(2, 3, 3, 2, 2, 3)",1
620,"(1, 3, 3, 2, 3, 2)",1
621,"(-1, 3, 3, 3, 3, 1)",3
622,"(2, 3, 1, 2, 3, 1)",3
623,"(3, 3, 1, 2, 3, 1)",1
624,"(2, 3, 3, 1, 3, 3)",4
625,"(1, 3, 1, 1, 3, 1)",1
626,"(-1, 3, 3, 2, 3, 2)",2
627,"(1, 3, 3, 1, 3, 3)",3
628,"(2, 3, 1, 3, 3, 1)",1
629,"(-1, 3, 2, 1, 3, 3)",1
630,"(-1, 3, 3, 2, 3, 3)",3
631,"(-1, 3, 1, 1, 3, 1)",1
632,"(3, 3, -1, 2, 3, 1)",2
633,"(3, 3, 1, 3, 3, 1)",11
634,"(2, 3, -1, 2, 3, 1)",1
635,"(1, 3, 2, 1, 3, 3)",1
636,"(1, 3, 2, 2, 3, 2)",1
637,"(1, 3, 3, 3, 3, 1)",5
638,"(-1, 3, 2, 1, 3, 2)",1
639,"(-1, 3, 2, 2, 3, 2)",1
640,"(3, 3, -1, 3, 3, 1)",8
641,"(1, 3, 2, 3, 3, 1)",1
642,"(2, 3, 2, 2, 2, 1)",2
643,"(3, 3, 2, 3, 2, 1)",6
644,"(2, 3, 2, 1, 3, 3)",7
645,"(2, 3, 2, 2, 3, 1)",1
646,"(2, 3, 1, 1, 3, 1)",1
647,"(2, 3, 3, 3, 2, 2)",3
648,"(1, 3, 1, 1, 3, 2)",3
649,"(2, 3, 3, 2, 2, 2)",2
650,"(-1, 3, 3, 1, 3, 3)",2
651,"(2, 3, 2, 1, 3, 2)",3
652,"(-1, 3, 3, 3, 3, 2)",1
653,"(2, 3, 1, 1, 3, 2)",3
654,"(2, 3, 3, 3, 2, 1)",4
655,"(2, 3, 2, 3, 3, 1)",2
656,"(2, 3, 3, 2, 2, 3)",5
657,"(2, 3, 3, 3, 3, 1)",2
658,"(2, 3, 1, 2, 3, 1)",5
659,"(2, 3, 1, 1, 3, 3)",1
660,"(3, 3, 1, 2, 3, 1)",3
661,"(2, 3, 3, 1, 3, 3)",2
662,"(1, 3, 1, 1, 3, 1)",1
663,"(-1, 3, 3, 2, 3, 2)",3
664,"(1, 3, 3, 1, 3, 3)",3
665,"(2, 3, 1, 3, 3, 1)",2
666,"(3, 3, 3, 3, 2, 1)",3
667,"(3, 3, -1, 2, 3, 1)",1
668,"(3, 3, 1, 3, 3, 1)",8
669,"(2, 3, -1, 2, 3, 1)",3
670,"(1, 3, 1, 2, 3, 1)",3
671,"(1, 3, 2, 3, 3, 1)",2
672,"(1, 3, 3, 3, 3, 1)",3
673,"(-1, 3, 2, 2, 3, 2)",2
674,"(3, 3, -1, 3, 3, 1)",3
675,"(1, 3, 2, 1, 3, 2)",5
676,"(2, 3, -1, 1, 3, 2)",1
677,"(2, 3, 2, 2, 2, 1)",1
678,"(3, 3, 2, 3, 2, 1)",7
679,"(3, 3, 2, 2, 2, 1)",2
680,"(1, 3, 3, 2, 3, 3)",2
681,"(2, 3, 2, 1, 3, 3)",3
682,"(-1, 3, 3, 3, 3, 1)",2
683,"(2, 3, 1, 1, 3, 1)",4
684,"(2, 3, 3, 3, 2, 2)",1
685,"(1, 3, 1, 1, 3, 2)",1
686,"(2, 3, 3, 2, 2, 2)",1
687,"(-1, 3, 3, 1, 3, 3)",2
688,"(1, 3, 2, 2, 3, 1)",2
689,"(2, 3, 2, 1, 3, 2)",3
690,"(-1, 3, 3, 3, 3, 2)",3
691,"(2, 3, 1, 1, 3, 2)",5
692,"(2, 3, 3, 3, 2, 1)",3
693,"(2, 3, 2, 3, 3, 1)",3
694,"(2, 3, 3, 2, 2, 3)",1
695,"(2, 3, 3, 3, 3, 1)",3
696,"(2, 3, 1, 2, 3, 1)",9
697,"(3, 3, 1, 2, 3, 1)",1
698,"(2, 3, 3, 1, 3, 3)",9
699,"(2, 3, -1, 2, 3, 1)",2
700,"(-1, 3, 3, 2, 3, 3)",1
701,"(3, 3, -1, 2, 3, 1)",1
702,"(3, 3, 1, 3, 3, 1)",11
703,"(2, 3, 2, 2, 2, 2)",1
704,"(1, 3, 3, 2, 3, 2)",1
705,"(1, 3, 2, 2, 3, 2)",1
706,"(1, 3, 1, 2, 3, 1)",2
707,"(1, 3, 3, 3, 3, 1)",3
708,"(-1, 3, 2, 2, 3, 2)",1
709,"(3, 3, -1, 3, 3, 1)",3
710,"(1, 3, 2, 1, 3, 2)",1
711,"(2, 3, 2, 2, 2, 1)",1
712,"(3, 3, 2, 3, 2, 1)",7
713,"(3, 3, 2, 2, 2, 1)",1
714,"(1, 3, 3, 2, 3, 3)",2
715,"(2, 3, 2, 1, 3, 3)",3
716,"(2, 3, 2, 2, 3, 1)",1
717,"(3, 3, 2, 3, 3, 1)",1
718,"(2, 3, 1, 1, 3, 1)",1
719,"(2, 3, 3, 3, 2, 2)",4
720,"(1, 3, 1, 1, 3, 2)",5
721,"(2, 3, 3, 2, 2, 2)",2
722,"(-1, 3, 3, 1, 3, 3)",1
723,"(1, 3, 2, 2, 3, 1)",2
724,"(-1, 3, 3, 3, 3, 2)",3
725,"(2, 3, 1, 1, 3, 2)",2
726,"(2, 3, 3, 3, 2, 1)",2
727,"(2, 3, 2, 3, 3, 1)",3
728,"(2, 3, 3, 2, 2, 3)",2
729,"(2, 3, 1, 2, 3, 1)",2
730,"(1, 3, 3, 3, 3, 2)",4
731,"(3, 3, 1, 2, 3, 1)",3
732,"(2, 3, 3, 1, 3, 3)",4
733,"(-1, 3, 3, 2, 3, 2)",3
734,"(1, 3, 3, 1, 3, 3)",4
735,"(2, 3, 1, 3, 3, 1)",1
736,"(3, 3, -1, 2, 3, 1)",1
737,"(3, 3, 1, 3, 3, 1)",7
738,"(2, 3, -1, 2, 3, 1)",3
739,"(2, 3, 3, 3, 2, 2)",2
740,"(1, 3, 2, 2, 3, 2)",1
741,"(1, 3, 1, 2, 3, 1)",3
742,"(1, 3, 3, 3, 3, 1)",5
743,"(-1, 3, 2, 2, 3, 2)",3
744,"(3, 3, -1, 3, 3, 1)",4
745,"(1, 3, 2, 3, 3, 1)",1
746,"(2, 3, 2, 2, 2, 1)",3
747,"(3, 3, 2, 3, 2, 1)",11
748,"(1, 3, 3, 2, 3, 3)",1
749,"(2, 3, 2, 1, 3, 3)",2
750,"(3, 3, 2, 3, 3, 1)",2
751,"(2, 3, 1, 1, 3, 1)",1
752,"(1, 3, 2, 1, 3, 3)",2
753,"(1, 3, 1, 1, 3, 2)",10
754,"(2, 3, 3, 2, 2, 2)",1
755,"(-1, 3, 3, 1, 3, 3)",1
756,"(1, 3, 2, 2, 3, 1)",2
757,"(2, 3, 2, 1, 3, 2)",1
758,"(-1, 3, 3, 3, 3, 2)",2
759,"(2, 3, 1, 1, 3, 2)",3
760,"(2, 3, 3, 3, 2, 1)",5
761,"(2, 3, 2, 3, 3, 1)",4
762,"(2, 3, 3, 2, 2, 3)",9
763,"(2, 3, 3, 3, 3, 1)",1
764,"(2, 3, 2, 3, 2, 1)",1
765,"(2, 3, 1, 2, 3, 1)",4
766,"(1, 3, 3, 3, 3, 2)",1
767,"(3, 3, 1, 2, 3, 1)",1
768,"(2, 3, 3, 1, 3, 3)",8
769,"(1, 3, 1, 1, 3, 1)",1
770,"(-1, 3, 3, 2, 3, 2)",1
771,"(1, 3, 3, 1, 3, 3)",3
772,"(2, 3, 3, 2, 2, 1)",1
773,"(3, 3, 1, 3, 3, 1)",7
774,"(2, 3, 2, 2, 2, 2)",2
775,"(2, 3, 3, 3, 2, 2)",2
776,"(1, 3, 2, 2, 3, 2)",2
777,"(3, 3, 1, 3, 2, 1)",1
778,"(1, 3, 3, 3, 3, 1)",6
779,"(-1, 3, 2, 2, 3, 2)",1
780,"(3, 3, -1, 3, 3, 1)",2
781,"(1, 3, 2, 1, 3, 2)",2
782,"(1, 3, 2, 3, 3, 1)",3
783,"(2, 3, 2, 2, 2, 1)",2
784,"(3, 3, 2, 3, 2, 1)",3
785,"(2, 3, 2, 1, 3, 3)",4
786,"(-1, 3, 3, 3, 3, 1)",4
787,"(3, 3, 2, 3, 3, 1)",1
788,"(2, 3, 1, 1, 3, 1)",1
789,"(1, 3, 2, 1, 3, 3)",2
790,"(2, 3, -1, 1, 3, 1)",1
791,"(1, 3, 1, 1, 3, 2)",4
792,"(2, 3, 3, 2, 2, 2)",1
793,"(-1, 3, 3, 1, 3, 3)",3
794,"(1, 3, 2, 2, 3, 1)",2
795,"(2, 3, 2, 1, 3, 2)",5
796,"(-1, 3, 3, 3, 3, 2)",3
797,"(2, 3, 1, 1, 3, 2)",5
798,"(2, 3, 3, 3, 2, 1)",6
799,"(2, 3, 2, 3, 3, 1)",2
800,"(2, 3, 3, 2, 2, 3)",1
801,"(2, 3, 2, 3, 2, 1)",1
802,"(-1, 3, 3, 2, 3, 3)",2
803,"(2, 3, 2, 2, 3, 1)",1
804,"(2, 3, 1, 2, 3, 1)",4
805,"(1, 3, 3, 3, 3, 2)",2
806,"(3, 3, 1, 2, 3, 1)",1
807,"(2, 3, 3, 1, 3, 3)",2
808,"(-1, 3, 3, 2, 3, 2)",1
809,"(1, 3, 3, 1, 3, 3)",5
810,"(1, 3, 3, 2, 3, 2)",1
811,"(3, 3, -1, 2, 3, 1)",1
812,"(3, 3, 1, 3, 3, 1)",8
813,"(2, 3, 2, 2, 2, 2)",1
814,"(2, 3, 3, 3, 2, 2)",2
815,"(1, 3, 1, 2, 3, 1)",4
816,"(1, 3, 2, 3, 3, 1)",1
817,"(1, 3, 3, 3, 3, 1)",1
818,"(-1, 3, 2, 2, 3, 2)",1
819,"(3, 3, -1, 3, 3, 1)",6
820,"(1, 3, 2, 1, 3, 2)",3
821,"(2, 3, -1, 1, 3, 2)",1
822,"(2, 3, 2, 2, 2, 1)",2
823,"(3, 3, 2, 3, 2, 1)",7
824,"(3, 3, 2, 2, 2, 1)",1
825,"(1, 3, 3, 2, 3, 3)",2
826,"(-1, 3, 3, 3, 3, 1)",1
827,"(2, 3, 3, 2, 3, 3)",1
828,"(1, 3, 2, 1, 3, 3)",2
829,"(2, 3, -1, 1, 3, 1)",2
830,"(1, 3, 1, 1, 3, 2)",2
831,"(2, 3, 3, 2, 2, 2)",4
832,"(-1, 3, 3, 1, 3, 3)",4
833,"(-1, 3, 3, 3, 3, 2)",2
834,"(2, 3, 1, 1, 3, 2)",7
835,"(2, 3, 3, 3, 2, 1)",5
836,"(2, 3, 2, 3, 3, 1)",3
837,"(2, 3, 3, 2, 2, 3)",4
838,"(2, 3, 3, 3, 3, 1)",1
839,"(2, 3, 2, 2, 3, 1)",1
840,"(2, 3, 1, 2, 3, 1)",3
841,"(1, 3, 3, 3, 3, 2)",2
842,"(3, 3, 1, 2, 3, 1)",2
843,"(2, 3, 3, 1, 3, 3)",1
844,"(1, 3, 1, 1, 3, 1)",1
845,"(-1, 3, 3, 2, 3, 2)",1
846,"(1, 3, 3, 1, 3, 3)",1
847,"(3, 3, 3, 3, 2, 1)",1
848,"(-1, 3, 3, 2, 3, 3)",3
849,"(3, 3, -1, 2, 3, 1)",5
850,"(3, 3, 1, 3, 3, 1)",6
851,"(2, 3, 2, 2, 2, 2)",4
852,"(2, 3, 3, 3, 2, 2)",1
853,"(1, 3, 2, 2, 3, 2)",1
854,"(1, 3, 1, 2, 3, 1)",1
855,"(1, 3, 3, 3, 3, 1)",7
856,"(-1, 3, 2, 2, 3, 2)",1
857,"(3, 3, -1, 3, 3, 1)",7
858,"(1, 3, 2, 1, 3, 2)",2
859,"(1, 3, 2, 3, 3, 1)",1
860,"(2, 3, 2, 2, 2, 1)",2
861,"(3, 3, 2, 3, 2, 1)",2
862,"(3, 3, 2, 2, 2, 1)",1
863,"(2, 3, 2, 1, 3, 3)",4
864,"(-1, 3, 3, 3, 3, 1)",2
865,"(1, 3, -1, 1, 3, 1)",1
866,"(1, 3, 2, 1, 3, 3)",2
867,"(2, 3, -1, 1, 3, 1)",1
868,"(1, 3, 1, 1, 3, 2)",7
869,"(-1, 3, 3, 1, 3, 3)",2
870,"(1, 3, 1, 2, 3, 1)",2
871,"(1, 3, 2, 2, 3, 1)",3
872,"(2, 3, 2, 2, 3, 2)",2
873,"(2, 3, 1, 1, 3, 2)",4
874,"(2, 3, 3, 3, 2, 1)",2
875,"(2, 3, 2, 3, 3, 1)",6
876,"(2, 3, 3, 2, 2, 3)",1
877,"(2, 3, 3, 3, 3, 1)",2
878,"(-1, 3, 3, 3, 3, 2)",3
879,"(-1, 3, 3, 3, 3, 1)",1
880,"(2, 3, 1, 2, 3, 1)",1
881,"(3, 3, 1, 2, 3, 1)",5
882,"(2, 3, 3, 1, 3, 3)",2
883,"(1, 3, 3, 1, 3, 3)",7
884,"(2, 3, 1, 3, 3, 1)",2
885,"(-1, 3, 2, 2, 3, 1)",1
886,"(-1, 3, 3, 2, 3, 3)",1
887,"(3, 3, -1, 2, 3, 1)",1
888,"(3, 3, 1, 3, 3, 1)",6
889,"(2, 3, -1, 2, 3, 1)",3
890,"(2, 3, 3, 3, 2, 2)",2
891,"(1, 3, 2, 2, 3, 2)",1
892,"(3, 3, 1, 3, 2, 1)",1
893,"(1, 3, 3, 3, 3, 1)",5
894,"(-1, 3, 2, 1, 3, 2)",1
895,"(-1, 3, 2, 2, 3, 2)",3
896,"(3, 3, -1, 3, 3, 1)",3
897,"(1, 3, 2, 1, 3, 2)",3
898,"(1, 3, 2, 3, 3, 1)",3
899,"(3, 3, 2, 3, 2, 1)",4
900,"(3, 3, 2, 2, 2, 1)",1
901,"(1, 3, 3, 2, 3, 3)",1
902,"(2, 3, 2, 1, 3, 3)",3
903,"(2, 3, 2, 2, 3, 1)",2
904,"(3, 3, 2, 3, 3, 1)",2
905,"(1, 3, -1, 1, 3, 1)",1
906,"(1, 3, 2, 1, 3, 3)",2
907,"(1, 3, 1, 1, 3, 2)",2
908,"(2, 3, 3, 2, 2, 2)",3
909,"(1, 3, 2, 2, 3, 1)",1
910,"(2, 3, 2, 2, 3, 2)",1
911,"(2, 3, 1, 1, 3, 2)",3
912,"(2, 3, 3, 3, 2, 1)",3
913,"(2, 3, 2, 3, 3, 1)",3
914,"(2, 3, 3, 2, 2, 3)",3
915,"(-1, 3, 3, 3, 3, 2)",2
916,"(2, 3, 2, 3, 2, 1)",2
917,"(2, 3, 1, 2, 3, 1)",1
918,"(1, 3, 3, 3, 3, 2)",3
919,"(3, 3, 1, 2, 3, 1)",2
920,"(2, 3, 3, 1, 3, 3)",8
921,"(1, 3, 1, 1, 3, 1)",1
922,"(-1, 3, 3, 2, 3, 2)",1
923,"(1, 3, 3, 1, 3, 3)",7
924,"(2, 3, 1, 3, 3, 1)",2
925,"(-1, 3, 3, 2, 3, 3)",3
926,"(3, 3, -1, 2, 3, 1)",2
927,"(3, 3, 1, 3, 3, 1)",9
928,"(2, 3, 2, 2, 2, 2)",1
929,"(1, 3, 2, 1, 3, 3)",1
930,"(1, 3, -1, 2, 3, 1)",1
931,"(1, 3, 1, 2, 3, 1)",4
932,"(1, 3, 3, 3, 3, 1)",7
933,"(-1, 3, 2, 1, 3, 2)",2
934,"(3, 3, -1, 3, 3, 1)",2
935,"(1, 3, 2, 3, 3, 1)",1
936,"(2, 3, 2, 2, 2, 1)",1
937,"(3, 3, 2, 3, 2, 1)",9
938,"(1, 3, 3, 2, 3, 3)",1
939,"(2, 3, 2, 1, 3, 3)",4
940,"(2, 3, 2, 2, 3, 1)",2
941,"(3, 3, 2, 3, 3, 1)",1
942,"(2, 3, 3, 3, 2, 2)",1
943,"(2, 3, -1, 1, 3, 1)",2
944,"(1, 3, 1, 1, 3, 2)",2
945,"(2, 3, 3, 2, 2, 2)",1
946,"(-1, 3, 3, 1, 3, 3)",2
947,"(2, 3, 2, 1, 3, 2)",1
948,"(2, 3, 1, 1, 3, 2)",9
949,"(2, 3, 3, 3, 2, 1)",3
950,"(2, 3, 2, 3, 3, 1)",5
951,"(1, 3, 3, 2, 2, 2)",1
952,"(2, 3, 3, 2, 2, 3)",3
953,"(2, 3, 3, 3, 3, 1)",2
954,"(3, 3, 1, 2, 2, 1)",1
955,"(2, 3, 2, 3, 2, 1)",1
956,"(2, 3, 1, 2, 3, 1)",3
957,"(1, 3, 3, 3, 3, 2)",3
958,"(3, 3, 1, 2, 3, 1)",3
959,"(2, 3, 3, 1, 3, 3)",6
960,"(1, 3, 1, 1, 3, 1)",2
961,"(-1, 3, 3, 2, 3, 2)",1
962,"(1, 3, 3, 1, 3, 3)",4
963,"(2, 3, 1, 3, 3, 1)",1
964,"(3, 3, 3, 3, 2, 1)",1
965,"(3, 3, -1, 2, 3, 1)",2
966,"(3, 3, 1, 3, 3, 1)",5
967,"(2, 3, -1, 2, 3, 1)",1
968,"(1, 3, 3, 2, 3, 2)",2
969,"(1, 3, 2, 2, 3, 2)",1
970,"(1, 3, 1, 2, 3, 1)",2
971,"(1, 3, 3, 3, 3, 1)",3
972,"(3, 3, -1, 3, 3, 1)",4
973,"(1, 3, 2, 1, 3, 2)",1
974,"(1, 3, 2, 3, 3, 1)",2
975,"(2, 3, 2, 2, 2, 1)",3
976,"(3, 3, 2, 3, 2, 1)",6
977,"(1, 3, 3, 2, 3, 3)",1
978,"(2, 3, 2, 1, 3, 3)",4
979,"(-1, 3, 3, 3, 3, 1)",2
980,"(3, 3, 2, 3, 3, 1)",2
981,"(2, 3, 1, 1, 3, 1)",1
982,"(2, 3, 3, 3, 2, 2)",3
983,"(2, 3, 2, 2, 2, 2)",1
984,"(2, 3, -1, 1, 3, 1)",1
985,"(2, 3, 3, 2, 2, 2)",1
986,"(-1, 3, 3, 1, 3, 3)",2
987,"(1, 3, 2, 2, 3, 1)",1
988,"(2, 3, 2, 1, 3, 2)",1
989,"(-1, 3, 3, 3, 3, 2)",3
990,"(2, 3, 1, 1, 3, 2)",5
991,"(2, 3, 3, 3, 2, 1)",2
992,"(2, 3, 2, 3, 3, 1)",4
993,"(2, 3, 3, 3, 3, 1)",1
994,"(2, 3, 3, 1, 3, 3)",2
995,"(2, 3, 1, 2, 3, 1)",4
996,"(3, 3, 1, 2, 3, 1)",2
997,"(2, 3, 1, 2, 2, 1)",1
998,"(1, 3, 1, 1, 3, 1)",1
999,"(-1, 3, 3, 2, 3, 2)",1
1000,"(1, 3, 3, 1, 3, 3)",1
1001,"(2, 3, 1, 3, 3, 1)",4
1002,"(3, 3, 3, 3, 2, 1)",1
1003,"(-1, 3, 2, 2, 3, 1)",1
1004,"(-1, 3, 3, 2, 3, 3)",3
1005,"(3, 3, -1, 2, 3, 1)",1
1006,"(3, 3, 1, 3, 3, 1)",10
1007,"(2, 3, -1, 2, 3, 1)",4
1008,"(1, 3, 2, 1, 3, 3)",2
1009,"(1, 3, 2, 2, 3, 2)",2
1010,"(1, 3, 1, 2, 3, 1)",4
1011,"(1, 3, 3, 3, 3, 1)",4
1012,"(-1, 3, 2, 2, 3, 2)",1
1013,"(3, 3, -1, 3, 3, 1)",6
1014,"(1, 3, 2, 1, 3, 2)",2
1015,"(1, 3, 2, 3, 3, 1)",4
1016,"(2, 3, 2, 2, 2, 1)",1
1017,"(3, 3, 2, 3, 2, 1)",3
1018,"(1, 3, 3, 2, 3, 3)",2
1019,"(2, 3, 2, 1, 3, 3)",4
1020,"(-1, 3, 3, 3, 3, 1)",2
1021,"(2, 3, 1, 1, 3, 1)",1
1022,"(2, 3, 3, 3, 2, 2)",1
1023,"(2, 3, -1, 1, 3, 1)",1
1024,"(1, 3, 1, 1, 3, 2)",1
1025,"(2, 3, 3, 2, 2, 2)",4
1026,"(-1, 3, 3, 1, 3, 3)",3
1027,"(1, 3, 2, 2, 3, 1)",1
1028,"(2, 3, 2, 1, 3, 2)",4
1029,"(-1, 3, 3, 3, 3, 2)",2
1030,"(2, 3, 1, 1, 3, 2)",6
1031,"(2, 3, 3, 3, 2, 1)",5
1032,"(2, 3, 2, 3, 3, 1)",3
1033,"(2, 3, 3, 2, 2, 3)",4
1034,"(2, 3, 1, 3, 3, 1)",2
1035,"(2, 3, 1, 2, 3, 1)",3
1036,"(1, 3, 3, 3, 3, 2)",1
1037,"(3, 3, 1, 2, 3, 1)",1
1038,"(2, 3, 3, 1, 3, 3)",2
1039,"(1, 3, 1, 1, 3, 1)",4
1040,"(1, 3, 3, 1, 3, 3)",3
1041,"(2, 3, -1, 2, 3, 1)",1
1042,"(3, 3, 3, 3, 2, 1)",1
1043,"(-1, 3, 2, 2, 3, 1)",1
1044,"(-1, 3, 3, 2, 3, 3)",1
1045,"(3, 3, -1, 2, 3, 1)",1
1046,"(3, 3, 1, 3, 3, 1)",5
1047,"(2, 3, 2, 2, 2, 2)",2
1048,"(1, 3, 3, 2, 3, 2)",3
1049,"(1, 3, 2, 2, 3, 2)",2
1050,"(1, 3, 1, 2, 3, 1)",1
1051,"(1, 3, 3, 3, 3, 1)",4
1052,"(-1, 3, 2, 1, 3, 2)",2
1053,"(-1, 3, 2, 2, 3, 2)",3
1054,"(3, 3, -1, 3, 3, 1)",4
1055,"(1, 3, 2, 1, 3, 2)",5
1056,"(2, 3, 2, 2, 2, 1)",1
1057,"(3, 3, 2, 3, 2, 1)",5
1058,"(3, 3, 2, 2, 2, 1)",1
1059,"(2, 3, 2, 1, 3, 3)",3
1060,"(-1, 3, 3, 3, 3, 1)",1
1061,"(1, 3, 2, 1, 3, 3)",1
1062,"(3, 3, 2, 3, 3, 1)",1
1063,"(2, 3, 1, 1, 3, 1)",2
1064,"(2, 3, 3, 3, 2, 2)",2
1065,"(2, 3, 3, 2, 2, 2)",2
1066,"(-1, 3, 3, 1, 3, 3)",1
1067,"(1, 3, 2, 2, 3, 1)",1
1068,"(2, 3, 2, 1, 3, 2)",2
1069,"(2, 3, 1, 1, 3, 2)",2
1070,"(2, 3, 3, 3, 2, 1)",1
1071,"(2, 3, 2, 3, 3, 1)",3
1072,"(2, 3, 3, 2, 2, 3)",4
1073,"(2, 3, 3, 3, 3, 1)",2
1074,"(2, 3, 1, 2, 3, 1)",3
1075,"(1, 3, 3, 3, 3, 2)",2
1076,"(3, 3, 1, 2, 3, 1)",3
1077,"(2, 3, 3, 1, 3, 3)",5
1078,"(1, 3, 1, 1, 3, 1)",2
1079,"(-1, 3, 3, 2, 3, 2)",1
1080,"(1, 3, 3, 1, 3, 3)",3
1081,"(3, 3, 3, 3, 2, 1)",2
1082,"(-1, 3, 3, 2, 3, 3)",3
1083,"(3, 3, -1, 2, 3, 1)",2
1084,"(3, 3, 1, 3, 3, 1)",9
1085,"(2, 3, -1, 2, 3, 1)",4
1086,"(1, 3, 1, 2, 3, 1)",2
1087,"(1, 3, 3, 3, 3, 1)",5
1088,"(-1, 3, 2, 1, 3, 2)",2
1089,"(-1, 3, 2, 2, 3, 2)",3
1090,"(3, 3, -1, 3, 3, 1)",3
1091,"(1, 3, 2, 1, 3, 2)",4
1092,"(2, 3, 2, 2, 2, 1)",3
1093,"(3, 3, 2, 3, 2, 1)",4
1094,"(1, 3, 3, 2, 3, 3)",3
1095,"(2, 3, 2, 1, 3, 3)",1
1096,"(-1, 3, 3, 3, 3, 1)",2
1097,"(3, 3, 2, 3, 3, 1)",2
1098,"(2, 3, 1, 1, 3, 1)",1
1099,"(2, 3, 3, 3, 2, 2)",2
1100,"(-1, 3, 1, 2, 3, 1)",1
1101,"(2, 3, -1, 1, 3, 1)",2
1102,"(1, 3, 1, 1, 3, 2)",2
1103,"(2, 3, 3, 2, 2, 2)",3
1104,"(-1, 3, 3, 1, 3, 3)",5
1105,"(1, 3, 1, 2, 3, 1)",1
1106,"(1, 3, 2, 2, 3, 1)",3
1107,"(2, 3, 2, 1, 3, 2)",5
1108,"(2, 3, 1, 1, 3, 2)",2
1109,"(2, 3, 3, 3, 2, 1)",2
1110,"(2, 3, 2, 3, 3, 1)",4
1111,"(2, 3, -1, 2, 3, 1)",2
1112,"(3, 3, 1, 2, 2, 1)",1
1113,"(-1, 3, 3, 3, 3, 1)",2
1114,"(2, 3, 1, 2, 3, 1)",3
1115,"(1, 3, 3, 3, 3, 2)",2
1116,"(3, 3, 1, 2, 3, 1)",2
1117,"(2, 3, 3, 1, 3, 3)",8
1118,"(1, 3, 1, 1, 3, 1)",2
1119,"(1, 3, 3, 1, 3, 3)",5
1120,"(2, 3, 1, 3, 3, 1)",1
1121,"(-1, 3, 3, 2, 3, 3)",2
1122,"(3, 3, -1, 2, 3, 1)",2
1123,"(3, 3, 1, 3, 3, 1)",4
1124,"(2, 3, 2, 2, 2, 2)",3
1125,"(1, 3, 2, 1, 3, 3)",1
1126,"(3, 3, 1, 3, 2, 1)",1
1127,"(1, 3, 3, 3, 3, 1)",4
1128,"(-1, 3, 2, 2, 3, 2)",1
1129,"(3, 3, -1, 3, 3, 1)",2
1130,"(1, 3, 2, 1, 3, 2)",1
1131,"(1, 3, 2, 3, 3, 1)",1
1132,"(2, 3, 2, 2, 2, 1)",2
1133,"(3, 3, 2, 3, 2, 1)",6
1134,"(1, 3, 3, 2, 3, 3)",1
1135,"(2, 3, 2, 1, 3, 3)",5
1136,"(2, 3, 2, 2, 3, 1)",1
1137,"(2, 3, 1, 1, 3, 1)",2
1138,"(2, 3, 3, 3, 2, 2)",3
1139,"(2, 3, 3, 2, 2, 3)",2
1140,"(1, 3, 1, 1, 3, 2)",3
1141,"(2, 3, 3, 2, 2, 2)",3
1142,"(-1, 3, 3, 1, 3, 3)",1
1143,"(1, 3, 2, 2, 3, 1)",1
1144,"(2, 3, 2, 1, 3, 2)",1
1145,"(-1, 3, 3, 3, 3, 2)",3
1146,"(2, 3, 1, 1, 3, 2)",5
1147,"(2, 3, 3, 3, 2, 1)",2
1148,"(2, 3, 2, 3, 3, 1)",2
1149,"(2, 3, 3, 2, 2, 3)",2
1150,"(2, 3, 2, 3, 2, 1)",1
1151,"(2, 3, 1, 2, 3, 1)",3
