	all	dKd	Keq	Km	kcat
50	-0.0	0.357085242111	0.108232252133	0.274467588161	0.371663515575
51	-0.0	0.350080700569	0.106953608143	0.270270842069	0.35575166108
52	-0.0	0.346864690932	0.101111974876	0.261198219759	0.373234901736
53	-0.0	0.350801034085	0.0913945678966	0.260652749238	0.351312328219
54	-0.0	0.345914511655	0.104862933693	0.264256063112	0.342753656809
55	-0.0	0.357156924973	0.0994702948062	0.272032985976	0.343728026681
56	-0.0	0.349180550835	0.0991995483351	0.258924131536	0.351202684736
57	-0.0	0.343287741619	0.0990210206233	0.271013736319	0.349052494713
58	-0.0	0.364084705148	0.0995209576556	0.283826327477	0.345449887096
59	-0.0	0.345577805643	0.104649333451	0.262751417304	0.339220887883
60	-0.0	0.338774471951	0.0933018119614	0.265608755909	0.368998853364
61	-0.0	0.356251696734	0.1073915914	0.2738251058	0.361440287953
62	-0.0	0.36319097054	0.100735959921	0.276752261454	0.355644037302
63	-0.0	0.335838660142	0.109345174844	0.256858279662	0.372464517515
64	-0.0	0.371209506659	0.106145746224	0.268115880678	0.365021000679
65	-0.0	0.349895805846	0.108594205598	0.276810688806	0.354302854707
66	-0.0	0.368308294236	0.10273084598	0.289105827714	0.372536030298
67	-0.0	0.345220587438	0.0959193207667	0.267474042584	0.362052602258
68	-0.0	0.347269712745	0.10418259994	0.266451030383	0.365434875169
69	-0.0	0.343776454414	0.103291002235	0.276736054357	0.360215183064
70	-0.0	0.340134177899	0.103401314333	0.261989013193	0.369505823794
71	-0.0	0.356767823131	0.110889103004	0.261122095465	0.361350819524
72	-0.0	0.335755729456	0.106285626034	0.273551711512	0.343405962938
73	-0.0	0.370387454912	0.103873250863	0.264628145475	0.352751815688
74	-0.0	0.351032654807	0.100097637859	0.275980332607	0.363232063991
75	-0.0	0.344447112798	0.101241142869	0.26740891607	0.367070156746
76	-0.0	0.358384551886	0.104698709849	0.268037252682	0.337484128291
77	-0.0	0.350599567225	0.0981609109976	0.285061066896	0.36985850238
78	-0.0	0.353612021909	0.101207198013	0.269104857683	0.369986318573
79	-0.0	0.354197492921	0.0976478758409	0.272513586352	0.353300241667
80	-0.0	0.354320861794	0.107998688578	0.270917127591	0.363889787163
81	-0.0	0.346901319834	0.107263564523	0.26770101718	0.345989477296
82	-0.0	0.355100588743	0.110200816626	0.273254410378	0.357145432362
83	-0.0	0.352880194761	0.109862683697	0.272048305824	0.352648598823
84	-0.0	0.352468243334	0.0927522406632	0.266858980308	0.351218120767
85	-0.0	0.354054127197	0.10892865892	0.271198611276	0.359353136468
86	-0.0	0.366812516479	0.103091777745	0.268142124242	0.350923474715
87	-0.0	0.344577015289	0.110083179143	0.270221317986	0.36510966801
88	-0.0	0.340418575445	0.106893678267	0.260161721851	0.363708787045
89	-0.0	0.353392013311	0.112733400345	0.269042707895	0.34325619456
90	-0.0	0.34821202446	0.108926344312	0.2817610592	0.350652157653
91	-0.0	0.357032100988	0.0998964671092	0.261249237315	0.369209689738
92	-0.0	0.353702246508	0.098198588999	0.257826898987	0.355625925396
93	-0.0	0.348163447354	0.103263836626	0.267937732238	0.362983865251
94	-0.0	0.358437654146	0.103934784036	0.273111898727	0.350036162863
95	-0.0	0.353363947543	0.104212886842	0.279421470764	0.338102633598
96	-0.0	0.358611055238	0.102527892543	0.255889038311	0.358217014561
97	-0.0	0.359384529878	0.102545323395	0.268360628879	0.356697329057
98	-0.0	0.342819581442	0.102150956455	0.285510321346	0.355421586901
99	-0.0	0.366224055054	0.110664406802	0.267333309225	0.369884654816
