,patterns,count
144,"(1, 3, 1, 1, 3, 2)",3
145,"(2, 3, 3, 2, 2, 2)",2
146,"(1, 3, 2, 2, 3, 1)",2
147,"(-1, 3, 3, 3, 3, 2)",1
148,"(2, 3, 1, 1, 3, 2)",1
149,"(2, 3, 3, 3, 2, 1)",3
150,"(2, 3, 2, 3, 3, 1)",4
151,"(2, 3, 3, 2, 2, 3)",1
152,"(1, 3, 3, 3, 2, 2)",2
153,"(2, 3, 3, 3, 3, 1)",1
154,"(2, 3, 1, 2, 3, 1)",3
155,"(3, 3, 1, 2, 3, 1)",2
156,"(2, 3, 3, 1, 3, 3)",3
157,"(3, 3, -1, 2, 3, 1)",1
158,"(2, 3, -1, 2, 3, 1)",1
159,"(3, 3, 1, 3, 3, 1)",4
160,"(2, 3, 2, 2, 2, 2)",2
161,"(1, 3, 3, 3, 3, 1)",3
162,"(-1, 3, 2, 2, 3, 2)",1
163,"(3, 3, -1, 3, 3, 1)",2
164,"(2, 3, 2, 2, 2, 1)",1
165,"(3, 3, 2, 3, 2, 1)",3
166,"(1, 3, 3, 2, 3, 3)",1
167,"(2, 3, 2, 1, 3, 3)",1
168,"(-1, 3, 3, 3, 3, 1)",2
169,"(3, 3, 2, 3, 3, 1)",1
170,"(2, 3, 1, 1, 3, 1)",1
171,"(1, 3, 3, 1, 3, 3)",2
172,"(2, 3, 3, 2, 2, 2)",1
173,"(-1, 3, 3, 1, 3, 3)",1
174,"(1, 3, 2, 2, 3, 1)",2
175,"(2, 3, 2, 1, 3, 2)",1
176,"(2, 3, 1, 1, 3, 2)",2
177,"(2, 3, 3, 3, 2, 1)",1
178,"(2, 3, 2, 3, 3, 1)",1
179,"(2, 3, 3, 2, 2, 3)",2
180,"(2, 3, 1, 2, 3, 1)",2
181,"(3, 3, 1, 2, 3, 1)",2
182,"(2, 3, 3, 1, 3, 3)",2
183,"(1, 3, 1, 1, 3, 1)",2
184,"(1, 3, 3, 1, 3, 3)",1
185,"(3, 3, 1, 3, 3, 1)",3
186,"(2, 3, -1, 2, 3, 1)",1
187,"(1, 3, 3, 2, 3, 2)",1
188,"(1, 3, 2, 2, 3, 2)",1
189,"(1, 3, 1, 2, 3, 1)",3
190,"(-1, 3, 3, 2, 3, 2)",1
191,"(2, 3, 2, 2, 2, 1)",2
192,"(3, 3, 2, 3, 2, 1)",3
193,"(1, 3, 3, 2, 3, 3)",1
194,"(2, 3, 2, 1, 3, 3)",3
195,"(-1, 3, 3, 3, 3, 1)",4
196,"(3, 3, 2, 3, 3, 1)",1
197,"(2, 3, 1, 1, 3, 1)",1
198,"(1, 3, 2, 1, 3, 3)",1
199,"(2, 3, -1, 1, 3, 1)",2
200,"(1, 3, 1, 1, 3, 2)",2
201,"(2, 3, 3, 2, 2, 2)",1
202,"(-1, 3, 3, 1, 3, 3)",2
203,"(1, 3, 2, 2, 3, 1)",2
204,"(2, 3, 2, 1, 3, 2)",2
205,"(2, 3, 2, 2, 3, 2)",1
206,"(2, 3, 1, 1, 3, 2)",3
207,"(2, 3, 3, 3, 2, 1)",1
208,"(2, 3, 2, 3, 3, 1)",1
209,"(2, 3, 3, 2, 2, 3)",1
210,"(2, 3, 1, 2, 3, 1)",1
211,"(3, 3, 1, 2, 3, 1)",2
212,"(2, 3, 3, 1, 3, 3)",3
213,"(1, 3, 1, 1, 3, 1)",1
214,"(1, 3, 3, 1, 3, 3)",1
215,"(2, 3, 1, 3, 3, 1)",2
216,"(3, 3, 3, 3, 2, 1)",2
217,"(3, 3, -1, 2, 3, 1)",1
218,"(3, 3, 1, 3, 3, 1)",4
219,"(2, 3, 2, 2, 2, 2)",1
220,"(1, 3, 3, 2, 3, 2)",1
221,"(1, 3, 1, 2, 3, 1)",1
222,"(1, 3, 3, 3, 3, 1)",5
223,"(-1, 3, 2, 2, 3, 2)",1
224,"(3, 3, -1, 3, 3, 1)",2
225,"(2, 3, 2, 2, 2, 1)",1
226,"(3, 3, 2, 3, 2, 1)",1
227,"(1, 3, 3, 2, 3, 3)",2
228,"(2, 3, 2, 1, 3, 3)",1
229,"(2, 3, 1, 1, 3, 1)",1
230,"(2, 3, 3, 3, 2, 2)",3
231,"(-1, 3, 3, 1, 3, 3)",3
232,"(1, 3, 2, 2, 3, 1)",1
233,"(2, 3, 2, 1, 3, 2)",1
234,"(-1, 3, 3, 3, 3, 2)",2
235,"(2, 3, 1, 1, 3, 2)",2
236,"(2, 3, 2, 3, 3, 1)",1
237,"(2, 3, 3, 2, 2, 3)",1
238,"(2, 3, 3, 3, 3, 1)",1
239,"(2, 3, 2, 2, 3, 1)",1
240,"(2, 3, 1, 2, 3, 1)",2
241,"(2, 3, 3, 1, 3, 3)",7
242,"(1, 3, 1, 1, 3, 1)",2
243,"(3, 3, -1, 3, 3, 1)",3
244,"(1, 3, 3, 1, 3, 3)",1
245,"(3, 3, 3, 3, 2, 1)",2
246,"(-1, 3, 2, 2, 3, 1)",1
247,"(-1, 3, 3, 2, 3, 3)",1
248,"(3, 3, -1, 2, 3, 1)",2
249,"(3, 3, 1, 3, 3, 1)",1
250,"(2, 3, -1, 2, 3, 1)",1
251,"(1, 3, 2, 2, 3, 2)",1
252,"(1, 3, 3, 3, 3, 1)",2
253,"(-1, 3, 3, 2, 3, 2)",2
254,"(1, 3, 2, 3, 3, 1)",1
255,"(2, 3, 2, 2, 2, 1)",1
256,"(2, 3, 2, 1, 3, 3)",2
257,"(-1, 3, 3, 3, 3, 1)",2
258,"(2, 3, 1, 1, 3, 1)",1
259,"(1, 3, 1, 1, 3, 2)",1
260,"(2, 3, 3, 2, 2, 2)",1
261,"(1, 3, 2, 2, 3, 1)",1
262,"(2, 3, 2, 1, 3, 2)",2
263,"(-1, 3, 3, 3, 3, 2)",2
264,"(2, 3, 1, 1, 3, 2)",3
265,"(2, 3, 3, 3, 2, 1)",1
266,"(2, 3, 2, 3, 3, 1)",2
267,"(1, 3, 3, 2, 2, 2)",1
268,"(2, 3, 1, 2, 3, 1)",1
269,"(2, 3, 1, 1, 3, 3)",1
270,"(3, 3, 1, 2, 3, 1)",1
271,"(2, 3, 3, 1, 3, 3)",4
272,"(1, 3, 3, 1, 3, 3)",2
273,"(3, 3, 3, 3, 2, 1)",1
274,"(-1, 3, 2, 2, 3, 1)",1
275,"(3, 3, 1, 3, 3, 1)",5
276,"(2, 3, -1, 2, 3, 1)",1
277,"(1, 3, 3, 2, 3, 2)",2
278,"(1, 3, 1, 2, 3, 1)",1
279,"(1, 3, 3, 3, 3, 1)",3
280,"(-1, 3, 2, 1, 3, 2)",1
281,"(3, 3, -1, 3, 3, 1)",3
282,"(3, 3, 2, 3, 2, 1)",4
283,"(1, 3, 3, 2, 3, 3)",1
284,"(2, 3, 2, 1, 3, 3)",1
285,"(-1, 3, 3, 3, 3, 1)",1
286,"(3, 3, 2, 3, 3, 1)",1
287,"(2, 3, 1, 1, 3, 1)",2
288,"(2, 3, 3, 2, 2, 2)",1
289,"(1, 3, 2, 2, 3, 1)",1
290,"(-1, 3, 3, 3, 3, 2)",4
291,"(2, 3, 1, 1, 3, 2)",3
292,"(2, 3, 3, 3, 2, 1)",2
293,"(2, 3, 2, 3, 3, 1)",2
294,"(2, 3, 2, 3, 2, 1)",1
295,"(2, 3, 2, 2, 3, 1)",1
296,"(2, 3, 1, 2, 3, 1)",2
297,"(1, 3, 3, 3, 3, 2)",1
298,"(3, 3, 1, 2, 3, 1)",4
299,"(2, 3, 3, 1, 3, 3)",2
300,"(1, 3, 3, 1, 3, 3)",2
301,"(3, 3, 3, 3, 2, 1)",2
302,"(-1, 3, 3, 2, 3, 3)",1
303,"(3, 3, -1, 2, 3, 1)",1
304,"(3, 3, 1, 3, 3, 1)",1
305,"(2, 3, 2, 2, 2, 2)",1
306,"(1, 3, 1, 2, 3, 1)",2
307,"(-1, 3, 2, 1, 3, 2)",1
308,"(3, 3, -1, 3, 3, 1)",1
309,"(1, 3, 2, 1, 3, 2)",2
310,"(2, 3, 2, 2, 2, 1)",1
311,"(3, 3, 2, 3, 2, 1)",5
312,"(1, 3, 3, 2, 3, 3)",1
313,"(-1, 3, 3, 3, 3, 1)",2
314,"(3, 3, 2, 3, 3, 1)",1
315,"(2, 3, 1, 1, 3, 1)",1
316,"(1, 3, 1, 1, 3, 2)",1
317,"(2, 3, 3, 2, 2, 2)",1
318,"(-1, 3, 3, 1, 3, 3)",1
319,"(1, 3, 2, 2, 3, 1)",1
320,"(2, 3, 2, 1, 3, 2)",1
321,"(-1, 3, 3, 3, 3, 2)",1
322,"(2, 3, 1, 1, 3, 2)",4
323,"(2, 3, 3, 3, 2, 1)",1
324,"(1, 3, 3, 3, 3, 2)",3
325,"(1, 3, 1, 1, 3, 1)",1
326,"(-1, 3, 3, 2, 3, 2)",2
327,"(1, 3, 3, 1, 3, 3)",2
328,"(2, 3, 1, 3, 3, 1)",2
329,"(3, 3, -1, 2, 3, 1)",1
330,"(3, 3, 1, 3, 3, 1)",2
331,"(2, 3, -1, 2, 3, 1)",1
332,"(1, 3, 3, 2, 3, 2)",2
333,"(1, 3, 1, 2, 3, 1)",2
334,"(1, 3, 3, 3, 3, 1)",2
335,"(-1, 3, 2, 2, 3, 2)",2
336,"(3, 3, -1, 3, 3, 1)",2
337,"(1, 3, 2, 1, 3, 2)",1
338,"(3, 3, 2, 3, 2, 1)",2
339,"(1, 3, 3, 2, 3, 3)",2
340,"(2, 3, 2, 1, 3, 3)",2
341,"(-1, 3, 3, 3, 3, 1)",1
342,"(3, 3, 2, 3, 3, 1)",1
343,"(2, 3, 3, 3, 2, 2)",3
344,"(2, 3, 2, 2, 2, 2)",2
345,"(1, 3, 1, 1, 3, 2)",1
346,"(2, 3, 3, 2, 2, 2)",2
347,"(-1, 3, 3, 1, 3, 3)",1
348,"(1, 3, 2, 2, 3, 1)",1
349,"(-1, 3, 3, 3, 3, 2)",3
350,"(2, 3, 1, 1, 3, 2)",2
351,"(2, 3, 2, 3, 3, 1)",2
352,"(1, 3, 3, 2, 2, 2)",1
353,"(2, 3, 3, 2, 2, 3)",1
354,"(2, 3, 3, 3, 3, 1)",2
355,"(2, 3, 1, 2, 3, 1)",2
356,"(1, 3, 3, 3, 3, 2)",1
357,"(3, 3, 1, 2, 3, 1)",1
358,"(2, 3, 3, 1, 3, 3)",5
359,"(1, 3, 1, 1, 3, 1)",2
360,"(-1, 3, 3, 2, 3, 2)",1
361,"(1, 3, 3, 1, 3, 3)",2
362,"(3, 3, 3, 3, 2, 1)",1
363,"(3, 3, -1, 2, 3, 1)",1
364,"(3, 3, 1, 3, 3, 1)",2
365,"(2, 3, -1, 2, 3, 1)",1
366,"(1, 3, 3, 2, 3, 2)",1
367,"(1, 3, 2, 2, 3, 2)",2
368,"(1, 3, 1, 2, 3, 1)",1
369,"(1, 3, 3, 3, 3, 1)",1
370,"(-1, 3, 2, 1, 3, 2)",2
371,"(3, 3, -1, 3, 3, 1)",2
372,"(1, 3, 2, 1, 3, 2)",1
373,"(3, 3, 2, 3, 2, 1)",1
374,"(2, 3, 3, 3, 2, 2)",1
375,"(2, 3, 2, 2, 2, 2)",3
376,"(1, 3, 1, 1, 3, 2)",3
377,"(-1, 3, 3, 1, 3, 3)",2
378,"(1, 3, 2, 2, 3, 1)",2
379,"(2, 3, 1, 1, 3, 2)",2
380,"(2, 3, 3, 3, 2, 1)",1
381,"(2, 3, 2, 3, 3, 1)",3
382,"(1, 3, 3, 2, 2, 2)",1
383,"(1, 3, 3, 3, 2, 2)",1
384,"(2, 3, 1, 2, 3, 1)",1
385,"(1, 3, 3, 3, 3, 2)",1
386,"(2, 3, 3, 1, 3, 3)",4
387,"(1, 3, 1, 1, 3, 1)",2
388,"(2, 3, 1, 3, 3, 1)",2
389,"(-1, 3, 3, 2, 3, 3)",2
390,"(3, 3, 1, 3, 3, 1)",4
391,"(1, 3, 3, 2, 3, 2)",1
392,"(1, 3, 1, 2, 3, 1)",2
393,"(1, 3, 3, 3, 3, 1)",2
394,"(-1, 3, 2, 2, 3, 2)",1
395,"(3, 3, -1, 3, 3, 1)",1
396,"(1, 3, 2, 1, 3, 2)",1
397,"(1, 3, 2, 3, 3, 1)",1
398,"(3, 3, 2, 3, 2, 1)",1
399,"(1, 3, 3, 2, 3, 3)",1
400,"(2, 3, 2, 1, 3, 3)",4
401,"(-1, 3, 3, 3, 3, 1)",2
402,"(3, 3, 2, 3, 3, 1)",1
403,"(1, 3, -1, 1, 3, 1)",1
404,"(2, 3, 3, 3, 2, 2)",1
405,"(1, 3, 1, 1, 3, 2)",1
406,"(2, 3, 3, 2, 2, 2)",1
407,"(-1, 3, 3, 1, 3, 3)",1
408,"(1, 3, 2, 2, 3, 1)",1
409,"(2, 3, 2, 1, 3, 2)",1
410,"(2, 3, 1, 1, 3, 2)",2
411,"(2, 3, 3, 3, 2, 1)",2
412,"(2, 3, 2, 3, 3, 1)",1
413,"(2, 3, 3, 2, 2, 3)",1
414,"(2, 3, 1, 2, 3, 1)",2
415,"(3, 3, 1, 2, 3, 1)",1
416,"(2, 3, 3, 1, 3, 3)",2
417,"(1, 3, 1, 1, 3, 1)",1
418,"(1, 3, 3, 1, 3, 3)",4
419,"(3, 3, 3, 3, 2, 1)",3
420,"(-1, 3, 3, 2, 3, 3)",1
421,"(3, 3, -1, 2, 3, 1)",1
422,"(3, 3, 1, 3, 3, 1)",4
423,"(2, 3, -1, 2, 3, 1)",2
424,"(1, 3, 3, 2, 3, 2)",1
425,"(1, 3, 2, 2, 3, 2)",1
426,"(1, 3, 1, 2, 3, 1)",4
427,"(-1, 3, 2, 2, 3, 2)",1
428,"(-1, 3, 3, 2, 3, 2)",2
429,"(3, 3, 2, 3, 2, 1)",2
430,"(1, 3, 3, 2, 3, 3)",1
431,"(2, 3, 2, 1, 3, 3)",2
432,"(-1, 3, 3, 3, 3, 1)",1
433,"(3, 3, 2, 3, 3, 1)",1
434,"(1, 3, 2, 1, 3, 3)",1
435,"(2, 3, -1, 1, 3, 1)",1
436,"(1, 3, 1, 1, 3, 2)",1
437,"(2, 3, 3, 2, 2, 2)",1
438,"(-1, 3, 3, 1, 3, 3)",1
439,"(1, 3, 2, 2, 3, 1)",1
440,"(2, 3, 3, 1, 2, 3)",1
441,"(2, 3, 1, 1, 3, 2)",1
442,"(2, 3, 3, 3, 2, 1)",2
443,"(2, 3, 2, 3, 3, 1)",2
444,"(2, 3, 3, 2, 2, 3)",2
445,"(2, 3, 1, 2, 3, 1)",2
446,"(1, 3, 3, 3, 3, 2)",3
447,"(3, 3, 1, 2, 3, 1)",1
448,"(2, 3, 3, 1, 3, 3)",1
449,"(1, 3, 1, 1, 3, 1)",2
450,"(-1, 3, 3, 3, 3, 2)",1
451,"(2, 3, 1, 3, 3, 1)",1
452,"(3, 3, 3, 3, 2, 1)",1
453,"(-1, 3, 3, 2, 3, 3)",2
454,"(3, 3, 1, 3, 3, 1)",3
455,"(2, 3, -1, 2, 3, 1)",2
456,"(1, 3, 3, 2, 3, 2)",1
457,"(1, 3, 1, 2, 3, 1)",1
458,"(1, 3, 3, 3, 3, 1)",1
459,"(-1, 3, 2, 2, 3, 2)",1
460,"(3, 3, -1, 3, 3, 1)",3
461,"(1, 3, 2, 1, 3, 2)",1
462,"(3, 3, 2, 3, 2, 1)",1
463,"(1, 3, 3, 2, 3, 3)",2
464,"(2, 3, 2, 1, 3, 3)",2
465,"(1, 3, 2, 1, 3, 3)",1
466,"(1, 3, 3, 1, 3, 3)",1
467,"(1, 3, 1, 1, 3, 2)",2
468,"(2, 3, 3, 2, 2, 2)",4
469,"(2, 3, 2, 1, 3, 2)",1
470,"(2, 3, 1, 1, 3, 2)",3
471,"(2, 3, 3, 3, 2, 1)",4
472,"(2, 3, 2, 3, 3, 1)",2
473,"(2, 3, 3, 2, 2, 3)",1
474,"(2, 3, 1, 2, 3, 1)",3
475,"(2, 3, 3, 1, 3, 3)",4
476,"(1, 3, 1, 1, 3, 1)",1
477,"(3, 3, -1, 3, 3, 1)",5
478,"(1, 3, 3, 1, 3, 3)",2
479,"(-1, 3, 3, 2, 3, 3)",3
480,"(3, 3, -1, 2, 3, 1)",1
481,"(3, 3, 1, 3, 3, 1)",3
482,"(2, 3, -1, 2, 3, 1)",1
483,"(1, 3, 3, 2, 3, 2)",1
484,"(1, 3, 3, 3, 3, 1)",1
485,"(-1, 3, 2, 2, 3, 2)",1
486,"(-1, 3, 3, 2, 3, 2)",1
487,"(1, 3, 2, 3, 3, 1)",1
488,"(2, 3, 2, 2, 2, 1)",1
489,"(3, 3, 2, 3, 2, 1)",3
490,"(2, 3, 2, 1, 3, 3)",2
491,"(-1, 3, 3, 3, 3, 1)",1
492,"(2, 3, 3, 3, 2, 2)",2
493,"(1, 3, 1, 1, 3, 2)",1
494,"(2, 3, 3, 2, 2, 2)",1
495,"(-1, 3, 3, 1, 3, 3)",2
496,"(2, 3, 2, 1, 3, 2)",1
497,"(2, 3, 1, 1, 3, 2)",1
498,"(2, 3, 3, 3, 2, 1)",2
499,"(2, 3, 2, 3, 3, 1)",1
500,"(2, 3, 3, 2, 2, 3)",4
501,"(2, 3, 3, 3, 3, 1)",1
502,"(2, 3, 1, 2, 3, 1)",2
503,"(2, 3, 3, 1, 3, 3)",1
504,"(-1, 3, 3, 2, 3, 2)",1
505,"(1, 3, 3, 1, 3, 3)",1
506,"(2, 3, 1, 3, 3, 1)",2
507,"(3, 3, 3, 3, 2, 1)",1
508,"(3, 3, -1, 2, 3, 1)",1
509,"(3, 3, 1, 3, 3, 1)",3
510,"(2, 3, -1, 2, 3, 1)",2
511,"(1, 3, 1, 2, 3, 1)",3
512,"(1, 3, 3, 3, 3, 1)",2
513,"(-1, 3, 2, 2, 3, 2)",1
514,"(3, 3, -1, 3, 3, 1)",1
515,"(1, 3, 2, 1, 3, 2)",3
516,"(2, 3, -1, 1, 3, 2)",1
517,"(2, 3, 2, 2, 2, 1)",1
518,"(3, 3, 2, 3, 2, 1)",4
519,"(3, 3, 2, 2, 2, 1)",2
520,"(2, 3, 2, 1, 3, 3)",1
521,"(-1, 3, 3, 3, 3, 1)",2
522,"(2, 3, 1, 1, 3, 1)",1
523,"(1, 3, 1, 1, 3, 2)",1
524,"(2, 3, 3, 2, 2, 2)",1
525,"(-1, 3, 3, 1, 3, 3)",1
526,"(1, 3, 2, 2, 3, 1)",2
527,"(-1, 3, 3, 3, 3, 2)",2
528,"(2, 3, 1, 1, 3, 2)",3
529,"(2, 3, 3, 3, 2, 1)",1
530,"(2, 3, 2, 3, 3, 1)",2
531,"(2, 3, 3, 2, 2, 3)",1
532,"(2, 3, 3, 3, 3, 1)",3
533,"(2, 3, 1, 2, 3, 1)",5
534,"(2, 3, 3, 1, 3, 3)",5
535,"(-1, 3, 3, 2, 3, 3)",1
536,"(3, 3, -1, 2, 3, 1)",1
537,"(3, 3, 1, 3, 3, 1)",5
538,"(2, 3, -1, 2, 3, 1)",1
539,"(1, 3, 3, 2, 3, 2)",1
540,"(1, 3, 1, 2, 3, 1)",2
541,"(-1, 3, 2, 2, 3, 2)",1
542,"(3, 3, -1, 3, 3, 1)",3
543,"(1, 3, 2, 1, 3, 2)",1
544,"(3, 3, 2, 2, 2, 1)",1
545,"(1, 3, 3, 2, 3, 3)",1
546,"(2, 3, 2, 1, 3, 3)",2
547,"(2, 3, 3, 3, 2, 2)",4
548,"(1, 3, 1, 1, 3, 2)",1
549,"(-1, 3, 3, 1, 3, 3)",1
550,"(1, 3, 2, 2, 3, 1)",2
551,"(-1, 3, 3, 3, 3, 2)",2
552,"(2, 3, 3, 3, 2, 1)",1
553,"(2, 3, 3, 2, 2, 3)",1
554,"(2, 3, 1, 2, 3, 1)",1
555,"(1, 3, 3, 3, 3, 2)",2
556,"(3, 3, 1, 2, 3, 1)",2
557,"(2, 3, 3, 1, 3, 3)",2
558,"(3, 3, -1, 3, 3, 1)",1
559,"(1, 3, 3, 1, 3, 3)",3
560,"(2, 3, 1, 3, 3, 1)",1
561,"(3, 3, -1, 2, 3, 1)",1
562,"(3, 3, 1, 3, 3, 1)",3
563,"(2, 3, -1, 2, 3, 1)",1
564,"(1, 3, 1, 2, 3, 1)",2
565,"(1, 3, 3, 3, 3, 1)",2
566,"(-1, 3, 2, 2, 3, 2)",2
567,"(-1, 3, 3, 2, 3, 2)",2
568,"(1, 3, 2, 3, 3, 1)",1
569,"(3, 3, 2, 3, 2, 1)",9
570,"(3, 3, 2, 3, 3, 1)",1
571,"(2, 3, 1, 1, 3, 1)",1
572,"(1, 3, 2, 1, 3, 3)",1
573,"(1, 3, 1, 1, 3, 2)",5
574,"(1, 3, 2, 2, 3, 1)",1
575,"(-1, 3, 3, 3, 3, 2)",1
576,"(2, 3, 1, 1, 3, 2)",1
577,"(2, 3, 3, 3, 2, 1)",3
578,"(2, 3, 2, 3, 3, 1)",1
