,patterns,count
163,"(2, 1, -1, 3, -1, -2)",1
164,"(1, 1, -2, 2, 3, -1)",1
165,"(3, 2, -1, 3, -1, -2)",2
166,"(2, 1, -2, 2, 1, -1)",1
167,"(1, -1, -2, 2, 2, -2)",1
168,"(3, 2, -2, 2, 1, -1)",1
169,"(2, 1, -1, 3, 1, -2)",1
170,"(3, 1, -1, 3, 1, -1)",1
171,"(3, 3, -2, 2, 3, 1)",2
172,"(2, -1, -2, 2, -1, -2)",2
173,"(-1, -1, -2, 2, 1, -2)",1
174,"(-1, -1, -1, 3, 1, -2)",2
175,"(3, 2, -1, 3, 3, 1)",2
176,"(-1, 1, -2, 2, 2, -2)",1
177,"(3, 3, -1, 3, 3, 1)",1
178,"(1, -1, -2, 2, -1, -2)",1
179,"(3, 2, -1, 3, 2, 1)",1
180,"(1, 1, -1, 3, 1, -2)",1
181,"(1, -1, -1, 3, -1, -2)",4
182,"(-2, -1, -2, 2, 2, -2)",1
183,"(3, 2, -1, 3, 2, -1)",1
184,"(2, 1, -2, 2, 3, -1)",1
185,"(-2, -1, -2, 2, 3, -2)",2
186,"(3, 3, -2, 2, 2, -1)",1
187,"(1, -1, -2, 2, 1, -2)",1
188,"(2, 1, -1, 3, 1, -2)",2
189,"(3, 3, -2, 2, 3, -1)",3
190,"(1, 1, -1, 3, 3, -1)",1
191,"(1, 2, -2, 2, 3, -1)",2
192,"(-2, -1, -1, 3, 3, -2)",2
193,"(1, 1, -1, 3, 2, -1)",1
194,"(3, 1, -1, 3, -1, -2)",4
195,"(2, 1, -1, 3, -1, -2)",1
196,"(3, 2, -2, 2, -1, -2)",1
197,"(3, 2, -1, 3, -1, -2)",2
198,"(3, 2, -1, 3, 1, -1)",1
199,"(2, 2, -1, 3, 3, 1)",1
200,"(3, 2, -2, 2, 1, -2)",1
201,"(2, 1, -1, 3, 1, -1)",1
202,"(2, -1, -1, 3, -1, -2)",3
203,"(3, 3, -2, 2, 3, 1)",1
204,"(2, -1, -2, 2, -1, -2)",1
205,"(1, 1, -1, 3, 2, -2)",2
206,"(-2, 1, -2, 2, 3, -2)",1
207,"(-1, -1, -1, 3, 1, -2)",1
208,"(-1, 1, -2, 2, 3, -1)",2
209,"(3, 3, -1, 3, 3, 1)",1
210,"(1, -1, -2, 2, -1, -2)",2
211,"(-1, 1, -1, 3, 3, -1)",2
212,"(1, -1, -1, 3, -1, -2)",2
213,"(-2, -1, -2, 2, 2, -2)",2
214,"(1, 2, -1, 3, 3, -1)",1
215,"(-2, -1, -2, 2, 3, -2)",4
216,"(1, -1, -1, 3, 1, -2)",2
217,"(2, 2, -1, 3, 2, -1)",1
218,"(1, -1, -2, 2, 1, -2)",1
219,"(3, 2, -1, 3, 2, 1)",1
220,"(3, 3, -2, 2, 3, -1)",1
221,"(1, 1, -1, 3, 3, -1)",2
222,"(-2, -1, -2, 3, 3, -2)",1
223,"(2, 1, -2, 2, -1, -2)",1
224,"(3, 1, -1, 3, -1, -2)",2
225,"(2, 1, -1, 3, -1, -2)",1
226,"(3, 1, -1, 3, 1, -1)",1
227,"(-2, -1, -1, 3, 2, -2)",1
228,"(3, 2, -2, 2, -1, -2)",1
229,"(3, 2, -1, 3, -1, -2)",2
230,"(2, 2, -1, 3, 3, 1)",1
231,"(3, 2, -2, 2, 1, -2)",1
232,"(2, -1, -1, 3, -1, -2)",5
233,"(-2, -1, -1, 3, 3, -2)",3
234,"(3, 3, -2, 2, 3, 1)",5
235,"(-1, -1, -2, 2, 1, -2)",2
236,"(-1, 1, -2, 2, 3, -2)",1
237,"(-1, -1, -1, 3, 1, -2)",1
238,"(3, 2, -1, 3, 3, 1)",3
239,"(-1, 1, -2, 2, 3, -1)",1
240,"(1, -1, -2, 2, -1, -2)",2
241,"(-1, 1, -1, 3, 3, -2)",1
242,"(2, 2, -2, 2, 2, -1)",1
243,"(3, 2, -1, 3, 2, -1)",1
244,"(1, 2, -1, 3, 3, -1)",1
245,"(-2, -1, -2, 2, 3, -2)",3
246,"(3, 3, -2, 2, 2, -1)",1
247,"(3, 2, -1, 3, 2, 1)",1
248,"(3, 3, -2, 2, 3, -1)",3
249,"(3, 2, -1, 3, 3, 1)",1
250,"(-1, 1, -1, 3, 2, -2)",1
251,"(-2, -1, -1, 3, 3, -2)",6
252,"(2, 1, -2, 2, -1, -2)",1
253,"(2, 1, -1, 3, -1, -2)",1
254,"(3, 1, -2, 2, -1, -2)",1
255,"(3, 2, -2, 2, -1, -2)",3
256,"(3, 2, -1, 3, -1, -2)",2
257,"(3, 2, -2, 2, 1, -2)",2
258,"(2, 1, -1, 3, 1, -1)",1
259,"(2, -1, -1, 3, -1, -2)",2
260,"(3, 3, -2, 2, 3, 1)",1
261,"(2, -1, -2, 2, -1, -2)",3
262,"(-1, -1, -2, 2, 1, -2)",3
263,"(-1, 1, -2, 2, 3, -1)",1
264,"(-2, 1, -1, 3, 3, -2)",1
265,"(3, 3, -1, 3, 3, 1)",4
266,"(1, -1, -2, 2, -1, -2)",1
267,"(-1, 1, -1, 3, 3, -2)",2
268,"(1, -1, -1, 3, -1, -2)",1
269,"(-2, -1, -2, 2, 2, -2)",1
270,"(-2, -1, -2, 2, 3, -2)",2
271,"(3, 2, -1, 3, 2, -1)",1
272,"(3, 2, -2, 2, 2, -1)",1
273,"(-1, 1, -1, 3, 3, -1)",1
274,"(2, 2, -2, 2, 3, -1)",1
275,"(3, 3, -2, 2, 2, -1)",2
276,"(1, -1, -2, 2, 1, -2)",1
277,"(2, 1, -2, 2, -1, -2)",1
278,"(3, 3, -2, 2, 3, -1)",3
279,"(1, 1, -2, 3, 3, -1)",1
280,"(1, 2, -2, 2, 3, -1)",1
281,"(1, 1, -2, 2, 2, -1)",1
282,"(1, 1, -1, 3, 2, -1)",1
283,"(3, 1, -1, 3, -1, -2)",2
284,"(2, 1, -1, 3, -1, -2)",1
285,"(3, 1, -2, 2, -1, -2)",1
286,"(1, 1, -2, 2, 3, -1)",2
287,"(3, 2, -2, 2, -1, -2)",1
288,"(2, 2, -1, 3, 3, 1)",1
289,"(2, -1, -1, 3, -1, -2)",3
290,"(2, 2, -1, 3, 3, -1)",3
291,"(3, 3, -2, 2, 3, 1)",3
292,"(-1, -1, -2, 2, 1, -2)",2
293,"(1, 1, -1, 3, 2, -2)",1
294,"(-1, -1, -1, 3, 1, -2)",1
295,"(-2, -1, -1, 3, 3, -2)",7
296,"(2, 2, -2, 2, 3, 1)",1
297,"(1, -1, -2, 2, -1, -2)",2
298,"(3, 1, -1, 3, 1, -1)",1
299,"(-1, 1, -1, 3, 3, -1)",1
300,"(1, -1, -1, 3, -1, -2)",2
301,"(2, 1, -2, 2, 3, -1)",1
302,"(-2, -1, -2, 2, 3, -2)",3
303,"(1, -1, -1, 3, 1, -2)",1
304,"(2, 1, -1, 3, 2, -1)",2
305,"(3, 3, -2, 2, 2, -1)",1
306,"(1, -1, -2, 2, 1, -2)",1
307,"(-1, -1, -1, 3, 3, -2)",1
308,"(3, 2, -1, 3, 3, 1)",1
309,"(1, 2, -2, 2, 3, -1)",1
310,"(1, 1, -2, 2, 2, -2)",1
311,"(2, 1, -2, 2, -1, -2)",1
312,"(2, 1, -1, 3, -1, -2)",2
313,"(3, 1, -1, 3, 1, -2)",2
314,"(-2, -1, -1, 3, 2, -2)",1
315,"(3, 2, -2, 2, -1, -2)",1
316,"(-1, -1, -2, 2, 2, -2)",2
317,"(3, 2, -1, 3, -1, -2)",2
318,"(3, 2, -2, 3, 1, -1)",1
319,"(2, 2, -1, 3, 3, 1)",1
320,"(2, -1, -1, 3, -1, -2)",1
321,"(-2, -1, -1, 3, 3, -2)",2
322,"(3, 3, -2, 2, 3, 1)",2
323,"(2, -1, -2, 2, -1, -2)",2
324,"(-1, -1, -2, 2, 1, -2)",1
325,"(-1, 1, -1, 3, 3, -1)",1
326,"(3, 3, -1, 3, 3, 1)",4
327,"(1, -1, -2, 2, -1, -2)",1
328,"(3, 2, -1, 3, 2, 1)",1
329,"(1, -1, -1, 3, -1, -2)",3
330,"(-1, -1, -1, 3, 2, -2)",1
331,"(-2, -1, -2, 2, 2, -2)",2
332,"(2, 2, -2, 2, 3, -1)",2
333,"(-2, -1, -2, 2, 3, -2)",5
334,"(-2, -1, -1, 3, 2, -2)",1
335,"(1, -1, -2, 2, 1, -2)",1
336,"(3, 3, -2, 2, 3, -1)",1
337,"(3, 2, -1, 3, 3, 1)",1
338,"(-2, -1, -1, 3, 3, -2)",4
339,"(1, 1, -1, 3, 2, -1)",1
340,"(2, 1, -1, 3, -1, -2)",1
341,"(-1, -1, -1, 3, 2, -2)",1
342,"(3, 2, -2, 2, -1, -2)",1
343,"(-1, -1, -2, 2, 2, -2)",2
344,"(3, 2, -1, 3, -1, -2)",2
345,"(3, 2, -1, 3, 1, -1)",1
346,"(2, 1, -2, 2, 1, -2)",3
347,"(1, -1, -2, 2, 2, -2)",2
348,"(2, 2, -1, 3, 3, 1)",3
349,"(3, 2, -2, 2, 1, -2)",1
350,"(2, 1, -1, 3, 1, -2)",1
351,"(2, -1, -1, 3, -1, -2)",2
352,"(2, 2, -1, 3, 3, -1)",1
353,"(3, 3, -2, 2, 3, 1)",2
354,"(-2, 1, -2, 2, 3, -2)",2
355,"(-1, 1, -1, 3, 3, -1)",1
356,"(1, 1, -2, 2, 1, -2)",1
357,"(1, -1, -2, 2, -1, -2)",1
358,"(3, 2, -1, 3, 2, 1)",1
359,"(1, -1, -1, 3, -1, -2)",1
360,"(-2, -1, -2, 2, 2, -2)",2
361,"(2, 2, -2, 2, 3, -1)",2
362,"(3, 3, -1, 3, 3, 1)",2
363,"(3, 2, -1, 3, 2, -1)",1
364,"(-2, -1, -2, 2, 3, -2)",4
365,"(1, -1, -1, 3, 1, -2)",2
366,"(2, 1, -2, 2, 2, -1)",1
367,"(3, 3, -2, 2, 2, -1)",2
368,"(1, -1, -2, 2, 1, -2)",1
369,"(-1, 1, -1, 3, 3, -1)",2
370,"(3, 3, -2, 2, 3, -1)",1
371,"(1, 1, -1, 3, 3, -1)",1
372,"(1, 2, -2, 2, 3, -1)",1
373,"(-2, -1, -1, 3, 3, -2)",9
374,"(1, 1, -1, 3, 2, -2)",1
375,"(3, 1, -1, 3, -1, -2)",1
376,"(2, 1, -1, 3, -1, -2)",2
377,"(3, 1, -2, 2, -1, -2)",1
378,"(3, 2, -2, 2, -1, -2)",1
379,"(3, 2, -1, 3, -1, -2)",2
380,"(3, 2, -1, 3, 1, -1)",1
381,"(3, 3, -2, 2, 3, 1)",4
382,"(2, -1, -1, 3, -1, -2)",2
383,"(1, 1, -2, 2, 2, -1)",1
384,"(2, 1, -2, 2, 1, -2)",1
385,"(-1, -1, -2, 2, 1, -2)",1
386,"(3, 2, -1, 3, 3, 1)",4
387,"(3, 3, -1, 3, 3, 1)",1
388,"(1, -1, -2, 2, -1, -2)",1
389,"(3, 2, -1, 3, 2, 1)",1
390,"(-2, -1, -2, 2, 2, -2)",1
391,"(3, 2, -1, 3, 2, -1)",1
392,"(1, 2, -1, 3, 3, -1)",1
393,"(-2, 1, -1, 3, 3, -2)",1
394,"(2, 2, -2, 2, 3, -1)",1
395,"(1, -1, -1, 3, 1, -2)",2
396,"(2, 1, -1, 3, 2, -1)",1
397,"(2, 1, -2, 2, 2, -1)",2
398,"(-2, -1, -1, 3, 2, -2)",1
399,"(2, 3, -2, 2, 3, -1)",1
400,"(3, 3, -2, 2, 3, -1)",2
401,"(1, 1, -1, 3, 3, -1)",3
402,"(1, 2, -2, 2, 3, -1)",2
403,"(-2, -1, -1, 3, 3, -2)",3
404,"(3, 2, -1, 3, 3, 1)",1
405,"(3, 1, -1, 3, -1, -2)",2
406,"(3, 1, -2, 2, -1, -2)",1
407,"(-1, -1, -1, 3, 2, -2)",1
408,"(3, 2, -2, 2, -1, -2)",4
409,"(3, 2, -1, 3, -1, -2)",1
410,"(2, 1, -2, 2, 1, -1)",1
411,"(2, 2, -1, 3, 3, 1)",1
412,"(3, 2, -2, 2, 1, -2)",1
413,"(2, 1, -1, 3, 1, -2)",1
414,"(2, -1, -1, 3, -1, -2)",1
415,"(3, 1, -1, 3, 1, -1)",1
416,"(3, 3, -2, 2, 3, 1)",2
417,"(2, -1, -2, 2, -1, -2)",1
418,"(-1, -1, -2, 2, 1, -2)",2
419,"(-2, 1, -2, 2, 3, -2)",2
420,"(-1, 1, -1, 3, 3, -2)",1
421,"(-1, 1, -2, 2, 3, -1)",1
422,"(-1, 1, -1, 3, 3, -1)",1
423,"(3, 2, -2, 2, 2, -1)",1
424,"(-2, -1, -2, 2, 3, -2)",6
425,"(2, 1, -2, 2, 2, -1)",1
426,"(3, 3, -2, 2, 2, -1)",1
427,"(3, 3, -1, 3, 2, -1)",1
428,"(-2, 1, -1, 3, 3, -2)",1
429,"(3, 3, -2, 2, 3, -1)",2
430,"(1, 2, -2, 2, 3, -1)",1
431,"(-2, -1, -1, 3, 3, -2)",2
432,"(3, 1, -2, 2, -1, -2)",3
433,"(-2, -1, -1, 3, 2, -2)",1
434,"(3, 2, -2, 2, -1, -2)",2
435,"(3, 2, -1, 3, -1, -2)",2
436,"(3, 2, -1, 3, 1, -1)",1
437,"(2, 1, -2, 2, 1, -2)",1
438,"(2, 2, -1, 3, 3, 1)",1
439,"(3, 2, -2, 2, 1, -1)",1
440,"(2, -1, -1, 3, -1, -2)",2
441,"(3, 3, -2, 2, 3, 1)",1
442,"(2, -1, -2, 2, -1, -2)",1
443,"(-1, -1, -2, 2, 1, -2)",2
444,"(-1, 1, -2, 2, 3, -1)",2
445,"(-1, -1, -1, 3, 1, -2)",2
446,"(-1, 1, -1, 3, 3, -2)",2
447,"(3, 3, -1, 3, 3, 1)",2
448,"(1, -1, -2, 2, -1, -2)",1
449,"(-1, 1, -1, 3, 3, -1)",1
450,"(1, -1, -1, 3, -1, -2)",2
451,"(3, 2, -1, 3, 2, 1)",1
452,"(-1, -1, -2, 2, 2, -2)",1
453,"(-2, -1, -2, 2, 3, -2)",4
454,"(2, 2, -2, 2, 3, -1)",5
455,"(3, 1, -2, 2, -1, -2)",1
456,"(1, -1, -1, 3, 1, -2)",2
457,"(1, 1, -2, 2, 3, -1)",2
458,"(2, 3, -2, 2, 3, -1)",1
459,"(1, 1, -1, 3, 3, -1)",1
460,"(-1, 1, -2, 2, 3, -2)",1
461,"(2, 2, -1, 3, 3, -1)",1
462,"(1, 1, -1, 3, 2, -2)",1
463,"(3, 1, -1, 3, -1, -2)",3
464,"(3, 1, -1, 3, 1, -1)",1
465,"(-2, -1, -1, 3, 2, -2)",1
466,"(3, 2, -2, 2, -1, -2)",1
467,"(-2, -1, -2, 2, 2, -2)",2
468,"(3, 2, -1, 3, -1, -2)",1
469,"(3, 2, -1, 3, 1, -1)",1
470,"(2, 2, -1, 3, 3, 1)",2
471,"(2, -1, -1, 3, -1, -2)",3
472,"(3, 3, -2, 2, 1, -2)",1
473,"(3, 1, -1, 3, 1, -2)",1
474,"(3, 3, -2, 2, 3, 1)",4
475,"(2, -1, -2, 2, -1, -2)",1
476,"(-1, -1, -2, 2, 1, -2)",1
477,"(-1, 1, -2, 2, 3, -1)",1
478,"(-1, -1, -1, 3, 1, -2)",2
479,"(-2, -1, -1, 3, 3, -2)",2
480,"(-2, 1, -2, 2, 3, -2)",1
481,"(3, 3, -1, 3, 3, 1)",1
482,"(-1, 1, -1, 3, 3, -1)",1
483,"(1, -1, -1, 3, -1, -2)",1
484,"(-1, -1, -1, 3, 2, -2)",1
485,"(2, 2, -2, 3, 3, 1)",1
486,"(3, 2, -1, 3, 2, 1)",1
487,"(-1, -1, -2, 2, 2, -2)",2
488,"(3, 2, -1, 3, 2, -1)",1
489,"(-2, -1, -2, 2, 3, -2)",2
490,"(1, -1, -1, 3, 1, -2)",1
491,"(3, 3, -2, 2, 2, -1)",1
492,"(1, -1, -2, 2, 1, -2)",1
493,"(-2, 1, -1, 3, 3, -2)",1
494,"(3, 3, -2, 2, 3, -1)",3
495,"(1, 1, -1, 3, 3, -1)",1
496,"(-2, -1, -1, 3, 3, -2)",3
497,"(1, 1, -1, 3, 2, -2)",1
498,"(3, 1, -2, 2, -1, -2)",1
499,"(-1, -1, -1, 3, 2, -2)",1
500,"(3, 2, -2, 2, -1, -2)",2
501,"(3, 2, -1, 3, -1, -2)",3
502,"(3, 2, -1, 3, 1, -1)",1
503,"(2, 2, -1, 3, 3, 1)",2
504,"(3, 2, -2, 2, 1, -2)",2
505,"(3, 3, -2, 2, 3, 1)",3
506,"(-1, -1, -2, 2, 1, -2)",1
507,"(-1, 1, -2, 2, 3, -1)",3
508,"(-1, -1, -1, 3, 1, -2)",2
509,"(3, 2, -1, 3, 2, 1)",1
510,"(-1, 1, -2, 2, 3, -2)",1
511,"(3, 3, -1, 3, 3, 1)",2
512,"(-1, 1, -1, 3, 3, -1)",1
513,"(1, -1, -1, 3, -1, -2)",3
514,"(-1, -1, -2, 2, 2, -2)",1
515,"(3, 2, -1, 3, 2, -1)",1
516,"(1, 2, -1, 3, 3, -1)",2
517,"(-2, -1, -2, 2, 3, -2)",4
518,"(1, 1, -2, 2, 3, -1)",1
519,"(1, -1, -1, 3, 1, -2)",1
520,"(2, 1, -1, 3, 2, -1)",3
521,"(1, -1, -2, 2, 1, -2)",1
522,"(-2, 1, -1, 3, 3, -2)",1
523,"(3, 3, -2, 2, 3, -1)",1
524,"(1, 1, -1, 3, 3, -1)",1
525,"(-2, -1, -1, 3, 3, -2)",4
526,"(2, 1, -2, 2, -1, -2)",1
527,"(3, 1, -1, 3, -1, -2)",1
528,"(2, 1, -1, 3, -1, -2)",3
529,"(1, -1, -1, 3, 2, -2)",1
530,"(2, 2, -1, 3, 2, -1)",2
531,"(3, 2, -2, 2, -1, -2)",2
532,"(3, 2, -1, 3, -1, -2)",2
533,"(1, -1, -2, 2, 2, -2)",1
534,"(2, -1, -1, 3, -1, -2)",1
535,"(3, 1, -1, 3, 1, -1)",1
536,"(3, 3, -2, 2, 3, 1)",5
537,"(-1, 1, -1, 3, 2, -2)",2
538,"(3, 3, -1, 3, 3, 1)",1
539,"(2, 2, -2, 2, 3, 1)",2
540,"(-1, 1, -1, 3, 3, -1)",1
541,"(1, -1, -1, 3, -1, -2)",1
542,"(2, 2, -2, 2, 2, -1)",1
543,"(3, 2, -1, 3, 2, -1)",2
544,"(2, 1, -2, 2, 3, -1)",1
545,"(-1, 1, -1, 3, 3, -2)",1
546,"(-2, -1, -2, 2, 3, -2)",6
547,"(2, 1, -2, 3, 2, -1)",1
548,"(2, 1, -2, 2, 2, -1)",2
549,"(-2, -1, -1, 3, 2, -2)",3
550,"(1, -1, -2, 2, 1, -2)",1
551,"(1, 1, -1, 3, 3, -1)",1
552,"(-2, -1, -1, 3, 3, -2)",4
553,"(1, 1, -1, 3, 2, -2)",1
554,"(2, 1, -1, 3, -1, -2)",1
555,"(1, -1, -1, 3, 2, -2)",1
556,"(2, 2, -1, 3, 2, -1)",1
557,"(3, 3, -2, 3, 3, 1)",1
558,"(2, 1, -2, 2, 1, -2)",2
559,"(2, 1, -1, 3, 1, -1)",1
560,"(2, -1, -1, 3, -1, -2)",1
561,"(2, 2, -1, 3, 3, -1)",1
562,"(3, 3, -2, 2, 3, 1)",4
563,"(2, -1, -2, 2, -1, -2)",2
564,"(-1, 1, -2, 2, 3, -2)",1
565,"(3, 2, -1, 3, 3, 1)",2
566,"(-1, 1, -2, 2, 3, -1)",1
567,"(3, 3, -1, 3, 3, 1)",1
568,"(1, -1, -2, 2, -1, -2)",1
569,"(3, 1, -1, 3, 1, -1)",1
570,"(1, 1, -1, 3, 1, -2)",1
571,"(1, -1, -1, 3, -1, -2)",2
572,"(-1, -1, -2, 2, 2, -2)",1
573,"(-2, -1, -2, 2, 3, -2)",9
574,"(3, 2, -1, 3, 2, -1)",1
575,"(2, 2, -2, 2, 3, -1)",1
