,patterns,count
327,"(2, 1, -1, 3, 3, 1)",9
328,"(3, 2, -2, 2, 3, 1)",3
329,"(2, 1, -2, 2, 3, 1)",1
330,"(3, 2, -2, 3, 3, 1)",1
331,"(3, 2, -1, 3, 2, 1)",1
332,"(2, 1, -1, 3, 3, 2)",4
333,"(3, 3, -2, 3, 3, 1)",1
334,"(2, 1, -2, 2, 3, 2)",1
335,"(3, 2, -1, 3, 3, 1)",6
336,"(3, 1, -1, 3, 3, 3)",1
337,"(2, 2, -2, 3, 3, 1)",1
338,"(3, 3, -1, 3, 3, 1)",4
339,"(2, 2, -2, 2, 3, 1)",1
340,"(3, 2, -1, 3, 3, 2)",3
341,"(3, 1, -1, 3, 3, 2)",3
342,"(2, 1, -2, 2, 3, 1)",2
343,"(3, 2, -1, 3, 2, 1)",1
344,"(3, 2, -1, 3, 3, 3)",2
345,"(3, 3, -2, 2, 3, 1)",4
346,"(2, 2, -2, 2, 3, 2)",1
347,"(2, 1, -1, 3, 3, 1)",6
348,"(2, 1, -1, 3, 3, 2)",6
349,"(3, 2, -1, 3, 3, 1)",7
350,"(3, 1, -1, 3, 3, 3)",2
351,"(2, 2, -1, 3, 3, 1)",4
352,"(3, 3, -1, 3, 3, 1)",9
353,"(3, 2, -1, 3, 3, 2)",3
354,"(3, 1, -1, 3, 3, 2)",5
355,"(3, 1, -1, 3, 2, 2)",1
356,"(3, 2, -2, 2, 3, 2)",1
357,"(3, 2, -1, 3, 2, 1)",5
358,"(3, 1, -1, 3, 3, 1)",1
359,"(3, 3, -2, 2, 3, 1)",1
360,"(2, 1, -2, 2, 3, 1)",1
361,"(2, 1, -1, 3, 3, 1)",7
362,"(3, 2, -2, 2, 3, 1)",2
363,"(3, 2, -1, 3, 2, 2)",1
364,"(3, 3, -2, 2, 3, 2)",1
365,"(2, 1, -1, 3, 3, 2)",2
366,"(3, 3, -2, 3, 3, 1)",1
367,"(3, 2, -1, 3, 3, 1)",6
368,"(3, 1, -1, 3, 3, 3)",1
369,"(2, 2, -1, 3, 3, 1)",2
370,"(3, 1, -1, 3, 2, 1)",1
371,"(3, 3, -1, 3, 3, 1)",8
372,"(3, 2, -1, 3, 3, 2)",5
373,"(3, 1, -1, 3, 3, 2)",6
374,"(3, 1, -1, 3, 2, 2)",1
375,"(3, 1, -1, 3, 3, 1)",1
376,"(3, 3, -2, 2, 3, 1)",7
377,"(2, 2, -2, 2, 3, 2)",1
378,"(2, 1, -1, 3, 3, 1)",5
379,"(2, 1, -1, 3, 3, 2)",5
380,"(3, 3, -2, 3, 3, 1)",2
381,"(3, 2, -1, 3, 3, 1)",2
382,"(3, 1, -1, 3, 3, 3)",1
383,"(2, 2, -1, 3, 3, 1)",6
384,"(3, 1, -1, 3, 2, 1)",1
385,"(3, 3, -1, 3, 3, 1)",6
386,"(2, 2, -2, 2, 3, 1)",1
387,"(3, 2, -1, 3, 3, 2)",1
388,"(3, 1, -1, 3, 3, 2)",7
389,"(3, 2, -1, 3, 2, 1)",2
390,"(3, 2, -1, 3, 3, 3)",2
391,"(3, 1, -1, 3, 3, 1)",2
392,"(3, 3, -2, 2, 3, 1)",5
393,"(2, 1, -1, 3, 3, 1)",5
394,"(3, 2, -2, 2, 3, 1)",1
395,"(3, 3, -2, 2, 3, 2)",1
396,"(2, 1, -1, 3, 3, 2)",3
397,"(3, 2, -1, 3, 3, 1)",12
398,"(3, 2, -2, 3, 3, 1)",1
399,"(3, 1, -1, 3, 3, 3)",2
400,"(2, 2, -2, 3, 3, 1)",1
401,"(2, 2, -1, 3, 3, 1)",1
402,"(3, 3, -1, 3, 3, 1)",3
403,"(2, 2, -2, 2, 3, 1)",1
404,"(3, 2, -1, 3, 3, 2)",2
405,"(3, 1, -1, 3, 3, 2)",7
406,"(2, 1, -2, 2, 3, 1)",1
407,"(3, 2, -1, 3, 2, 1)",2
408,"(3, 2, -1, 3, 3, 3)",1
409,"(3, 1, -1, 3, 3, 1)",1
410,"(3, 3, -2, 2, 3, 1)",4
411,"(2, 1, -1, 3, 3, 1)",5
412,"(3, 2, -2, 2, 3, 1)",2
413,"(2, 1, -1, 3, 3, 2)",1
414,"(3, 3, -1, 3, 3, 1)",5
415,"(3, 2, -1, 3, 3, 1)",8
416,"(3, 1, -1, 3, 3, 3)",4
417,"(2, 2, -1, 3, 3, 1)",5
418,"(3, 3, -2, 3, 3, 1)",1
419,"(2, 2, -2, 2, 3, 1)",1
420,"(3, 1, -1, 3, 3, 2)",8
421,"(3, 2, -2, 2, 3, 2)",3
422,"(3, 2, -1, 3, 2, 1)",2
423,"(3, 3, -2, 2, 3, 1)",6
424,"(2, 1, -1, 3, 3, 1)",6
425,"(3, 2, -2, 2, 3, 1)",5
426,"(3, 3, -2, 2, 3, 2)",1
427,"(2, 1, -1, 3, 3, 2)",2
428,"(3, 2, -1, 3, 3, 1)",7
429,"(3, 1, -1, 3, 3, 3)",2
430,"(2, 2, -1, 3, 3, 1)",4
431,"(3, 3, -1, 3, 3, 1)",2
432,"(2, 2, -2, 2, 3, 1)",2
433,"(3, 2, -2, 3, 3, 2)",1
434,"(3, 1, -1, 3, 3, 2)",4
435,"(3, 1, -1, 3, 2, 2)",2
436,"(3, 2, -2, 2, 3, 2)",2
437,"(3, 2, -1, 3, 2, 1)",5
438,"(3, 1, -1, 3, 3, 1)",1
439,"(3, 3, -2, 2, 3, 1)",3
440,"(2, 1, -1, 3, 3, 1)",10
441,"(3, 2, -2, 2, 3, 1)",2
442,"(2, 1, -1, 3, 3, 2)",3
443,"(3, 3, -2, 3, 3, 1)",1
444,"(3, 2, -1, 3, 3, 2)",1
445,"(2, 1, -2, 2, 3, 2)",1
446,"(3, 2, -1, 3, 3, 1)",4
447,"(3, 1, -1, 3, 3, 3)",2
448,"(3, 3, -1, 3, 3, 1)",6
449,"(2, 2, -2, 2, 3, 1)",2
450,"(3, 2, -1, 3, 3, 2)",4
451,"(3, 1, -1, 3, 3, 2)",4
452,"(3, 2, -2, 2, 3, 2)",1
453,"(3, 2, -1, 3, 2, 1)",2
454,"(3, 2, -1, 3, 3, 3)",2
455,"(3, 1, -1, 3, 3, 1)",2
456,"(3, 3, -2, 2, 3, 1)",1
457,"(2, 2, -2, 2, 3, 2)",1
458,"(2, 1, -1, 3, 3, 1)",8
459,"(3, 2, -2, 2, 3, 1)",1
460,"(2, 1, -1, 3, 3, 2)",1
461,"(3, 2, -2, 3, 3, 2)",1
462,"(3, 2, -1, 3, 3, 1)",8
463,"(3, 1, -1, 3, 3, 3)",1
464,"(2, 2, -1, 3, 3, 1)",2
465,"(3, 3, -1, 3, 3, 1)",9
466,"(2, 2, -2, 2, 3, 1)",2
467,"(3, 2, -1, 3, 3, 2)",4
468,"(3, 1, -1, 3, 3, 2)",4
469,"(2, 1, -2, 2, 3, 1)",1
470,"(3, 1, -1, 3, 2, 2)",2
471,"(3, 2, -1, 3, 2, 1)",3
472,"(3, 1, -1, 3, 3, 1)",2
473,"(3, 3, -2, 2, 3, 1)",2
474,"(2, 1, -1, 3, 3, 1)",5
475,"(3, 2, -2, 2, 3, 1)",2
476,"(2, 1, -1, 3, 3, 2)",2
477,"(3, 3, -2, 3, 3, 1)",1
478,"(3, 2, -1, 3, 3, 1)",6
479,"(3, 1, -1, 3, 3, 3)",4
480,"(2, 2, -1, 3, 3, 1)",1
481,"(3, 2, -1, 3, 2, 2)",1
482,"(3, 3, -1, 3, 3, 1)",5
483,"(2, 2, -2, 2, 3, 1)",5
484,"(3, 2, -1, 3, 3, 2)",4
485,"(3, 1, -1, 3, 3, 2)",5
486,"(3, 2, -2, 2, 3, 2)",1
487,"(3, 2, -1, 3, 2, 1)",1
488,"(3, 2, -1, 3, 3, 3)",1
489,"(3, 3, -2, 2, 3, 1)",2
490,"(2, 1, -1, 3, 3, 1)",9
491,"(3, 2, -2, 2, 3, 1)",2
492,"(2, 1, -1, 3, 3, 2)",2
493,"(3, 3, -2, 3, 3, 1)",2
494,"(2, 1, -2, 2, 3, 2)",1
495,"(3, 2, -1, 3, 3, 1)",6
496,"(3, 1, -1, 3, 3, 3)",4
497,"(2, 2, -1, 3, 3, 1)",3
498,"(2, 2, -2, 3, 3, 1)",1
499,"(3, 1, -1, 3, 2, 1)",1
500,"(3, 3, -1, 3, 3, 1)",4
501,"(2, 2, -2, 2, 3, 1)",1
502,"(3, 2, -1, 3, 3, 2)",2
503,"(3, 1, -1, 3, 3, 2)",6
504,"(3, 1, -1, 3, 2, 2)",2
505,"(3, 2, -1, 3, 2, 1)",1
506,"(3, 2, -1, 3, 3, 3)",1
507,"(3, 3, -2, 2, 3, 1)",5
508,"(2, 1, -1, 3, 3, 1)",5
509,"(3, 2, -2, 2, 3, 1)",1
510,"(3, 2, -2, 2, 3, 2)",1
511,"(2, 1, -1, 3, 3, 2)",3
512,"(3, 2, -2, 3, 3, 1)",1
513,"(3, 2, -1, 3, 3, 1)",7
514,"(3, 1, -1, 3, 3, 3)",2
515,"(2, 2, -1, 3, 3, 1)",3
516,"(2, 2, -2, 3, 3, 1)",3
517,"(3, 1, -1, 3, 2, 1)",2
518,"(3, 3, -1, 3, 3, 1)",4
519,"(2, 2, -2, 2, 3, 1)",1
520,"(3, 2, -1, 3, 3, 2)",4
521,"(3, 1, -1, 3, 3, 2)",2
522,"(3, 2, -2, 2, 3, 2)",1
523,"(3, 2, -1, 3, 2, 1)",4
524,"(3, 2, -1, 3, 3, 3)",2
525,"(3, 3, -2, 2, 3, 1)",2
526,"(2, 1, -1, 3, 3, 1)",1
527,"(3, 2, -2, 2, 3, 1)",4
528,"(2, 1, -1, 3, 3, 2)",2
529,"(3, 2, -1, 3, 3, 1)",16
530,"(3, 1, -1, 3, 3, 3)",4
531,"(2, 2, -1, 3, 3, 1)",1
532,"(3, 3, -1, 3, 3, 1)",7
533,"(3, 2, -1, 3, 3, 2)",4
534,"(3, 1, -1, 3, 3, 2)",3
535,"(3, 1, -1, 3, 2, 2)",2
536,"(3, 2, -1, 3, 3, 3)",2
537,"(3, 3, -2, 2, 3, 1)",3
538,"(2, 1, -1, 3, 3, 1)",5
539,"(3, 2, -2, 2, 3, 1)",3
540,"(3, 2, -1, 3, 2, 1)",3
541,"(2, 1, -1, 3, 3, 2)",1
542,"(3, 2, -1, 3, 3, 1)",7
543,"(3, 1, -1, 3, 3, 3)",7
544,"(2, 2, -1, 3, 3, 1)",4
545,"(3, 1, -1, 3, 2, 1)",1
546,"(3, 3, -1, 3, 3, 1)",4
547,"(2, 2, -2, 2, 3, 1)",1
548,"(3, 2, -1, 3, 3, 2)",1
549,"(3, 1, -1, 3, 3, 2)",6
550,"(3, 2, -2, 2, 3, 2)",1
551,"(3, 2, -1, 3, 2, 1)",3
552,"(3, 2, -1, 3, 3, 3)",1
553,"(3, 1, -1, 3, 3, 1)",2
554,"(2, 2, -2, 3, 3, 1)",1
555,"(2, 1, -1, 3, 3, 1)",3
556,"(3, 2, -2, 2, 3, 1)",2
557,"(2, 1, -1, 3, 3, 2)",1
558,"(3, 3, -2, 3, 3, 1)",2
559,"(3, 2, -2, 3, 3, 2)",1
560,"(3, 3, -2, 2, 3, 1)",3
561,"(3, 2, -1, 3, 3, 1)",11
562,"(3, 1, -1, 3, 3, 3)",1
563,"(2, 2, -1, 3, 3, 1)",3
564,"(3, 2, -1, 3, 2, 2)",1
565,"(3, 3, -1, 3, 3, 1)",7
566,"(3, 2, -1, 3, 3, 2)",2
567,"(3, 1, -1, 3, 3, 2)",8
568,"(3, 2, -2, 2, 3, 2)",1
569,"(3, 1, -1, 3, 2, 2)",1
570,"(3, 1, -1, 3, 3, 1)",1
571,"(3, 3, -2, 2, 3, 1)",3
572,"(2, 1, -1, 3, 3, 1)",7
573,"(3, 2, -1, 3, 2, 1)",1
574,"(2, 1, -1, 3, 3, 2)",2
575,"(3, 2, -1, 3, 3, 1)",9
576,"(3, 1, -1, 3, 3, 3)",4
577,"(2, 2, -1, 3, 3, 1)",4
578,"(3, 3, -1, 3, 3, 1)",7
579,"(3, 2, -1, 3, 3, 2)",1
580,"(3, 1, -1, 3, 3, 2)",9
581,"(3, 1, -1, 3, 2, 2)",1
