	e4p	f6p	g3p	s7p
65	9.52498484007e-05	0.00256662558117	0.000223988273752	0.000833516125252
66	9.52351895632e-05	0.00256653543399	0.000223874638368	0.000833565759749
67	9.52443168747e-05	0.00256653169733	0.000223858197151	0.000833536203372
68	9.52938097119e-05	0.00256653172349	0.000223954486691	0.000833440511032
69	9.53018034393e-05	0.00256654286021	0.000224001387655	0.000833326472989
70	9.52984498291e-05	0.00256651016189	0.000224085061461	0.000833382749317
71	9.51415179542e-05	0.00256651325626	0.000223590992759	0.000833561919148
72	9.52872651036e-05	0.00256653543667	0.000223968749236	0.000833482336021
73	9.52355822966e-05	0.00256655786849	0.000223781342817	0.000833560951546
74	9.51637989587e-05	0.00256653174507	0.000223566649519	0.000833726727827
75	9.52537064564e-05	0.00256653546233	0.000223947288834	0.000833519340404
76	9.51778184002e-05	0.00256651568749	0.00022377847639	0.000833504181765
77	9.52202971225e-05	0.00256652677791	0.000223816129264	0.000833551677818
78	9.52662708736e-05	0.0025665352983	0.000223994672475	0.000833468892875
79	9.52521842948e-05	0.00256653826612	0.000223949229521	0.000833410392062
80	9.52063807313e-05	0.00256653226576	0.000223775204222	0.000833700379753
81	9.52485898153e-05	0.00256658091627	0.000223897563507	0.000833395799517
82	9.53038292888e-05	0.00256653333013	0.000224015292816	0.000833385570417
83	9.52456826854e-05	0.00256653568913	0.000223895794489	0.000833460609586
84	9.52783474425e-05	0.0025666063464	0.000223917023752	0.000833361550397
85	9.52402079139e-05	0.00256654102882	0.000223865527538	0.000833473015787
86	9.52204196054e-05	0.00256660727213	0.000223843738581	0.000833484752014
87	9.52924850765e-05	0.00256657321615	0.000224028012755	0.000833387533674
88	9.52489437667e-05	0.00256656244469	0.000223910231208	0.000833465558911
89	9.52805209781e-05	0.00256654038133	0.000223973687249	0.000833445547883
90	9.52685335783e-05	0.00256653511815	0.000223973349478	0.000833469671549
91	9.52209086394e-05	0.00256650716003	0.000223790443849	0.000833567730667
92	9.51560932182e-05	0.00256655720843	0.000223736735865	0.000833472305072
93	9.53064432298e-05	0.00256653174533	0.000224008615118	0.00083337302002
94	9.52101275041e-05	0.00256652234545	0.000223791472256	0.000833675453787
95	9.52063300187e-05	0.00256653292839	0.000223801489519	0.000833633207566
96	9.52350961146e-05	0.00256653645892	0.000223919863867	0.000833512823701
97	9.5230964747e-05	0.00256657022409	0.000223837577773	0.000833491679481
98	9.52265750174e-05	0.00256657761486	0.000223827011209	0.000833562009322
99	9.52169800644e-05	0.00256655941911	0.000223788275438	0.000833567451862
