,patterns,count
240,"(2, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1)",1
241,"(1, 2, 3, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
242,"(2, 3, 1, 1, 3, 2, 3, 2, 2, 3, 3, 3)",1
243,"(1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3)",1
244,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3)",1
245,"(2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 1)",1
246,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
247,"(2, 2, 3, 3, 3, 3, 1, 3, 3, 3, 2, 1)",1
248,"(2, 2, 3, 3, 3, 3, 1, 3, 1, 2, 2, 1)",1
249,"(2, 3, 3, 1, 3, 3, 1, 2, 3, 1, 2, 3)",1
250,"(3, 3, 2, 2, 3, 3, 2, 3, 1, 1, 3, 2)",1
251,"(1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1)",1
252,"(3, 3, 2, 2, 2, 2, 1, 3, 2, 1, 3, 3)",1
253,"(1, 2, 2, 1, 3, 3, 2, 2, 3, 3, 3, 3)",1
254,"(2, 3, 1, 1, 2, 1, 3, 3, 1, 2, 2, 1)",1
255,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 2, 2, 3)",1
256,"(3, 2, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1)",1
257,"(2, 3, 3, 3, 2, 1, 3, 3, 1, 3, 2, 1)",1
258,"(3, 3, 2, 2, 2, 1, 1, 3, 1, 1, 3, 2)",1
259,"(2, 2, 1, 2, 3, 2, 2, 3, 1, 1, 3, 2)",1
260,"(1, 2, 2, 2, 3, 2, 3, 3, 1, 3, 2, 1)",1
261,"(1, 2, 1, 1, 3, 2, 2, 3, 1, 2, 3, 2)",1
262,"(3, 3, 2, 3, 2, 1, 1, 3, 1, 1, 2, 1)",1
263,"(2, 3, 1, 1, 3, 2, 2, 3, 1, 2, 2, 1)",1
264,"(1, 2, 3, 3, 2, 1, 3, 3, 2, 3, 2, 1)",1
265,"(1, 2, 3, 3, 2, 1, 2, 3, 2, 1, 3, 3)",1
266,"(2, 3, 3, 3, 2, 1, 1, 3, 3, 2, 2, 2)",1
267,"(3, 3, 2, 3, 2, 1, 2, 3, 1, 1, 3, 2)",1
268,"(2, 3, 3, 2, 2, 2, 1, 3, 3, 3, 2, 1)",1
269,"(3, 3, 3, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
270,"(1, 2, 2, 1, 3, 2, 2, 3, 2, 2, 2, 3)",1
271,"(3, 3, 1, 1, 2, 1, 2, 3, 1, 2, 2, 1)",1
272,"(1, 2, 2, 1, 3, 3, 1, 3, 2, 2, 2, 1)",1
273,"(3, 3, 3, 3, 2, 1, 1, 3, 3, 2, 2, 2)",1
274,"(1, 2, 2, 1, 3, 3, 2, 3, 2, 1, 2, 2)",1
275,"(3, 3, 2, 2, 3, 3, 3, 3, 1, 3, 2, 1)",1
276,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
277,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2)",1
278,"(1, 2, 2, 1, 3, 3, 2, 3, 2, 1, 3, 3)",1
279,"(2, 3, 2, 2, 2, 1, 2, 3, 1, 2, 2, 1)",1
280,"(3, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 1)",1
281,"(3, 3, 2, 3, 2, 1, 1, 3, 2, 1, 3, 3)",1
282,"(2, 3, 3, 1, 3, 3, 1, 2, 2, 1, 3, 2)",1
283,"(2, 3, 2, 1, 3, 3, 3, 3, 1, 3, 2, 1)",1
284,"(3, 3, 2, 2, 2, 1, 1, 3, 2, 1, 2, 2)",1
285,"(2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3)",1
286,"(3, 3, 1, 2, 3, 1, 3, 3, 1, 3, 2, 1)",1
287,"(2, 3, 3, 2, 2, 2, 1, 3, 3, 3, 2, 2)",1
288,"(1, 2, 3, 1, 3, 3, 3, 2, 2, 3, 3, 2)",1
289,"(3, 3, 3, 3, 2, 2, 1, 3, 2, 1, 3, 3)",1
290,"(3, 3, 1, 3, 2, 1, 3, 2, 1, 3, 3, 3)",1
291,"(1, 2, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2)",1
292,"(3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 1)",1
293,"(1, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 2)",1
294,"(2, 3, 1, 1, 3, 1, 1, 3, 2, 1, 2, 1)",1
295,"(2, 3, 1, 1, 2, 1, 1, 3, 3, 1, 2, 3)",1
296,"(2, 3, 2, 1, 3, 2, 2, 3, 1, 1, 2, 1)",2
297,"(3, 3, 1, 2, 2, 1, 3, 2, 1, 3, 3, 3)",1
298,"(3, 3, 3, 2, 2, 2, 1, 3, 2, 1, 2, 1)",1
299,"(1, 2, 3, 3, 2, 1, 2, 3, 1, 1, 2, 1)",1
300,"(3, 3, 2, 3, 2, 1, 3, 3, 1, 1, 3, 2)",1
301,"(3, 2, 3, 3, 3, 3, 1, 3, 3, 1, 2, 3)",1
302,"(3, 3, 1, 2, 3, 2, 1, 3, 3, 1, 3, 3)",1
303,"(2, 3, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2)",1
304,"(1, 2, 3, 3, 2, 1, 3, 2, 3, 3, 2, 3)",1
305,"(2, 2, 2, 2, 2, 1, 1, 3, 1, 1, 2, 1)",1
306,"(3, 3, 1, 2, 2, 1, 2, 2, 2, 3, 3, 2)",1
307,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 3, 2, 1)",1
308,"(3, 3, 1, 2, 3, 2, 2, 3, 2, 1, 2, 2)",1
309,"(3, 3, 3, 3, 2, 1, 3, 3, 1, 2, 3, 3)",1
310,"(2, 3, 3, 3, 2, 1, 1, 2, 2, 1, 2, 2)",1
311,"(2, 2, 3, 3, 3, 3, 1, 3, 3, 2, 2, 2)",1
312,"(2, 3, 1, 1, 3, 2, 1, 2, 3, 3, 3, 2)",1
313,"(2, 3, 3, 3, 2, 2, 1, 3, 2, 1, 2, 2)",1
314,"(1, 2, 3, 2, 2, 2, 1, 3, 3, 2, 2, 2)",1
315,"(3, 3, 1, 2, 3, 2, 2, 3, 2, 1, 3, 3)",1
316,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 3, 2, 2)",1
317,"(1, 2, 2, 1, 3, 3, 2, 3, 2, 2, 2, 2)",1
318,"(1, 3, 2, 1, 3, 2, 1, 2, 2, 2, 2, 1)",1
319,"(3, 3, 2, 3, 2, 1, 1, 3, 3, 3, 2, 1)",1
320,"(2, 3, 1, 2, 3, 2, 2, 3, 1, 1, 2, 1)",1
321,"(2, 2, 1, 2, 3, 2, 2, 3, 2, 2, 2, 1)",1
322,"(3, 3, 1, 2, 3, 1, 3, 3, 1, 2, 2, 1)",1
323,"(3, 3, 3, 2, 2, 3, 1, 3, 3, 3, 2, 1)",1
324,"(2, 3, 2, 1, 3, 3, 2, 3, 1, 1, 2, 1)",1
325,"(2, 3, 1, 1, 3, 1, 3, 3, 2, 3, 2, 1)",1
326,"(2, 3, 1, 1, 3, 2, 2, 3, 1, 1, 2, 1)",1
327,"(2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 1)",1
328,"(3, 3, 3, 2, 2, 3, 1, 3, 2, 2, 2, 1)",1
329,"(1, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 1)",1
330,"(3, 3, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1)",1
331,"(1, 2, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3)",1
332,"(1, 2, 3, 1, 3, 3, 2, 3, 2, 2, 2, 1)",1
