ssd,Km_2pg,kcat_f,Keq,dKd
95.53538031123108,0.00009982240057391233,6.563326392056312,261.01989016713213,1.9882739500263424e10
95.53538038833003,0.00009987522508317024,6.56207350439601,261.0006411516889,1.9885067604845825e10
95.53538039779858,0.00009987746388252094,6.561888785490395,260.988809845438,1.9884725898951305e10
95.53538039862052,0.00009979847313497587,6.562779841308977,261.015097595466,1.988403078664498e10
95.53538041203392,0.00009989144606012988,6.561860199888682,261.0006587242337,1.988571501282338e10
95.53538044660839,0.00009986993364035939,6.562862468862931,261.00910333404823,1.988332182637179e10
95.53538048240023,0.00009995355442138117,6.561030973243619,260.9928479260563,1.9887632376507908e10
95.53538048762589,0.00009995561104624111,6.562128900661845,260.9804438567983,1.98833597970305e10
95.53538052337504,0.00009982063292298265,6.563310979288848,261.00987328275716,1.9882022974180374e10
95.53538062975379,0.00009978994663861717,6.5634590246554385,261.02769534650184,1.988293292247552e10
95.53538071856418,0.00009987772017103264,6.562042774461239,260.99865419375794,1.988500888989579e10
95.53538073099375,0.00009988033107535947,6.562059892684151,261.0005179576106,1.988509894657118e10
95.53538122292899,0.0000998685493691081,6.562071618551986,260.9735258957849,1.988300663781724e10
95.5353814480082,0.00009989063273332015,6.561799011951708,260.99206738162667,1.9885244610166904e10
95.53538145130624,0.00009977154145418131,6.564774110273983,261.0328409717934,1.9879341925034676e10
95.53538156779973,0.0000998530241504571,6.562455363070419,260.99581666763646,1.988354205088331e10
95.53538169528578,0.00009989121504238731,6.561945526263344,260.9963720380854,1.9885128265467354e10
95.53538172929623,0.00009985678183776358,6.563324051096152,261.00149230122446,1.988134256957936e10
95.53538368170757,0.00009984687712931661,6.562775452625948,261.00147089077825,1.988300059501045e10
95.53538382105111,0.00010000597804931533,6.5590886792322864,260.9734607327063,1.989204034745701e10
95.53538503355273,0.00010013624946786456,6.560651269791321,261.0505186907136,1.989317464187493e10
95.5353857815245,0.00009963829830454553,6.566612722471685,261.0079372968725,1.987188266407626e10
95.53538617063587,0.00009986047748913544,6.561967584087484,260.9879384829448,1.988441402865335e10
