	GAPD	GAPD&nad	GAPD&nad&g3p	GAPD&nad&g3p&pi	GAPD&nadh	GAPD&nadh&13dpg
24	8.31175390031e-09	6.35794415097e-05	2.68012772305e-08	5.77277169116e-07	8.78233540694e-07	5.78169259382e-10
25	8.1310113612e-09	6.21842500906e-05	1.09933307478e-07	2.4143913423e-07	1.42638201004e-06	2.37092911021e-09
26	8.07888874257e-09	6.17757341529e-05	1.16369619114e-07	4.81860255546e-07	1.13822624305e-06	2.51042094012e-09
27	8.07021030879e-09	6.1742793417e-05	3.33029860816e-08	2.59242077455e-06	1.08901710055e-06	7.1844861202e-10
28	8.42354228183e-09	6.44463168779e-05	2.75883929699e-08	4.02579923569e-07	1.33800960585e-06	5.95150627869e-10
29	7.95575985957e-09	6.08490604841e-05	2.96298064879e-07	4.83441441767e-07	1.537393126e-06	6.39130492472e-09
30	8.17267108201e-09	6.25008130292e-05	1.36218538526e-08	1.331643101e-06	1.16977513297e-06	2.9386375801e-10
31	8.19900364626e-09	6.26906081854e-05	6.04481640799e-08	2.81042861679e-07	1.147684288e-06	1.30376649592e-09
32	8.16719116582e-09	6.24694874813e-05	4.25252843481e-08	1.29835776211e-06	9.7669988377e-07	9.16914046812e-10
33	8.2600051134e-09	6.31907302504e-05	3.54522676346e-08	2.65791082386e-07	9.94850545446e-07	7.64597152331e-10
34	8.17319255292e-09	6.25068873669e-05	3.3717594991e-08	2.47006536517e-07	1.31270506184e-06	7.2703210866e-10
35	7.94630447129e-09	6.07832952758e-05	1.40348915748e-07	4.82200629252e-07	1.07301698175e-06	3.02497185085e-09
36	8.25099269159e-09	6.3081767792e-05	7.41920780355e-08	1.39492693388e-07	1.29236019779e-06	1.59802479173e-09
37	8.29586044842e-09	6.34529979617e-05	3.71081637389e-07	3.61109626682e-07	1.50607782205e-06	8.0021562689e-09
38	8.04603404986e-09	6.15690032963e-05	6.86224449457e-08	1.14896628454e-06	1.14100914508e-06	1.48035649771e-09
39	8.50075490646e-09	6.50396916867e-05	1.80381364419e-08	1.30695249447e-07	1.00850841545e-06	3.89080967066e-10
40	8.11848794914e-09	6.20716491774e-05	1.21461521567e-07	7.1706842643e-07	9.57263504078e-07	2.61917287212e-09
41	8.36320543875e-09	6.39619996029e-05	2.72478323816e-07	2.2743844638e-07	1.5566207768e-06	5.87660890759e-09
42	8.06432631022e-09	6.16642168236e-05	1.66077997357e-07	4.35536940215e-07	1.24143448231e-06	3.58150410659e-09
43	8.18514975647e-09	6.26004725573e-05	8.01574780806e-08	8.11945263807e-07	1.0602794882e-06	1.72887617598e-09
44	7.89677442688e-09	6.04070105855e-05	1.82896356163e-07	1.44521121025e-06	1.22035145214e-06	3.94487643525e-09
45	8.49772888713e-09	6.49934204184e-05	7.79406253389e-08	1.75168524336e-07	1.30000277498e-06	1.68140367938e-09
46	7.92266251557e-09	6.06080587337e-05	1.7238362427e-07	6.54706369937e-07	1.19494517592e-06	3.7187408484e-09
47	7.84818460358e-09	6.00287469054e-05	3.86929331077e-08	1.66425816391e-06	1.25834992432e-06	8.34549694476e-10
48	8.29612004909e-09	6.34700096291e-05	4.67442605198e-08	6.98381319131e-07	8.56930328315e-07	1.00830130496e-09
49	8.12212878234e-09	6.21405533806e-05	3.17040187559e-07	2.40560354753e-07	1.250563069e-06	6.83818384303e-09
50	8.07454681531e-09	6.17435792423e-05	2.00459109163e-07	1.14217904561e-06	1.25473783797e-06	4.32225388598e-09
51	7.96108205596e-09	6.08718147826e-05	3.46425614389e-07	6.77895208626e-07	1.24162555592e-06	7.47156871686e-09
52	7.94739555265e-09	6.07666546694e-05	3.31100737292e-07	1.2266582218e-06	1.01543895042e-06	7.13597295735e-09
53	8.25732131878e-09	6.31577772867e-05	2.23688030021e-07	1.88143949185e-07	1.06584389897e-06	4.82567429103e-09
54	8.23167784559e-09	6.29514271415e-05	1.84945853197e-08	9.36228210159e-07	8.88279115662e-07	3.98932909223e-10
55	8.16466196351e-09	6.24630357111e-05	1.1260788541e-07	4.62635396066e-07	1.02595992267e-06	2.42704305012e-09
56	8.20829558593e-09	6.27692468241e-05	7.22344372048e-08	8.70000573885e-07	1.13018667904e-06	1.5582933611e-09
57	8.13511181959e-09	6.22210111949e-05	1.43487672199e-07	2.39954301781e-07	9.37991677118e-07	3.09267133368e-09
58	8.20733668249e-09	6.27732706317e-05	1.35844125351e-08	2.94868196111e-07	1.21871018774e-06	2.92844557162e-10
59	8.1588240436e-09	6.23997658224e-05	4.21765274582e-08	4.22624052971e-07	1.14886980028e-06	9.0972961056e-10
60	8.4498916728e-09	6.46240024181e-05	2.25779329219e-08	1.25277551774e-07	1.16019421119e-06	4.86861026032e-10
61	8.26100599826e-09	6.31617408493e-05	1.18649770358e-08	1.41555846994e-06	9.11336557383e-07	2.5595607009e-10
62	8.52341181665e-09	6.52095669849e-05	3.64829062993e-09	6.35693381671e-08	1.03787369719e-06	7.87045656565e-11
63	8.00657348686e-09	6.12199474852e-05	6.66615314628e-08	2.07425290814e-06	8.82458763726e-07	1.43763302473e-09
64	8.38933939626e-09	6.41823997711e-05	9.47852780537e-08	2.97785844279e-07	9.50256646574e-07	2.04278358667e-09
65	8.27453323011e-09	6.32989169547e-05	6.79333109709e-09	1.14596449583e-07	1.32991486447e-06	1.46557699956e-10
66	8.03036350798e-09	6.13992293182e-05	7.45269376741e-08	1.17507435331e-06	1.16818536562e-06	1.60525364916e-09
67	8.18870300566e-09	6.26568949511e-05	4.92420626579e-08	2.96337808491e-07	8.85246632907e-07	1.06230490837e-09
68	8.0592550043e-09	6.16201436498e-05	1.57312275254e-08	1.97567993973e-06	8.32942834583e-07	3.39363053474e-10
69	8.19328589185e-09	6.26561392214e-05	4.44473298284e-08	2.85813763426e-07	1.03720241273e-06	9.58792020774e-10
70	8.04640980373e-09	6.15252300555e-05	1.09068480719e-08	1.55622398433e-06	8.9797363216e-07	2.35241921069e-10
71	8.27800610193e-09	6.33160622909e-05	6.72745220292e-08	2.25233390156e-07	1.062019026e-06	1.45130768271e-09
72	8.20130608782e-09	6.27092645059e-05	1.30085304852e-07	3.74631546904e-07	1.2059639989e-06	2.80403732001e-09
73	8.12452570888e-09	6.21552749698e-05	3.03687842015e-07	2.65685584252e-07	1.05155410629e-06	6.54744973615e-09
74	8.14540124699e-09	6.22879328502e-05	2.03758063238e-08	5.65790934659e-07	1.0186073452e-06	4.39556927951e-10
75	8.42748947895e-09	6.44707184545e-05	1.26449780837e-08	1.64450798307e-07	1.10625760939e-06	2.7272588115e-10
76	8.04082281385e-09	6.15058497681e-05	4.5210085114e-07	4.28247842527e-07	1.18606194708e-06	9.75331895426e-09
77	8.34551403759e-09	6.38535401335e-05	2.49089034865e-08	2.88636706796e-07	1.0916742764e-06	5.37306455903e-10
78	8.03405938738e-09	6.14278379606e-05	1.08532018088e-07	1.1649260689e-06	1.10190985592e-06	2.34114309524e-09
79	8.25337954777e-09	6.31479145618e-05	6.79324731229e-08	7.87144100007e-07	1.27521942525e-06	1.46462519429e-09
80	8.14109735257e-09	6.22425553264e-05	5.0120424103e-08	2.44035530108e-07	1.19732571676e-06	1.08123426293e-09
81	8.48613421597e-09	6.49252122751e-05	3.98085574469e-08	1.90562389258e-07	1.31063800871e-06	8.58777213142e-10
82	8.220513792e-09	6.28829526197e-05	8.54918100677e-08	8.33262769746e-07	1.11809537841e-06	1.84393822971e-09
83	8.24757659153e-09	6.31028436329e-05	4.58641554267e-08	3.14447822804e-07	1.07558303162e-06	9.89459672892e-10
84	8.30550815663e-09	6.35225659599e-05	5.74054853211e-08	3.80727227252e-07	1.18105385347e-06	1.23841731115e-09
85	8.00423238603e-09	6.12108445111e-05	4.67400860233e-08	8.41210300463e-07	1.09149375067e-06	1.00731360743e-09
86	8.35477902671e-09	6.39053850043e-05	2.19517916326e-08	3.37230470736e-07	1.15213231226e-06	4.73563669012e-10
87	8.00296811181e-09	6.11903556814e-05	4.30379504736e-07	8.07214663506e-07	1.21798632175e-06	9.28267566817e-09
88	8.18928886498e-09	6.26379193031e-05	1.64314125541e-07	7.30039655738e-07	1.15264884098e-06	3.54326955009e-09
89	7.94177666198e-09	6.07450750908e-05	2.03380912722e-07	7.67269286631e-07	1.10136912398e-06	4.38635567369e-09
90	7.89461960572e-09	6.03809079649e-05	4.26283444816e-08	1.56777845579e-06	1.18246436106e-06	9.18334580258e-10
91	8.37016567669e-09	6.40119288529e-05	3.39460291995e-08	1.59081661303e-07	1.18362289879e-06	7.32316444433e-10
92	8.10209623827e-09	6.19829816188e-05	3.59300160199e-08	2.79615922835e-07	1.44750743934e-06	7.75131771742e-10
93	7.81724616007e-09	5.97896817766e-05	6.49154752053e-08	4.68129569054e-06	9.62270333511e-07	1.39896209614e-09
94	8.42870767829e-09	6.44455271234e-05	2.26697525916e-08	8.06690910994e-07	1.00364020043e-06	4.88393380284e-10
95	8.05241223416e-09	6.15684157651e-05	9.10679991089e-08	7.49829025124e-07	9.19446721482e-07	1.96441255661e-09
96	8.01814397391e-09	6.13544859409e-05	6.46826243813e-08	7.44446277167e-07	8.15282622488e-07	1.39540187362e-09
97	8.35200139046e-09	6.38688936195e-05	9.6446453454e-09	2.98744128786e-07	1.43141960574e-06	2.0805706034e-10
98	8.28906978055e-09	6.33790908915e-05	1.39130325385e-08	5.10744473313e-07	1.36539261089e-06	3.00139284581e-10
99	8.05941785162e-09	6.16592324273e-05	8.78907787804e-08	2.87136860308e-07	1.29436645715e-06	1.89523316308e-09
