	GAPD	GAPD&nad	GAPD&nad&g3p	GAPD&nad&g3p&pi	GAPD&nadh	GAPD&nadh&13dpg
89	2.64810751141e-08	5.77379468929e-05	2.13174516868e-07	7.5606303329e-07	3.45384114186e-06	4.39827643789e-09
90	2.61934698422e-08	5.72749894433e-05	4.92735458358e-08	1.78165874842e-06	3.66802537428e-06	9.6056850496e-10
91	2.70799031653e-08	5.87137860901e-05	3.68689277529e-08	1.60975842756e-07	3.63779496697e-06	7.63786036267e-10
92	2.68604187674e-08	5.8292639002e-05	4.11700438044e-08	2.76895707205e-07	4.39050785393e-06	8.85715341653e-10
93	2.60947479478e-08	5.77798222899e-05	7.40777325915e-08	5.0752934086e-06	2.91326485293e-06	1.45630575003e-09
94	2.55974094016e-08	5.93193055221e-05	2.58097331035e-08	9.18785730456e-07	3.09739056337e-06	5.05209895729e-10
95	2.57475271469e-08	5.82088086428e-05	1.00285357167e-07	7.22445005729e-07	2.85217358991e-06	2.144770108e-09
96	2.51372010188e-08	5.78794197892e-05	7.39756691397e-08	8.26184698176e-07	2.72780509091e-06	1.53539267265e-09
97	2.72665842283e-08	5.86083747741e-05	1.0629428088e-08	3.0904952405e-07	4.33815086904e-06	2.12387530731e-10
98	2.65329367408e-08	5.83164064866e-05	1.43763686194e-08	4.94604360003e-07	4.19030948987e-06	2.66126577915e-10
99	2.66506607733e-08	5.82087225975e-05	1.00148476794e-07	2.99758345236e-07	3.99639528502e-06	2.09475493133e-09
