	13dpg	g3p	nad	nadh	pi
24	0.000270526105972	0.00249013466991	0.0238995263355	1.08809545856e-05	7.4808567317e-05
25	0.000269655553317	0.00249060448852	0.0238986613974	1.02261843672e-05	7.42767076877e-05
26	0.000269612002445	0.00249252295406	0.0238986139063	9.6709935205e-06	7.30650872606e-05
27	0.000270403322214	0.00249049317753	0.0238994034629	9.22238271286e-06	7.43836694732e-05
28	0.000269963137073	0.00249103991539	0.0238989691987	1.11850637819e-05	7.42088317961e-05
29	0.000270843983451	0.00249225308984	0.0238998524798	1.13620949854e-05	7.27382574304e-05
30	0.000270137134009	0.00249123769819	0.0238991390292	1.17945298033e-05	7.37035863078e-05
31	0.000270565141489	0.00249117596388	0.0238995667897	1.09020210197e-05	7.37502565374e-05
32	0.000270128076703	0.00249047931758	0.023899130788	1.08540606216e-05	7.44381755507e-05
33	0.00026931648535	0.00249122165447	0.0238983223515	1.24164725764e-05	7.37551055719e-05
34	0.000270055683616	0.00249118906351	0.0238990604597	9.23272277438e-06	7.3798758793e-05
35	0.00027078812315	0.00249121198028	0.023899799829	8.65723766444e-06	7.37292064777e-05
36	0.000270484256862	0.00249034156868	0.0238994887108	1.20198677498e-05	7.46483395961e-05
37	0.000269856631893	0.00249102851279	0.0238988670786	1.14013513653e-05	7.38769175564e-05
38	0.000269451188832	0.0024911545214	0.0238984610147	9.64256272149e-06	7.37763792331e-05
39	0.000270443093568	0.00249175402975	0.0238994582946	9.23321558695e-06	7.36287782749e-05
40	0.000270796671572	0.00249102589377	0.0238998405327	8.70205939179e-06	7.41059733576e-05
41	0.000270034770323	0.00249067875371	0.0238990353168	1.06945526638e-05	7.42421242475e-05
42	0.000270279289181	0.00248847152472	0.0238993152728	1.23127465266e-05	7.64202901791e-05
43	0.000270354810735	0.00249117747654	0.0238993566493	9.88254561783e-06	7.3763936808e-05
44	0.000270914822339	0.00249041040304	0.0238999427137	1.09076086405e-05	7.46006804108e-05
45	0.000270407245643	0.0024908271839	0.0238994549139	1.11562845463e-05	7.43330679198e-05
46	0.000270250756504	0.00249103153215	0.0238992517095	1.18447922509e-05	7.39124887162e-05
47	0.000270233396825	0.00249036774599	0.0238992490268	1.16982034653e-05	7.45431117091e-05
48	0.000270084083152	0.00249100667505	0.0238990842776	7.97226178488e-06	7.39098335615e-05
49	0.000270659141851	0.00249066178826	0.0238996598697	1.04564876942e-05	7.43362801715e-05
50	0.000270754695086	0.00249301579687	0.0238998024895	9.02859760158e-06	7.24647843854e-05
51	0.00027044613881	0.0024920351106	0.0238994510345	9.02097146721e-06	7.34614197701e-05
52	0.000268790352515	0.00248831946538	0.0238977911327	1.20668792911e-05	7.65367575544e-05
53	0.000270715338262	0.0024905080427	0.0238997360783	9.59165840704e-06	7.45923158822e-05
54	0.000270393602179	0.00249024178357	0.0238993952395	1.12913212875e-05	7.48817109002e-05
55	0.000270431458456	0.00249071223196	0.0238994364111	1.18712817915e-05	7.45369945826e-05
56	0.000269178250604	0.00248996691719	0.0238982089235	1.21002807818e-05	7.4916294658e-05
57	0.000270565443487	0.00249147233497	0.0238996261417	8.77162650015e-06	7.3421862947e-05
58	0.000269393068504	0.00249094020474	0.0238984125907	9.85414135634e-06	7.4130816765e-05
59	0.000270412891545	0.00249065574601	0.0238994148797	1.12395300834e-05	7.42211137191e-05
60	0.000270501471333	0.00248970720862	0.0238995124038	1.04668759812e-05	7.51590684512e-05
61	0.000270166096989	0.00249046556297	0.0238992048286	1.17485138495e-05	7.44618138542e-05
62	0.000270919422225	0.0024910237319	0.0238999663763	1.11427668322e-05	7.39213765038e-05
63	0.000270844209343	0.00249065006867	0.0238998468641	8.5349442165e-06	7.45392713308e-05
64	0.000269586593806	0.002490480581	0.0238985942772	9.84405391686e-06	7.48918764575e-05
65	0.000270683565504	0.00249250497374	0.0238996836911	1.0239307419e-05	7.30756414736e-05
66	0.0002707053324	0.00249106884812	0.0238997071125	1.07598590793e-05	7.39455880732e-05
67	0.000269870339404	0.0024909324118	0.0238988706478	9.89332192388e-06	7.39533354919e-05
68	0.000270555863593	0.00249115753575	0.0238995561272	8.89288160151e-06	7.37720457332e-05
69	0.000270393336012	0.00249082446194	0.0238994012625	1.00572780551e-05	7.41299441747e-05
70	0.000269907484713	0.0024909416755	0.023898920466	1.07211844337e-05	7.40404776549e-05
71	0.000270476148869	0.00249049731156	0.0238994829701	1.05641932319e-05	7.43739673658e-05
72	0.000270944982391	0.00249041664806	0.0238999548034	9.47258564742e-06	7.45767977932e-05
73	0.000270300164586	0.00249160830047	0.0238993080363	9.94919472556e-06	7.32847983547e-05
74	0.000268837167933	0.00249164976385	0.0238978385364	1.03028488944e-05	7.39293405486e-05
75	0.000270691700609	0.00249075778797	0.0238996928742	8.767938496e-06	7.42135892837e-05
76	0.000270347187052	0.00249180981098	0.0238993577502	8.8549275195e-06	7.30854773587e-05
77	0.000270433131238	0.00249187561289	0.0238994768799	8.47278633722e-06	7.31487897517e-05
78	0.000270499538782	0.00249088367712	0.023899499782	1.1609315362e-05	7.41734771921e-05
79	0.000270690196984	0.00249010850869	0.0238996903893	1.17855322694e-05	7.50127689847e-05
80	0.000270331973438	0.0024900107253	0.0238993331059	1.17816296835e-05	7.49581800665e-05
81	0.000270664348669	0.00249244158325	0.0238996699124	8.23642402741e-06	7.25481422158e-05
82	0.000269406436603	0.00249117644862	0.023898408751	1.10496915933e-05	7.42403571626e-05
83	0.0002708584497	0.00249054084697	0.0238998666212	1.18112792349e-05	7.50105497247e-05
84	0.000269860870466	0.00249152015948	0.0238988639206	1.10049412796e-05	7.38533468299e-05
85	0.0002704083417	0.00249035162337	0.0238994193834	9.82510065618e-06	7.45949752744e-05
86	0.00027033321183	0.00249100741191	0.0238993628793	1.0879724473e-05	7.39525127361e-05
87	0.000270445938186	0.00249106439684	0.023899462578	1.1201626869e-05	7.3881535298e-05
88	0.000270312343476	0.00249053783938	0.0238993136787	1.00654241057e-05	7.44196849563e-05
89	0.000269990935659	0.00249010669116	0.0238989952552	1.14703262711e-05	7.47763616296e-05
90	0.000270011210578	0.00249067535502	0.0238990125453	1.15328119196e-05	7.43455610656e-05
91	0.000270682144681	0.0024906636453	0.0238996825394	8.96322494797e-06	7.42811538794e-05
92	0.000270300414742	0.00249035776659	0.0238993013	1.21108539681e-05	7.45697764365e-05
93	0.000269458814772	0.00248919652768	0.0238984729241	1.11592287841e-05	7.57330068104e-05
94	0.000269852585315	0.00249100920372	0.0238988557812	1.11146171982e-05	7.4175244754e-05
95	0.000269100971142	0.00249096953269	0.0238981214631	1.13786979163e-05	7.40283721416e-05
96	0.000269199065327	0.00248913658967	0.0238982004734	1.36157843209e-05	7.57390124185e-05
97	0.000270267060268	0.00249034986199	0.0238992672085	1.08258296351e-05	7.45198397007e-05
98	0.000270295681749	0.00248979123166	0.0238992963297	1.17208645978e-05	7.51725324048e-05
99	0.000269911724062	0.00249184241661	0.023898944623	9.15700798268e-06	7.30557020648e-05
