	13dpg	g3p	nad	nadh	pi
34	0.000266021017047	0.00248530044483	0.0238997478074	1.64993028449e-05	7.95705857277e-05
35	0.000263963858046	0.00248458804496	0.0238995146364	1.64967976958e-05	8.02894484258e-05
36	0.000266898734278	0.00248526748127	0.0238998615702	1.6498305848e-05	7.96103578792e-05
37	0.000266918694357	0.00248594344992	0.0238996322771	1.64919194444e-05	7.89282511352e-05
38	0.000265611704439	0.00248472751563	0.0238986823678	1.64983142402e-05	8.01513002696e-05
39	0.000269820977188	0.00248447313314	0.0238998709739	1.64995946107e-05	8.04015153435e-05
40	0.000264587070549	0.00248419897696	0.023899288106	1.64973539797e-05	8.06653597078e-05
41	0.000268695361787	0.00248627402926	0.0238997716609	1.64941930259e-05	7.8604021215e-05
42	0.000265724799432	0.00248524468346	0.0238995480549	1.64963753402e-05	7.96334256237e-05
43	0.000265953083817	0.00248456745611	0.0238991574856	1.64982962045e-05	8.03019123827e-05
44	0.000263822778393	0.00248498561293	0.0238986051346	1.64961731755e-05	7.98926303242e-05
45	0.000269287804647	0.00248530611245	0.0238998198482	1.64982081497e-05	7.95644772805e-05
46	0.000263476863146	0.00248511738224	0.0238993768994	1.64960259943e-05	7.97585509616e-05
47	0.000262047738212	0.00248514856679	0.0238983258854	1.6499072046e-05	7.97221870168e-05
48	0.000267093238573	0.00248395331958	0.0238992217842	1.64990592219e-05	8.09218519472e-05
49	0.000265307155101	0.00248529737199	0.0238997619278	1.64929354511e-05	7.95804767161e-05
50	0.000264885287208	0.00248514516707	0.0238988435314	1.64955425498e-05	7.9732511192e-05
51	0.000262346718745	0.00248512476616	0.0238992930804	1.64922484026e-05	7.97444671889e-05
52	0.000263355659813	0.00248445345042	0.0238987561495	1.64923232763e-05	8.04162565702e-05
53	0.000267644676569	0.00248459084436	0.0238997993941	1.64946173616e-05	8.02858168918e-05
54	0.000266690492679	0.00248408288872	0.0238990469908	1.64995414063e-05	8.07936940068e-05
55	0.000266326941268	0.00248449175395	0.0238995425416	1.64975058482e-05	8.03849148356e-05
56	0.000267041935974	0.00248475146787	0.023899091355	1.64984474604e-05	8.01195689584e-05
57	0.000267118776785	0.00248411026977	0.0238997652297	1.64969250147e-05	8.07535974921e-05
58	0.000267501267753	0.00248504990657	0.0238997023138	1.64997102113e-05	7.98276273343e-05
59	0.000265932573009	0.00248486479353	0.0238995449345	1.6499035799e-05	8.00129160355e-05
60	0.000268841603799	0.00248482209936	0.0238998588321	1.64995150058e-05	8.00558236203e-05
61	0.000265887860848	0.00248412749988	0.0238984728643	1.64997719818e-05	8.07452079024e-05
62	0.000270377951129	0.00248461422792	0.0238999333836	1.6499923587e-05	8.02624980179e-05
63	0.000264697664013	0.00248402583111	0.0238976685875	1.64983648798e-05	8.08377082944e-05
64	0.000269193866139	0.00248417040875	0.0238996994926	1.64977546976e-05	8.06988765061e-05
65	0.000266918729671	0.00248552637801	0.0238998879571	1.64998654581e-05	7.93443473122e-05
66	0.000264528751431	0.00248490427331	0.0238988333483	1.64983219959e-05	7.99730593676e-05
67	0.000265791867706	0.00248391295311	0.0238997058026	1.64989369674e-05	8.09555925148e-05
68	0.000263644666251	0.00248372360887	0.0238979963548	1.64996974657e-05	8.11458860509e-05
69	0.000266626348227	0.00248457779392	0.0238996981031	1.64990897844e-05	8.02955862139e-05
70	0.000264904839605	0.00248408084095	0.0238983037866	1.64997572902e-05	8.0787844876e-05
71	0.000267725989634	0.00248459571177	0.0238997746017	1.64985573683e-05	8.02811585203e-05
72	0.000266422308211	0.00248505744075	0.0238996160442	1.64971136776e-05	7.98195155082e-05
73	0.000266162794897	0.00248455406766	0.0238997316192	1.64926352342e-05	8.03166351273e-05
74	0.00026541771538	0.0024844701686	0.0238994370718	1.64996107705e-05	8.04064576599e-05
75	0.000269438031842	0.00248472511423	0.0238998378128	1.64997394806e-05	8.01519452737e-05
76	0.000263490522453	0.0024849537376	0.023899574731	1.64892982731e-05	7.99236984779e-05
77	0.000267792896572	0.00248468290319	0.0238997133686	1.64994173016e-05	8.0194090886e-05
78	0.00026440062575	0.00248466904912	0.0238987894585	1.64973540852e-05	8.0200661261e-05
79	0.000267451110248	0.00248519176165	0.0238991641606	1.64985498507e-05	7.96788671904e-05
80	0.00026547327493	0.00248498824513	0.0238997497436	1.64989738441e-05	7.98892059568e-05
81	0.000269571048448	0.00248531531431	0.0238998096463	1.6499154618e-05	7.95625522623e-05
82	0.000266919244708	0.00248475952066	0.0238991329307	1.64979856756e-05	8.0117595087e-05
83	0.000267361119082	0.00248451505295	0.0238996708805	1.64988647914e-05	8.03478507639e-05
84	0.000268241349454	0.00248503152028	0.0238995805173	1.6498704378e-05	7.98465922644e-05
85	0.000264296412538	0.00248465094003	0.0238991014846	1.64989941567e-05	8.02189972283e-05
86	0.000268364077231	0.00248485930287	0.0238996651519	1.64995545582e-05	8.00179642194e-05
87	0.000265195975818	0.00248503971024	0.0238991405288	1.64903790673e-05	7.98319416841e-05
88	0.000266240673265	0.00248485945944	0.0238991755381	1.64960133112e-05	8.00178080025e-05
89	0.000264580288396	0.00248476646727	0.023899243937	1.64956017236e-05	8.0110636681e-05
90	0.000264376671894	0.00248494543537	0.0238982183413	1.64990394315e-05	7.99319559931e-05
91	0.000268175268806	0.0024849269224	0.0238998390242	1.6499236214e-05	7.99504708812e-05
92	0.000266449502038	0.00248567572857	0.0238997231043	1.64991142847e-05	7.9190031761e-05
93	0.000261754850441	0.00248420620565	0.0238949247066	1.64985436942e-05	8.06641138649e-05
94	0.00026785342584	0.00248441836904	0.0238990812143	1.64994947901e-05	8.04436665338e-05
95	0.000264626040182	0.00248413737544	0.023899277555	1.64978552299e-05	8.07332207727e-05
96	0.000263740197853	0.00248406557319	0.0238991738153	1.64984646073e-05	8.08101661463e-05
97	0.00026760587963	0.00248561698406	0.0238996909505	1.64997876125e-05	7.92617757435e-05
98	0.000267748095079	0.00248546839839	0.0238995053956	1.64997338734e-05	7.94002128659e-05
99	0.000265917895798	0.00248528387496	0.0238997002417	1.64979052451e-05	7.95900003827e-05
