,patterns,count
1223,"(1, 3, 2, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1224,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2)",1
1225,"(-2, 1, -1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",2
1226,"(-1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
1227,"(-1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1228,"(1, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 1)",1
1229,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 1)",1
1230,"(-2, 1, -1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1231,"(1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1232,"(-1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1233,"(-1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 3, 1)",1
1234,"(-2, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
1235,"(-2, 1, 3, 3, 1, 3, 3, 2, 3, 3, 3, 2)",1
1236,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1237,"(-2, 1, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1238,"(-1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1239,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2)",1
1240,"(-1, 2, 3, 3, 2, 3, 3, 1, 3, 3, 3, 1)",1
1241,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1242,"(1, 3, 2, 2, 1, 3, 3, 2, 3, 3, 3, 1)",1
1243,"(1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",1
1244,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",7
1245,"(-2, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1246,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1247,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",4
1248,"(-2, 1, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2)",1
1249,"(-2, 1, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2)",1
1250,"(-2, 1, -1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",2
1251,"(-2, 1, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2)",1
1252,"(-2, 1, -1, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1253,"(-2, 1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2)",1
1254,"(-1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 1)",1
1255,"(-2, 2, 2, 2, 1, 2, 3, 2, 3, 2, 3, 2)",1
1256,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 2, 1)",1
1257,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",5
1258,"(-1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 3, 2)",1
1259,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",1
1260,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3)",1
1261,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2)",1
1262,"(-2, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2)",1
1263,"(1, 3, 1, 2, 3, 3, 3, 2, 3, 3, 3, 1)",1
1264,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2)",4
1265,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2)",2
1266,"(-2, 1, 1, 2, 3, 3, 3, 3, 3, 2, 3, 2)",1
1267,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3)",1
1268,"(1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1)",1
1269,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",3
1270,"(-2, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 1)",1
1271,"(1, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 2)",1
1272,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3)",4
1273,"(-2, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2)",1
1274,"(-1, 2, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1275,"(-2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",2
1276,"(-2, 1, 3, 2, 3, 3, 3, 3, 2, 2, 3, 2)",1
1277,"(-1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
1278,"(-2, 1, 2, 2, -1, 2, 3, 2, 3, 3, 3, 1)",1
1279,"(1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1280,"(-1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1281,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1282,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 2)",1
1283,"(-1, 2, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1284,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2)",9
1285,"(-2, 2, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
1286,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1287,"(-1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1)",1
1288,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1)",1
1289,"(-2, 1, -1, 2, 3, 3, 3, 3, 3, 2, 3, 2)",3
1290,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2)",1
1291,"(1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
1292,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 2)",2
1293,"(-2, 1, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2)",1
1294,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",5
1295,"(-1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",2
1296,"(-2, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2)",1
1297,"(1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",2
1298,"(-2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 1)",1
1299,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2)",1
1300,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",4
1301,"(-2, 1, 3, 3, 1, 3, 3, 2, 3, 3, 3, 2)",3
1302,"(-2, 1, -1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",2
1303,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",2
1304,"(-2, 1, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1305,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1)",1
1306,"(-2, 1, 2, 2, 2, 3, 3, 3, 3, 2, 3, 2)",1
1307,"(-1, 2, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",2
1308,"(1, 3, 2, 2, 1, 3, 3, 2, 3, 3, 3, 1)",1
1309,"(1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",2
1310,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2)",1
1311,"(-2, 1, -1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1312,"(-1, 2, 1, 2, 1, 2, 3, 3, 3, 2, 3, 1)",1
1313,"(1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
1314,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1315,"(-2, 1, 2, 2, 1, 2, 3, 3, 3, 2, 3, 2)",1
1316,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2)",1
1317,"(-2, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2)",2
1318,"(-1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
1319,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",4
1320,"(-2, 1, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
1321,"(1, 3, 1, 2, 3, 3, 2, 3, 3, 3, 3, 1)",1
1322,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",1
1323,"(-2, 1, 1, 2, 2, 2, 3, 2, 3, 2, 3, 2)",1
1324,"(-2, 1, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2)",1
1325,"(-1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1326,"(-2, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1327,"(-2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 1)",1
1328,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",10
1329,"(-2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2)",2
1330,"(-2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 3, 2)",1
1331,"(-2, 1, 1, 2, 1, 2, 3, 2, 3, 2, 3, 1)",1
1332,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3)",1
1333,"(1, 3, 2, 2, 3, 3, 3, 2, 3, 2, 3, 1)",1
1334,"(-1, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1335,"(-2, 1, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3)",1
1336,"(-2, 1, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1337,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2)",1
1338,"(-1, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1339,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1340,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 2)",2
1341,"(-1, 2, 2, 2, 2, 3, 3, 1, 3, 3, 3, 2)",1
1342,"(-2, 2, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1343,"(-2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2)",1
1344,"(-1, 2, 1, 2, 2, 2, 3, 2, 3, 2, 3, 1)",2
1345,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1)",2
1346,"(-2, 1, -1, 2, 3, 3, 3, 3, 3, 2, 3, 2)",2
1347,"(-1, 2, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1348,"(-2, 1, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1349,"(-2, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 2)",2
1350,"(1, 3, 2, 3, 1, 3, 3, 2, 3, 3, 3, 1)",3
1351,"(-2, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 1)",1
1352,"(-1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1353,"(1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1)",1
1354,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 3, 3, 1)",1
1355,"(1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1356,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2)",1
1357,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 2)",1
1358,"(1, 3, 1, 2, 3, 3, 3, 2, 3, 2, 3, 1)",1
1359,"(-2, 1, -1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1360,"(-1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",2
1361,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1362,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1363,"(1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
1364,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
1365,"(-2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 1)",1
1366,"(-2, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3)",1
1367,"(-2, 1, -1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1368,"(1, 3, 2, 2, 1, 3, 3, 2, 3, 3, 3, 1)",1
1369,"(-2, 1, 2, 2, 3, 2, 2, 3, 3, 2, 3, 2)",1
1370,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",4
1371,"(-2, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1372,"(1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",3
1373,"(-2, 1, -1, 2, 2, 2, 3, 3, 3, 2, 3, 2)",1
1374,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",5
1375,"(-2, 2, 1, 2, 1, 2, 3, 2, 3, 2, 3, 1)",1
1376,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2)",1
1377,"(-2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2)",1
1378,"(-1, 2, 1, 2, 2, 3, 2, 2, 3, 2, 3, 1)",1
1379,"(1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1380,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 2, 1)",1
1381,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",3
1382,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",2
1383,"(-2, 1, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2)",1
1384,"(-2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2)",1
1385,"(1, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 1)",1
1386,"(-2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1387,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1388,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2)",4
1389,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3)",2
1390,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",10
1391,"(-2, 1, 2, 2, 1, 2, 3, 2, 3, 2, 3, 2)",2
1392,"(-1, 2, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2)",1
1393,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1394,"(-2, 1, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2)",1
1395,"(-1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 1)",1
1396,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3)",2
1397,"(-2, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2)",2
1398,"(-2, 1, -1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1399,"(-1, 2, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1400,"(-1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
1401,"(-1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 1)",1
1402,"(1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1403,"(-1, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1404,"(1, 3, 2, 2, 2, 3, 3, 1, 3, 2, 3, 2)",1
1405,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",2
1406,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 2)",1
1407,"(-1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1408,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1)",2
1409,"(-2, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2)",1
1410,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3)",1
1411,"(-2, 2, 1, 2, 3, 3, 2, 1, 3, 2, 3, 2)",1
1412,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2)",2
1413,"(1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
1414,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1415,"(-2, 2, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1416,"(-1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1417,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2)",1
1418,"(-1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
1419,"(-2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 1)",1
1420,"(-2, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1421,"(-2, 1, -1, 2, 3, 2, 2, 3, 3, 2, 3, 2)",1
1422,"(-1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",3
1423,"(-1, 2, 2, 2, 1, 2, 3, 2, 3, 3, 3, 2)",1
1424,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",2
1425,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2)",1
1426,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 2)",2
1427,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2)",2
1428,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1429,"(1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 1)",1
1430,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",2
1431,"(1, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1432,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1)",1
1433,"(-1, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
1434,"(-2, 1, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2)",1
1435,"(-1, 2, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
1436,"(1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",1
1437,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2)",2
1438,"(1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
1439,"(-1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
1440,"(-2, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",2
1441,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1442,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2)",1
1443,"(-2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2)",1
1444,"(-2, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2)",1
1445,"(-1, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
1446,"(-2, 1, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2)",1
1447,"(-1, 2, 1, 2, 3, 2, 3, 3, 3, 2, 3, 1)",1
1448,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1449,"(-1, 2, 2, 2, 2, 3, 3, 1, 3, 3, 3, 1)",1
1450,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",7
1451,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 1)",1
1452,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",1
1453,"(-2, 2, 1, 2, 1, 2, 2, 2, 3, 2, 3, 1)",1
1454,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1455,"(1, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 1)",1
1456,"(-1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",2
1457,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1458,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2)",5
1459,"(1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 1)",1
1460,"(-2, 1, 1, 2, 2, 3, 2, 2, 3, 2, 3, 1)",1
1461,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
1462,"(-1, 2, 3, 3, 2, 3, 3, 1, 3, 3, 3, 2)",1
1463,"(-1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1464,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",3
1465,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2)",1
1466,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3)",1
1467,"(1, 3, 2, 2, 3, 3, 3, 2, 3, 2, 3, 1)",1
1468,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",6
1469,"(-2, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2)",1
1470,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 1)",1
1471,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 3, 2)",1
1472,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1473,"(-2, 1, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2)",1
1474,"(1, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",3
1475,"(-2, 1, 1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1476,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 2)",1
1477,"(-1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 3, 1)",1
1478,"(-2, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2)",1
1479,"(-2, 2, 1, 2, 3, 3, 2, 1, 3, 2, 3, 2)",1
1480,"(-2, 1, -1, 2, 3, 3, 3, 3, 3, 2, 3, 2)",1
1481,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1482,"(-2, 1, 3, 2, 2, 3, 2, 2, 3, 3, 3, 2)",1
1483,"(-2, 1, 3, 3, 2, 3, 3, 3, 2, 3, 3, 1)",1
1484,"(-2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2)",2
1485,"(-1, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1486,"(-2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3)",1
1487,"(-1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1488,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2)",3
1489,"(1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 1)",2
1490,"(-2, 1, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3)",1
1491,"(1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",2
1492,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
1493,"(-2, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2)",1
1494,"(-2, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 2)",3
1495,"(-2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2)",1
1496,"(-1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
1497,"(-2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1498,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1)",1
1499,"(-2, 1, 2, 2, 3, 3, 2, 2, 3, 3, 3, 1)",1
1500,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 2)",1
1501,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1)",1
1502,"(1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
1503,"(-1, 2, 2, 2, 1, 2, 3, 2, 3, 2, 3, 1)",1
1504,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1505,"(-2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",3
1506,"(-2, 2, 1, 2, 1, 2, 3, 2, 3, 2, 3, 1)",1
1507,"(-1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
1508,"(-2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 1)",1
1509,"(-1, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 1)",1
1510,"(1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1511,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",6
1512,"(-2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2)",5
1513,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
1514,"(-1, 2, 2, 2, 1, 2, 2, 1, 3, 2, 3, 1)",1
1515,"(-2, 1, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1516,"(-1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",2
1517,"(-2, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 2)",1
1518,"(-2, 1, -1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1519,"(-2, 1, 2, 2, 3, 3, 2, 3, 3, 2, 2, 2)",1
1520,"(-2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2)",5
1521,"(1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 1)",1
1522,"(-2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3)",1
1523,"(-2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
1524,"(1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
1525,"(-2, 1, 1, 2, 3, 3, 3, 3, 3, 2, 3, 2)",1
1526,"(-2, 1, 2, 2, 3, 3, 2, 3, 3, 3, 3, 1)",1
1527,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",3
1528,"(1, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 2)",1
1529,"(-2, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2)",2
1530,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",9
1531,"(-2, 1, -1, 2, 3, 3, 2, 2, 3, 2, 3, 2)",1
1532,"(-2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1)",1
1533,"(-2, 2, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
1534,"(-2, 1, 2, 2, 3, 3, 3, 3, 2, 2, 3, 2)",1
1535,"(-2, 1, 2, 2, 3, 3, 3, 3, 3, 2, 3, 2)",1
1536,"(-1, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 1)",1
1537,"(1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
1538,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
1539,"(-2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 2)",2
1540,"(-2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2)",2
1541,"(-2, 1, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2)",1
